GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000179403    1    1370903    1378262     24       7  360521     -0.49662      0.69027
ENSG00000215915    1    1378152    1405538    101      18  360521     -0.41924      0.66248
ENSG00000160072    1    1407139    1444852    168      18  360521     -0.11787      0.54692
ENSG00000197785    1    1447523    1470067    107      13  360521      0.12653      0.44965
ENSG00000205090    1    1470158    1475740     12       6  360521       1.7254      0.04223
ENSG00000160075    1    1477053    1510262    102      10  360521      0.89394      0.18568
ENSG00000228594    1    1533388    1535476      2       1  360521       0.4341      0.33211
ENSG00000197530    1    1550795    1565990     36       7  360521       4.9912   3.0003e-07
ENSG00000189409    1    1567060    1570030      2       1  360521       2.1723     0.014917
ENSG00000248333    1    1571100    1590473     33       4  360521       4.3787   5.9689e-06
ENSG00000189339    1    1591486    1624243     89      15  360521       4.2612   1.0167e-05
ENSG00000008128    1    1633822    1655999    109       7  360521    0.0043266      0.49827
ENSG00000215790    1    1656277    1677438     79      10  360521       3.4829   0.00024798
ENSG00000008130    1    1682671    1711508    104      19  360521       4.7019   1.2888e-06
ENSG00000078369    1    1716725    1822552    242      39  360521       4.2928   8.8219e-06
ENSG00000169885    1    1846266    1848733     14       5  360521       4.3664   6.3162e-06
ENSG00000178821    1    1849029    1850740      9       4  360521       3.8585   5.7033e-05
ENSG00000187730    1    1950768    1962192     43      12  360521      0.17969       0.4287
ENSG00000067606    1    1981909    2116834    664      60  360521       1.6246     0.052128
ENSG00000162585    1    2115899    2144159     87      25  360521       2.3269    0.0099843
ENSG00000157933    1    2160134    2241652    373      74  360521       3.0334    0.0012089
ENSG00000116151    1    2251719    2323190    445      60  360521       1.8251     0.033995
ENSG00000157916    1    2323214    2336883     53      19  360521       1.6636     0.048093
ENSG00000157911    1    2336241    2344010     41      18  360521       2.0341     0.020971
ENSG00000149527    1    2407754    2436964    144      34  360521       1.9094     0.028107
ENSG00000157881    1    2439975    2458061     98      24  360521       2.4419    0.0073042
ENSG00000197921    1    2460184    2461684      6       4  360521      0.76408      0.22241
ENSG00000157873    1    2487291    2495268     32      11  360521       3.9368    4.129e-05
ENSG00000157870    1    2517899    2522908     24      13  360521       2.3273    0.0099735
ENSG00000142606    1    2522078    2564499    234      20  360521       1.9292     0.026854
ENSG00000215912    1    2572807    2706230    431      31  360521       2.3515    0.0093498
ENSG00000169717    1    2938046    2939467      7       4  360521       2.4368    0.0074091
ENSG00000142611    1    2985565    3355185   1987     205  360521      0.84952       0.1978
ENSG00000130762    1    3371147    3397677    127      20  360521      -1.3418      0.91016
ENSG00000162591    1    3404506    3528059    669     101  360521      0.31349      0.37696
ENSG00000158109    1    3541556    3546695     15       6  360521         1.35     0.088503
ENSG00000116213    1    3547331    3566671     68      21  360521      0.94657      0.17193
ENSG00000078900    1    3569129    3652765    384      71  360521       1.4951      0.06745
ENSG00000162592    1    3668965    3688209     84      20  360521       1.4946     0.067506
ENSG00000235169    1    3689352    3692546     13       5  360521       3.5275   0.00020977
ENSG00000130764    1    3696784    3713068     97      20  360521       2.8507     0.002181
ENSG00000116198    1    3728645    3773797    335      20  360521       2.1066     0.017575
ENSG00000169598    1    3773845    3801993    194      28  360521       1.2272      0.10987
ENSG00000198912    1    3805697    3816857     57      13  360521      0.25552      0.39916
ENSG00000196581    1    4715105    4843851    846     107  360521       1.8385     0.032993
ENSG00000131697    1    5922870    6052618    597      36  360521      0.56639      0.28556
ENSG00000069424    1    6052358    6161253    467      72  360521     -0.40082      0.65572
ENSG00000116254    1    6161847    6240194    390      51  360521     -0.38497      0.64987
ENSG00000116251    1    6245080    6259679     44      10  360521     -0.54167      0.70598
ENSG00000158286    1    6266189    6281359     60      12  360521     -0.25484      0.60058
ENSG00000116237    1    6281253    6296044     53      12  360521      0.21083      0.41651
ENSG00000173673    1    6304252    6305638      6       3  360521     -0.31803      0.62477
ENSG00000158292    1    6307406    6321035     50       6  360521      0.83908      0.20071
ENSG00000097021    1    6324332    6453826    613      33  360521       1.0309      0.15129
ENSG00000069812    1    6475292    6484724     35       8  360521      -1.4026      0.91964
ENSG00000187017    1    6484836    6521004    143      20  360521    -0.093956      0.53743
ENSG00000215788    1    6520787    6527432     34      13  360521      0.96493      0.16729
ENSG00000171680    1    6526152    6580121    230      47  360521        1.942     0.026069
ENSG00000162408    1    6581407    6614658    166      10  360521    -0.092642      0.53691
ENSG00000173662    1    6614987    6639817     97      21  360521       1.2053      0.11405
ENSG00000204859    1    6640051    6649340     20      11  360521       3.6343   0.00013934
ENSG00000162413    1    6650784    6662958     56      22  360521       3.8099   6.9507e-05
ENSG00000116273    1    6673756    6684093     30       8  360521        4.001   3.1542e-05
ENSG00000041988    1    6684925    6695646     47      13  360521       3.0115    0.0012997
ENSG00000007923    1    6694228    6761966    237      39  360521       3.3514   0.00040204
ENSG00000171735    1    6845384    7829766   3850     277  360521       3.4734   0.00025692
ENSG00000049245    1    7831329    7841492     44      13  360521       4.1843   1.4305e-05
ENSG00000049246    1    7844413    7905241    302      33  360521       4.8686   5.6199e-07
ENSG00000049247    1    7907672    7913551     28      11  360521       3.8792   5.2396e-05
ENSG00000049249    1    7975931    8003225     83      15  360521       2.1695     0.015022
ENSG00000116288    1    8021714    8045342     81      18  360521       4.3812   5.9012e-06
ENSG00000116285    1    8071779    8086393     34      10  360521       4.1972   1.3509e-05
ENSG00000162426    1    8378171    8404227    109      20  360521      0.94644      0.17196
ENSG00000142599    1    8412464    8877699   1131      49  360521        1.415     0.078541
ENSG00000074800    1    8921059    8939151     45      13  360521       1.3326     0.091326
ENSG00000131686    1    9005893    9035151    164      37  360521      0.61985      0.26768
ENSG00000197241    1    9063359    9086404    100      29  360521      0.14377      0.44284
ENSG00000142583    1    9097005    9131763    162      25  360521      0.99158       0.1607
ENSG00000180758    1    9163472    9189229     98      21  360521      0.83263      0.20253
ENSG00000049239    1    9294822    9331396    157      36  360521       1.7359     0.041294
ENSG00000171621    1    9335202    9429591    597      96  360521       2.5059    0.0061069
ENSG00000171612    1    9599528    9642831    104      23  360521      0.74148       0.2292
ENSG00000188807    1    9648932    9674935     72      20  360521      0.64541      0.25933
ENSG00000171608    1    9711789    9789172    264      48  360521       1.3772     0.084225
ENSG00000171603    1    9789079    9884550    272      38  360521       2.1108     0.017393
ENSG00000178585    1    9908334    9970316    192      44  360521       2.5296    0.0057092
ENSG00000162441    1    9982168   10003460     74      19  360521     -0.05019      0.52001
ENSG00000173614    1   10003486   10045556    131      27  360521     -0.51673      0.69733
ENSG00000162444    1   10057255   10076078     61      11  360521     -0.74392      0.77154
ENSG00000130939    1   10093041   10241297    520      33  360521     -0.58842      0.72187
ENSG00000054523    1   10270606   10441664    721      29  360521       1.8053     0.035513
ENSG00000142657    1   10458884   10480565     71      14  360521        1.478     0.069709
ENSG00000175279    1   10489944   10510239     83      14  360521    -0.027873      0.51112
ENSG00000241563    1   10509776   10512060      5       2  360521     -0.13271      0.55279
ENSG00000160049    1   10520588   10532613     44      17  360521      0.32759      0.37161
ENSG00000142655    1   10535003   10690815    550      49  360521        1.346     0.089156
ENSG00000130940    1   10696661   10856733    570      97  360521       2.7653    0.0028439
ENSG00000175262    1   11006530   11042094    143      21  360521      0.06783      0.47296
ENSG00000120948    1   11072462   11085549     33       7  360521       4.0388   2.6859e-05
ENSG00000009724    1   11086580   11107296     84      15  360521        4.203   1.3168e-05
ENSG00000116649    1   11114649   11120091     12       5  360521       3.8374   6.2178e-05
ENSG00000171824    1   11126675   11159961    123      10  360521       3.5504   0.00019229
ENSG00000198793    1   11166588   11322614    442      18  360521        4.062   2.4323e-05
ENSG00000171819    1   11249346   11256038     20       5  360521       1.7733     0.038086
ENSG00000120942    1   11333255   11348491     30       6  360521      0.94349      0.17272
ENSG00000204624    1   11539295   11597640    206      27  360521     -0.80706      0.79018
ENSG00000116661    1   11707924   11714888     25      14  360521      0.25516       0.3993
ENSG00000132879    1   11714432   11723384     31      11  360521      0.36066      0.35918
ENSG00000116663    1   11724150   11734411     50      14  360521     -0.35598      0.63907
ENSG00000116670    1   11734537   11751678     77      17  360521     -0.21897      0.58666
ENSG00000162490    1   11751781   11780336    109      21  360521       0.2988      0.38255
ENSG00000177674    1   11796142   11810828     49      11  360521     -0.11864      0.54722
ENSG00000215910    1   11823827   11849642    168      13  360521       4.4021    5.361e-06
ENSG00000177000    1   11845787   11866160     89      13  360521       5.2744   6.6602e-08
ENSG00000011021    1   11866153   11903201    224      19  360521       5.3674    3.994e-08
ENSG00000175206    1   11905766   11907840     19       5  360521       4.5407   2.8039e-06
ENSG00000120937    1   11917521   11918992      4       2  360521      0.26766      0.39448
ENSG00000116685    1   11979645   11986485     31      11  360521       5.3547   4.2849e-08
ENSG00000083444    1   11994724   12035599    159      21  360521       4.4729   3.8584e-06
ENSG00000116688    1   12040238   12073572    115      15  360521       2.2711      0.01157
ENSG00000116691    1   12079299   12092106     31       9  360521        2.032     0.021075
ENSG00000120949    1   12123434   12204264    250      51  360521       2.0765     0.018924
ENSG00000028137    1   12227044   12269279    164      24  360521      0.30151      0.38151
ENSG00000048707    1   12290101   12572099    796      35  360521      -0.5375      0.70454
ENSG00000162496    1   12627939   12677820    209      44  360521     -0.11809        0.547
ENSG00000204518    1   12704566   12727097     78      11  360521      0.12065      0.45199
ENSG00000188984    1   12776118   12788726     51       9  360521      0.19035      0.42452
ENSG00000157330    1   12806163   12821102     45      10  360521      0.58154      0.28044
ENSG00000116726    1   12834984   12838049     10       3  360521      -1.2615      0.89644
ENSG00000116721    1   12851546   12856777     17       9  360521      -2.5044      0.99387
ENSG00000204513    1   12884468   12891264      2       1  360521    -0.027345      0.51091
ENSG00000179172    1   12907261   12908578      7       3  360521       1.0912      0.13759
ENSG00000120952    1   12916941   12921764     32       7  360521       1.7296     0.041847
ENSG00000243073    1   12939033   12946025      6       1  360521       1.6759     0.046883
ENSG00000187545    1   12952727   12958094      2       1  360521     -0.71843      0.76375
ENSG00000204488    1   13495254   13498260      1       1  360521     -0.40372      0.65679
ENSG00000162494    1   13801445   13840242    185      41  360521       2.0824     0.018652
ENSG00000162493    1   13910252   13944452    155      39  360521      0.26203      0.39665
ENSG00000116731    1   14026714   14151574    511      43  360521       2.7595    0.0028942
ENSG00000189337    1   14219646   15444544   6070     428  360521       1.5811     0.056929
ENSG00000171729    1   15479028   15546974    414      31  360521       3.0766    0.0010468
ENSG00000204464    1   15490692   15498120     35      10  360521       2.6525    0.0039953
ENSG00000142621    1   15573730   15724767    634      80  360521      0.99345      0.16025
ENSG00000142634    1   15736391   15756839     91      31  360521     -0.57611      0.71773
ENSG00000162438    1   15764938   15773153     32      14  360521      0.19545      0.42252
ENSG00000142615    1   15783223   15798586     78      15  360521       1.0749      0.14121
ENSG00000215704    1   15802596   15817895     67      16  360521       1.8041     0.035605
ENSG00000132906    1   15817896   15851407    167      16  360521       1.4203     0.077756
ENSG00000116138    1   15853343   15898228    159      21  360521       1.3379     0.090463
ENSG00000116771    1   15898194   15911605     81      12  360521      0.57946      0.28114
ENSG00000197312    1   15943953   15995539    173      16  360521       1.0238      0.15296
ENSG00000215695    1   15986364   15988217      8       5  360521       1.0298      0.15154
ENSG00000116786    1   16010632   16061264    220      27  360521     0.034382      0.48629
ENSG00000162461    1   16062721   16067884     12       7  360521        1.077      0.14074
ENSG00000162460    1   16068987   16074292     32      10  360521     0.090123      0.46409
ENSG00000162458    1   16083107   16113089    128      26  360521      0.81188      0.20843
ENSG00000065526    1   16174359   16266951    283      35  360521     -0.71106      0.76148
ENSG00000116809    1   16268364   16302627     96      30  360521     -0.30889       0.6213
ENSG00000183888    1   16330731   16333184     19       8  360521      -0.1187      0.54724
ENSG00000173641    1   16340523   16346084     49       6  360521      0.52718      0.29903
ENSG00000186510    1   16348486   16360548     97      19  360521       0.3224      0.37358
ENSG00000184908    1   16370231   16383821    160      21  360521       1.7815     0.037412
ENSG00000185519    1   16384264   16400127    110      18  360521       1.7977     0.036113
ENSG00000142627    1   16450832   16482582     94      30  360521       2.3852    0.0085356
ENSG00000142632    1   16524599   16539104     76      12  360521       1.2269      0.10993
ENSG00000132881    1   16558182   16563659     20       9  360521       3.3743   0.00037002
ENSG00000037637    1   16573339   16678965    330      23  360521       2.4239    0.0076767
ENSG00000055070    1   16693525   16724643     89      17  360521        2.482    0.0065326
ENSG00000187144    1   16722101   16763919    175      39  360521       2.5628    0.0051923
ENSG00000157191    1   16767167   16786585     68      22  360521       2.9919    0.0013862
ENSG00000268674    1   16865561   16866198      2       1  360521       2.8939    0.0019023
ENSG00000219481    1   16888922   16940100      1       1  360521      -1.0745      0.85869
ENSG00000058453    1   17248445   17299474    152      29  360521       3.5018   0.00023103
ENSG00000117122    1   17300997   17308081     24       7  360521         3.08    0.0010349
ENSG00000159363    1   17312453   17338467     74      18  360521       3.0831    0.0010242
ENSG00000117118    1   17345217   17380665    140      17  360521       1.8152     0.034744
ENSG00000117115    1   17393256   17445948    334      26  360521       1.4548     0.072862
ENSG00000142623    1   17531621   17572501    220      64  360521        0.989      0.16133
ENSG00000142619    1   17575593   17610728    227      40  360521      0.83104      0.20298
ENSG00000159339    1   17634690   17690495    366      32  360521     -0.33848       0.6325
ENSG00000179051    1   17733251   17766250    131      30  360521       2.0988     0.017917
ENSG00000074964    1   17846693   18024370    635      85  360521     -0.48913      0.68763
ENSG00000117148    1   18081808   18153558    289      34  360521       1.4893     0.068201
ENSG00000117154    1   18434240   18704977   1266     153  360521         2.56    0.0052329
ENSG00000179023    1   18807424   18812540     33       9  360521       1.3942     0.081624
ENSG00000009709    1   18957500   19075360    499      90  360521      0.98425       0.1625
ENSG00000179002    1   19166093   19186155    143      28  360521     -0.51954      0.69831
ENSG00000159423    1   19197924   19229293    205      38  360521      0.42714      0.33464
ENSG00000169991    1   19230774   19282826    282      48  360521       1.4437     0.074414
ENSG00000127481    1   19401000   19536812    418      36  360521      0.69841      0.24246
ENSG00000127463    1   19542158   19578053    149      23  360521       1.4004     0.080697
ENSG00000053372    1   19578075   19586622     62      11  360521        2.185     0.014445
ENSG00000162482    1   19609057   19615280     34       8  360521      0.20182      0.42003
ENSG00000053371    1   19629202   19638640     42      19  360521      0.39053      0.34807
ENSG00000040487    1   19638740   19658925    126      21  360521     0.044964      0.48207
ENSG00000077549    1   19665267   19812066    741      39  360521      0.42566      0.33518
ENSG00000173436    1   19923471   19956315    100      21  360521     0.067026      0.47328
ENSG00000158747    1   19969723   19984949     79      26  360521     -0.61775      0.73163
ENSG00000158748    1   19991780   20006055     65      16  360521     -0.29968      0.61779
ENSG00000162542    1   20008706   20126424    483      69  360521     -0.91599      0.82016
ENSG00000178828    1   20140522   20141771      8       5  360521       1.3453     0.089266
ENSG00000169914    1   20208356   20239438    103      22  360521       2.7703    0.0028005
ENSG00000188784    1   20246800   20250110     22       8  360521       1.4453     0.074184
ENSG00000188257    1   20301924   20306932     23      12  360521     -0.17458       0.5693
ENSG00000127472    1   20386157   20418394    145      27  360521      0.78966      0.21486
ENSG00000117215    1   20439143   20446059     31      14  360521      0.67922       0.2485
ENSG00000158786    1   20465823   20476879     32      17  360521      -1.6273      0.94817
ENSG00000187980    1   20490484   20501687     51      13  360521     -0.78924      0.78501
ENSG00000162543    1   20512578   20522540     24      14  360521     -0.45395      0.67507
ENSG00000158816    1   20617412   20681662    345      42  360521       1.8536     0.031899
ENSG00000162545    1   20808884   20812728      8       5  360521      0.99264      0.16044
ENSG00000090432    1   20825941   20834674     37      14  360521       2.5026    0.0061645
ENSG00000183114    1   20878932   20881513      8       4  360521       2.4669    0.0068145
ENSG00000158825    1   20915444   20945401    157      27  360521     -0.35189      0.63754
ENSG00000158828    1   20959948   20978004     88      14  360521      0.55365      0.28991
ENSG00000244038    1   20978260   20988037     43      11  360521      0.99585      0.15966
ENSG00000117245    1   20990475   21044317    265      60  360521     -0.46397      0.67867
ENSG00000189410    1   21046225   21059133     53      17  360521       0.4848      0.31391
ENSG00000127483    1   21069170   21113808    129      24  360521      -0.5371       0.7044
ENSG00000075151    1   21132785   21503381   1099      40  360521     -0.39553      0.65377
ENSG00000117298    1   21543740   21672034    485      59  360521      -1.1814      0.88128
ENSG00000142794    1   21766583   21811393    234      24  360521       1.1948      0.11609
ENSG00000162551    1   21835475   21904905    384      40  360521      -0.6574      0.74454
ENSG00000076864    1   21922708   21996010    351      53  360521       2.8519    0.0021727
ENSG00000090686    1   22004791   22109688    465      47  360521     0.050133      0.48001
ENSG00000187942    1   22138758   22151714     63      30  360521       1.7178     0.042915
ENSG00000142798    1   22148737   22263750    532      56  360521       0.2713      0.39308
ENSG00000219073    1   22303418   22315847    214      24  360521      -2.4748      0.99333
ENSG00000142789    1   22328149   22339035     39      10  360521     -0.87109      0.80815
ENSG00000070831    1   22379120   22419439    159      31  360521       2.0287     0.021245
ENSG00000162552    1   22443798   22470474    132      31  360521       3.5567    0.0001878
ENSG00000184677    1   22778344   22857650    236      39  360521     -0.75757      0.77565
ENSG00000070886    1   22890004   22930087    218      38  360521     -0.26453      0.60432
ENSG00000173372    1   22963118   22966175      7       4  360521     -0.99025      0.83897
ENSG00000159189    1   22969969   22974603     25       5  360521       0.1216      0.45161
ENSG00000173369    1   22979682   22988130     39      12  360521      0.40672      0.34211
ENSG00000133216    1   23037263   23241823    690      95  360521       3.7337   9.4329e-05
ENSG00000215906    1   23279536   23299524     72      21  360521        5.168   1.1832e-07
ENSG00000227868    1   23337327   23342343     13       5  360521       4.8008   7.9015e-07
ENSG00000004487    1   23345937   23410184    119      22  360521       5.5484   1.4415e-08
ENSG00000169641    1   23410516   23504301    248      39  360521       6.0543     7.05e-10
ENSG00000179546    1   23518388   23521222      9       5  360521       6.8758   3.0811e-12
ENSG00000125944    1   23635953   23671143     79      25  360521       2.1597     0.015399
ENSG00000125945    1   23685941   23696357     37       9  360521       2.4249    0.0076568
ENSG00000204219    1   23707555   23751269    158      29  360521       2.7795    0.0027224
ENSG00000088280    1   23755056   23810750    185      31  360521       1.5812     0.056914
ENSG00000007968    1   23832920   23857712     72      14  360521       2.2055     0.013709
ENSG00000117318    1   23884421   23886285     15       8  360521       2.5292    0.0057167
ENSG00000142676    1   24018269   24022915     13       4  360521       -1.241      0.89269
ENSG00000011007    1   24069856   24088549     32      16  360521      0.77286       0.2198
ENSG00000057757    1   24104876   24114722     15       9  360521      0.13629       0.4458
ENSG00000011009    1   24117275   24122029      8       5  360521      -1.1105      0.86661
ENSG00000117308    1   24122089   24127294      4       2  360521     -0.28184      0.61097
ENSG00000117305    1   24128367   24165110     71      11  360521      0.23808      0.40591
ENSG00000179163    1   24171567   24194859     71      12  360521      0.31548       0.3762
ENSG00000188822    1   24197005   24285549    285      17  360521       1.1149      0.13245
ENSG00000189266    1   24286301   24289952      2       1  360521      0.40365      0.34324
ENSG00000188529    1   24292935   24306953      9       4  360521      0.78878      0.21512
ENSG00000142661    1   24382531   24438665    251      34  360521       2.2951     0.010863
ENSG00000142677    1   24446261   24469783     92      23  360521     -0.21414      0.58478
ENSG00000185436    1   24480647   24513765    163      27  360521      0.90979      0.18147
ENSG00000158055    1   24645812   24690972    154      40  360521       1.2036      0.11438
ENSG00000001460    1   24683489   24741587    214      30  360521      0.14655      0.44175
ENSG00000001461    1   24742245   24799473    250      34  360521      0.62106      0.26728
ENSG00000117602    1   24828841   24863510    136      23  360521       1.0928      0.13724
ENSG00000184454    1   24882567   24935819    294      36  360521       0.3178      0.37532
ENSG00000133226    1   24969594   24999772     63      25  360521     -0.76187      0.77693
ENSG00000169504    1   25071760   25170815    202      40  360521      0.77046      0.22051
ENSG00000020633    1   25226002   25291648    209      50  360521       2.7555    0.0029297
ENSG00000117614    1   25548767   25559013     20      13  360521       0.9465      0.17195
ENSG00000187010    1   25598884   25656936     71      17  360521      -1.8832      0.97017
ENSG00000183726    1   25664789   25688852     69      17  360521     -0.82947      0.79658
ENSG00000188672    1   25687853   25747363    160      16  360521     -0.94608      0.82795
ENSG00000204178    1   25757388   25826700    165      15  360521      0.34844      0.36376
ENSG00000157978    1   25870071   25895377     92      16  360521       1.0236      0.15301
ENSG00000117643    1   25943959   26111258    470      46  360521       1.7229     0.042453
ENSG00000162430    1   26126667   26144713     62       9  360521       1.5192     0.064354
ENSG00000117640    1   26146397   26159433     42       6  360521       1.4277     0.076689
ENSG00000127423    1   26158414   26185939     90       7  360521       1.4437     0.074405
ENSG00000182749    1   26187975   26202461     24      11  360521      0.33429      0.36908
ENSG00000117632    1   26210670   26233368     43      12  360521      -0.8673      0.80711
ENSG00000158006    1   26286258   26326366    133      16  360521      0.89965      0.18415
ENSG00000158008    1   26348266   26362955     35      15  360521        2.341     0.009616
ENSG00000158014    1   26364513   26373439     26       7  360521        1.011      0.15601
ENSG00000158022    1   26377792   26394142     63      13  360521       1.9874      0.02344
ENSG00000175087    1   26437656   26452039     39       4  360521       2.5217    0.0058393
ENSG00000197245    1   26485511   26489119     15       8  360521        1.831     0.033547
ENSG00000142684    1   26496388   26497364      6       3  360521       2.0588     0.019759
ENSG00000142675    1   26503981   26516375     44      17  360521       2.1106     0.017405
ENSG00000188782    1   26517119   26529033     77      14  360521       1.9311     0.026738
ENSG00000130695    1   26560644   26605529    179      20  360521       3.1764   0.00074548
ENSG00000142669    1   26606213   26608013      5       2  360521       3.4729   0.00025741
ENSG00000158062    1   26608773   26644756    173      20  360521       2.9101    0.0018066
ENSG00000169442    1   26644411   26647014     16       5  360521       3.1011   0.00096397
ENSG00000176092    1   26648350   26680621    132      23  360521     -0.17195      0.56826
ENSG00000176083    1   26688125   26701023     70      16  360521      0.97414      0.16499
ENSG00000131914    1   26737269   26756219     54      19  360521     0.075723      0.46982
ENSG00000117682    1   26758773   26797797     95      30  360521      0.15354      0.43899
ENSG00000198830    1   26798902   26803133     14       8  360521      0.49643       0.3098
ENSG00000117676    1   26856249   26901520    146      27  360521    0.0038142      0.49848
ENSG00000117713    1   27022522   27108601    195      24  360521       1.4984     0.067012
ENSG00000060642    1   27113739   27124894     26      11  360521       2.0695      0.01925
ENSG00000204160    1   27153201   27184092     76      19  360521       2.8845    0.0019602
ENSG00000175793    1   27189633   27190947      2       1  360521      0.30272      0.38105
ENSG00000142751    1   27205872   27216869     27      10  360521       2.7738    0.0027705
ENSG00000198746    1   27216979   27226962     21      11  360521       2.8526     0.002168
ENSG00000131910    1   27237975   27240567      8       5  360521       2.5906    0.0047907
ENSG00000090273    1   27248187   27273362     51      16  360521       1.5282     0.063232
ENSG00000253368    1   27320189   27327377     12       6  360521       2.4056    0.0080735
ENSG00000158246    1   27331511   27339333     18       8  360521       1.4567     0.072597
ENSG00000090020    1   27425300   27481621    104      20  360521      0.44116      0.32955
ENSG00000142784    1   27561007   27635124    171      28  360521      0.40206      0.34382
ENSG00000186501    1   27648636   27662891     54      19  360521      0.20818      0.41754
ENSG00000142765    1   27668483   27680423     38      14  360521       -1.171      0.87921
ENSG00000142733    1   27681670   27693558     35      12  360521      0.32774      0.37156
ENSG00000142748    1   27695601   27701315     17      11  360521     -0.21389      0.58468
ENSG00000174950    1   27705596   27709823      4       2  360521     -0.37079       0.6446
ENSG00000181773    1   27719148   27722318      7       5  360521      0.95119      0.17075
ENSG00000158195    1   27730734   27816678    212      25  360521      0.37367      0.35432
ENSG00000126705    1   27860756   27930463    131      32  360521      -0.9995      0.84122
ENSG00000000938    1   27938800   27961727     57      13  360521      -1.6444      0.94996
ENSG00000126709    1   27992572   27998724     17       4  360521       1.4763     0.069929
ENSG00000009780    1   28052490   28089426    109      12  360521      0.41876      0.33769
ENSG00000117758    1   28099694   28150963     98      15  360521      0.38309      0.35083
ENSG00000117751    1   28157252   28178183     57      19  360521      0.41963      0.33738
ENSG00000130775    1   28199055   28213196     65      14  360521      0.71451      0.23746
ENSG00000117748    1   28218035   28241255     89      13  360521      0.77832      0.21819
ENSG00000130768    1   28261456   28285663    108      21  360521       1.2599      0.10386
ENSG00000158156    1   28286504   28294604     29      13  360521      0.42043      0.33708
ENSG00000158161    1   28296855   28415173    462      41  360521     -0.17061      0.56774
ENSG00000169403    1   28473677   28520447    118      41  360521        1.011        0.156
ENSG00000126698    1   28526789   28559542    131      22  360521       1.2258      0.11013
ENSG00000130770    1   28562602   28564616      9       4  360521      0.93692       0.1744
ENSG00000130766    1   28585963   28609002     93      27  360521       1.6543     0.049035
ENSG00000130772    1   28655513   28662478     17      11  360521      -1.6857      0.95407
ENSG00000204138    1   28696093   28826881    543      19  360521       1.6895     0.045563
ENSG00000180198    1   28832455   28865708    123      24  360521       1.6978      0.04477
ENSG00000180098    1   28879529   28905057     71      19  360521      0.44288      0.32893
ENSG00000188060    1   28918712   28921098      9       5  360521      0.98394      0.16257
ENSG00000120656    1   28929608   28975416    112      32  360521       1.6322     0.051321
ENSG00000162419    1   28995234   29042115    122      23  360521       1.1668      0.12165
ENSG00000198492    1   29063133   29096287    104      25  360521      0.95718      0.16924
ENSG00000116329    1   29138654   29190208    231      34  360521      0.34822      0.36384
ENSG00000159023    1   29213603   29446558    671      44  360521       2.1108     0.017393
ENSG00000253304    1   29445937   29450421     15       6  360521       2.3334    0.0098131
ENSG00000116350    1   29474250   29508637     97      26  360521       2.3107     0.010425
ENSG00000116353    1   29519385   29557460    131      27  360521       3.3172   0.00045457
ENSG00000060656    1   29563028   29653325    332      55  360521       2.5927    0.0047609
ENSG00000162510    1   31184124   31196432     43       6  360521      0.31476      0.37647
ENSG00000162511    1   31205315   31230683     74      24  360521       1.4305     0.076294
ENSG00000162512    1   31342313   31381480    142      47  360521       2.7181    0.0032834
ENSG00000134644    1   31404353   31538838    476      40  360521       4.0864   2.1908e-05
ENSG00000084628    1   31652592   31712734    310      19  360521       1.3377     0.090495
