GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000149527    1    2407754    2436964    144      34  173061      0.90892       0.1817
ENSG00000157881    1    2439975    2458061     98      24  173061     -0.35913      0.64025
ENSG00000197921    1    2460184    2461684      6       4  173061     -0.28302      0.61142
ENSG00000157873    1    2487291    2495268     32      11  173061      0.34422      0.36534
ENSG00000157870    1    2517899    2522908     24      13  173061      0.69201      0.24447
ENSG00000142606    1    2522078    2564499    234      20  173061     -0.80593      0.78986
ENSG00000215912    1    2572807    2706230    431      31  173061     -0.12223      0.54864
ENSG00000169717    1    2938046    2939467      7       4  173061    -0.058947       0.5235
ENSG00000142611    1    2985565    3355185   1987     205  173061      0.82304      0.20524
ENSG00000130762    1    3371147    3397677    127      20  173061     -0.16734      0.56645
ENSG00000162591    1    3404506    3528059    669     101  173061      0.88103      0.18915
ENSG00000158109    1    3541556    3546695     15       6  173061      -1.1855       0.8821
ENSG00000116213    1    3547331    3566671     68      21  173061     -0.36607      0.64284
ENSG00000078900    1    3569129    3652765    384      71  173061      0.72495      0.23424
ENSG00000162592    1    3668965    3688209     84      20  173061     -0.20287      0.58038
ENSG00000235169    1    3689352    3692546     13       5  173061     -0.56947      0.71548
ENSG00000130764    1    3696784    3713068     97      20  173061      0.59604      0.27557
ENSG00000116198    1    3728645    3773797    335      20  173061     -0.53809      0.70474
ENSG00000169598    1    3773845    3801993    194      28  173061      0.16405      0.43485
ENSG00000198912    1    3805697    3816857     57      13  173061      0.24498      0.40324
ENSG00000196581    1    4715105    4843851    846     107  173061     -0.84748      0.80164
ENSG00000131697    1    5922870    6052618    597      36  173061     -0.64412      0.74025
ENSG00000069424    1    6052358    6161253    467      72  173061     -0.32783      0.62848
ENSG00000116254    1    6161847    6240194    390      51  173061    0.0050109        0.498
ENSG00000116251    1    6245080    6259679     44      10  173061     -0.23549      0.59309
ENSG00000158286    1    6266189    6281359     60      12  173061      -1.4856      0.93131
ENSG00000116237    1    6281253    6296044     53      12  173061      -1.9468      0.97422
ENSG00000173673    1    6304252    6305638      6       3  173061      0.39785      0.34537
ENSG00000158292    1    6307406    6321035     50       6  173061     0.088523      0.46473
ENSG00000097021    1    6324332    6453826    613      33  173061       1.6583     0.048625
ENSG00000069812    1    6475292    6484724     35       8  173061      0.18881      0.42512
ENSG00000187017    1    6484836    6521004    143      20  173061    -0.078786       0.5314
ENSG00000215788    1    6520787    6527432     34      13  173061      0.09589       0.4618
ENSG00000171680    1    6526152    6580121    230      47  173061      0.63938      0.26129
ENSG00000162408    1    6581407    6614658    166      10  173061    0.0092351      0.49632
ENSG00000173662    1    6614987    6639817     97      21  173061     -0.10793      0.54297
ENSG00000204859    1    6640051    6649340     20      11  173061     -0.71781      0.76356
ENSG00000162413    1    6650784    6662958     56      22  173061      0.14479      0.44244
ENSG00000116273    1    6673756    6684093     30       8  173061      0.60086      0.27397
ENSG00000041988    1    6684925    6695646     47      13  173061      0.56756      0.28517
ENSG00000007923    1    6694228    6761966    237      39  173061      -1.1742      0.87985
ENSG00000171735    1    6845384    7829766   3850     277  173061        1.183      0.11841
ENSG00000049245    1    7831329    7841492     44      13  173061     -0.19542      0.57747
ENSG00000049246    1    7844413    7905241    302      33  173061      0.57894      0.28131
ENSG00000049247    1    7907672    7913551     28      11  173061       1.1199      0.13137
ENSG00000049249    1    7975931    8003225     83      15  173061       2.5178     0.005905
ENSG00000116288    1    8021714    8045342     81      18  173061     -0.18561      0.57363
ENSG00000116285    1    8071779    8086393     34      10  173061     -0.30476      0.61972
ENSG00000162426    1    8378171    8404227    109      20  173061      0.41881      0.33768
ENSG00000142599    1    8412464    8877699   1131      49  173061      0.98865      0.16142
ENSG00000074800    1    8921059    8939151     45      13  173061      0.39685      0.34574
ENSG00000131686    1    9005893    9035151    164      37  173061      0.49459      0.31045
ENSG00000197241    1    9063359    9086404    100      29  173061      -1.2488      0.89412
ENSG00000142583    1    9097005    9131763    162      25  173061      -2.8164      0.99757
ENSG00000180758    1    9163472    9189229     98      21  173061      0.36067      0.35917
ENSG00000049239    1    9294822    9331396    157      36  173061      -1.3996      0.91919
ENSG00000171621    1    9335202    9429591    597      96  173061     -0.97165      0.83439
ENSG00000171612    1    9599528    9642831    104      23  173061     -0.76329      0.77735
ENSG00000188807    1    9648932    9674935     72      20  173061      -1.3055      0.90413
ENSG00000171608    1    9711789    9789172    264      48  173061      0.33101      0.37032
ENSG00000171603    1    9789079    9884550    272      38  173061       1.2572      0.10434
ENSG00000178585    1    9908334    9970316    192      44  173061       -1.236      0.89177
ENSG00000162441    1    9982168   10003460     74      19  173061      0.25402      0.39974
ENSG00000173614    1   10003486   10045556    131      27  173061      0.61694      0.26864
ENSG00000162444    1   10057255   10076078     61      11  173061      0.68215      0.24757
ENSG00000130939    1   10093041   10241297    520      33  173061      -0.7456      0.77204
ENSG00000054523    1   10270606   10441664    721      29  173061     -0.28257      0.61125
ENSG00000142657    1   10458884   10480565     71      14  173061     0.046356      0.48151
ENSG00000175279    1   10489944   10510239     83      14  173061       0.8139      0.20785
ENSG00000241563    1   10509776   10512060      5       2  173061     -0.31644      0.62417
ENSG00000160049    1   10520588   10532613     44      17  173061      0.69267      0.24426
ENSG00000142655    1   10535003   10690815    550      49  173061       2.6981    0.0034872
ENSG00000130940    1   10696661   10856733    570      97  173061     -0.33055      0.62951
ENSG00000175262    1   11006530   11042094    143      21  173061      0.93278      0.17547
ENSG00000120948    1   11072462   11085549     33       7  173061     -0.40622      0.65771
ENSG00000009724    1   11086580   11107296     84      15  173061      -1.0317      0.84888
ENSG00000116649    1   11114649   11120091     12       5  173061     -0.97439      0.83507
ENSG00000171824    1   11126675   11159961    123      10  173061     -0.60877      0.72866
ENSG00000198793    1   11166588   11322614    442      18  173061      -1.0906      0.86227
ENSG00000171819    1   11249346   11256038     20       5  173061     -0.57479      0.71728
ENSG00000120942    1   11333255   11348491     30       6  173061      -0.7105       0.7613
ENSG00000204624    1   11539295   11597640    206      27  173061      0.62704      0.26532
ENSG00000116661    1   11707924   11714888     25      14  173061       0.2982      0.38278
ENSG00000132879    1   11714432   11723384     31      11  173061      0.65476      0.25631
ENSG00000116663    1   11724150   11734411     50      14  173061       1.5349     0.062404
ENSG00000116670    1   11734537   11751678     77      17  173061      0.57869       0.2814
ENSG00000162490    1   11751781   11780336    109      21  173061      0.90594      0.18248
ENSG00000177674    1   11796142   11810828     49      11  173061       1.7562     0.039525
ENSG00000215910    1   11823827   11849642    168      13  173061      -1.0483      0.85275
ENSG00000177000    1   11845787   11866160     89      13  173061      -2.8028      0.99747
ENSG00000011021    1   11866153   11903201    224      19  173061      -2.9701      0.99851
ENSG00000175206    1   11905766   11907840     19       5  173061      -2.2784      0.98865
ENSG00000120937    1   11917521   11918992      4       2  173061     -0.05296      0.52112
ENSG00000116685    1   11979645   11986485     31      11  173061       1.2909     0.098363
ENSG00000083444    1   11994724   12035599    159      21  173061       0.4165      0.33852
ENSG00000116688    1   12040238   12073572    115      15  173061      0.61915      0.26791
ENSG00000116691    1   12079299   12092106     31       9  173061     -0.96683      0.83319
ENSG00000120949    1   12123434   12204264    250      51  173061      0.88726      0.18747
ENSG00000028137    1   12227044   12269279    164      24  173061     -0.62947      0.73548
ENSG00000048707    1   12290101   12572099    796      35  173061    -0.055941      0.52231
ENSG00000162496    1   12627939   12677820    209      44  173061      -1.2144       0.8877
ENSG00000204518    1   12704566   12727097     78      11  173061     -0.28839      0.61348
ENSG00000188984    1   12776118   12788726     51       9  173061      0.88749      0.18741
ENSG00000157330    1   12806163   12821102     45      10  173061      0.82209      0.20551
ENSG00000116726    1   12834984   12838049     10       3  173061      -1.2296      0.89058
ENSG00000116721    1   12851546   12856777     17       9  173061      -1.4161      0.92163
ENSG00000204513    1   12884468   12891264      2       1  173061     -0.61324      0.73014
ENSG00000179172    1   12907261   12908578      7       3  173061        1.197      0.11565
ENSG00000120952    1   12916941   12921764     32       7  173061       1.3437     0.089526
ENSG00000243073    1   12939033   12946025      6       1  173061       1.2992      0.09694
ENSG00000187545    1   12952727   12958094      2       1  173061        1.251      0.10547
ENSG00000204488    1   13495254   13498260      1       1  173061      -1.0483      0.85275
ENSG00000162494    1   13801445   13840242    185      41  173061      -1.3672      0.91421
ENSG00000162493    1   13910252   13944452    155      39  173061     0.067088      0.47326
ENSG00000116731    1   14026714   14151574    511      43  173061      0.50151      0.30801
ENSG00000189337    1   14219646   15444544   6070     428  173061      0.41135      0.34041
ENSG00000171729    1   15479028   15546974    414      31  173061      -1.1172      0.86805
ENSG00000204464    1   15490692   15498120     35      10  173061     -0.28895      0.61369
ENSG00000142621    1   15573730   15724767    634      80  173061      0.26113        0.397
ENSG00000142634    1   15736391   15756839     91      31  173061      0.34676      0.36439
ENSG00000162438    1   15764938   15773153     32      14  173061      0.40667      0.34212
ENSG00000142615    1   15783223   15798586     78      15  173061       0.1715      0.43191
ENSG00000215704    1   15802596   15817895     67      16  173061      0.88694      0.18755
ENSG00000132906    1   15817896   15851407    167      16  173061      0.70896      0.23918
ENSG00000116138    1   15853343   15898228    159      21  173061      0.26116      0.39699
ENSG00000116771    1   15898194   15911605     81      12  173061       0.9091      0.18165
ENSG00000197312    1   15943953   15995539    173      16  173061      0.63325      0.26329
ENSG00000215695    1   15986364   15988217      8       5  173061      -0.7218      0.76479
ENSG00000116786    1   16010632   16061264    220      27  173061      0.47665       0.3168
ENSG00000162461    1   16062721   16067884     12       7  173061     -0.19045      0.57552
ENSG00000162460    1   16068987   16074292     32      10  173061      0.33687      0.36811
ENSG00000162458    1   16083107   16113089    128      26  173061     -0.73713      0.76948
ENSG00000065526    1   16174359   16266951    283      35  173061     -0.16479      0.56544
ENSG00000116809    1   16268364   16302627     96      30  173061     -0.35016      0.63689
ENSG00000183888    1   16330731   16333184     19       8  173061      0.33822       0.3676
ENSG00000173641    1   16340523   16346084     49       6  173061     -0.27499      0.60834
ENSG00000186510    1   16348486   16360548     97      19  173061     -0.13281      0.55283
ENSG00000184908    1   16370231   16383821    160      21  173061     -0.23712      0.59372
ENSG00000185519    1   16384264   16400127    110      18  173061      0.83575      0.20165
ENSG00000142627    1   16450832   16482582     94      30  173061      0.92628      0.17715
ENSG00000142632    1   16524599   16539104     76      12  173061      0.20146      0.42017
ENSG00000132881    1   16558182   16563659     20       9  173061     0.042172      0.48318
ENSG00000037637    1   16573339   16678965    330      23  173061       -1.035      0.84967
ENSG00000055070    1   16693525   16724643     89      17  173061     -0.52883      0.70154
ENSG00000187144    1   16722101   16763919    175      39  173061      0.34687      0.36434
ENSG00000157191    1   16767167   16786585     68      22  173061      0.24909      0.40165
ENSG00000268674    1   16865561   16866198      2       1  173061      -1.1303      0.87083
ENSG00000219481    1   16888922   16940100      1       1  173061      0.81224      0.20833
ENSG00000058453    1   17248445   17299474    152      29  173061      -1.1789      0.88079
ENSG00000117122    1   17300997   17308081     24       7  173061     -0.39992      0.65539
ENSG00000159363    1   17312453   17338467     74      18  173061     -0.24194      0.59559
ENSG00000117118    1   17345217   17380665    140      17  173061      0.10554      0.45797
ENSG00000117115    1   17393256   17445948    334      26  173061      0.88559      0.18792
ENSG00000142623    1   17531621   17572501    220      64  173061      0.54606      0.29251
ENSG00000142619    1   17575593   17610728    227      40  173061     -0.20492      0.58118
ENSG00000159339    1   17634690   17690495    366      32  173061     -0.63357      0.73682
ENSG00000179051    1   17733251   17766250    131      30  173061      0.71668      0.23679
ENSG00000074964    1   17846693   18024370    635      85  173061      0.37525      0.35374
ENSG00000117148    1   18081808   18153558    289      34  173061     -0.19264      0.57638
ENSG00000117154    1   18434240   18704977   1266     153  173061      0.14485      0.44241
ENSG00000179023    1   18807424   18812540     33       9  173061       0.1549      0.43845
ENSG00000009709    1   18957500   19075360    499      90  173061          1.3     0.096805
ENSG00000179002    1   19166093   19186155    143      28  173061      0.32888      0.37112
ENSG00000159423    1   19197924   19229293    205      38  173061     -0.09959      0.53967
ENSG00000169991    1   19230774   19282826    282      48  173061      -1.1225      0.86918
ENSG00000127481    1   19401000   19536812    418      36  173061     -0.90266      0.81665
ENSG00000127463    1   19542158   19578053    149      23  173061     -0.04069      0.51623
ENSG00000053372    1   19578075   19586622     62      11  173061      -1.5473      0.93911
ENSG00000162482    1   19609057   19615280     34       8  173061     -0.86504      0.80649
ENSG00000053371    1   19629202   19638640     42      19  173061     0.041281      0.48354
ENSG00000040487    1   19638740   19658925    126      21  173061     -0.65133      0.74258
ENSG00000077549    1   19665267   19812066    741      39  173061     -0.86689        0.807
ENSG00000173436    1   19923471   19956315    100      21  173061     -0.58734      0.72151
ENSG00000158747    1   19969723   19984949     79      26  173061      -1.1744      0.87989
ENSG00000158748    1   19991780   20006055     65      16  173061      -0.2084      0.58254
ENSG00000162542    1   20008706   20126424    483      69  173061      0.41484      0.33913
ENSG00000178828    1   20140522   20141771      8       5  173061       1.6236     0.052229
ENSG00000169914    1   20208356   20239438    103      22  173061    -0.022533      0.50899
ENSG00000188784    1   20246800   20250110     22       8  173061      -1.0317       0.8489
ENSG00000188257    1   20301924   20306932     23      12  173061        1.347     0.088987
ENSG00000127472    1   20386157   20418394    145      27  173061      0.27088      0.39324
ENSG00000117215    1   20439143   20446059     31      14  173061     -0.81375      0.79211
ENSG00000158786    1   20465823   20476879     32      17  173061      0.89199       0.1862
ENSG00000187980    1   20490484   20501687     51      13  173061     0.048453      0.48068
ENSG00000162543    1   20512578   20522540     24      14  173061      -1.7303      0.95821
ENSG00000158816    1   20617412   20681662    345      42  173061      -2.0368      0.97916
ENSG00000162545    1   20808884   20812728      8       5  173061      0.66862      0.25187
ENSG00000090432    1   20825941   20834674     37      14  173061      0.27304      0.39241
ENSG00000183114    1   20878932   20881513      8       4  173061     -0.22138       0.5876
ENSG00000158825    1   20915444   20945401    157      27  173061      0.22702       0.4102
ENSG00000158828    1   20959948   20978004     88      14  173061     -0.56936      0.71544
ENSG00000244038    1   20978260   20988037     43      11  173061     -0.24362      0.59624
ENSG00000117245    1   20990475   21044317    265      60  173061      0.53138      0.29758
ENSG00000189410    1   21046225   21059133     53      17  173061      0.22259      0.41193
ENSG00000127483    1   21069170   21113808    129      24  173061       0.5119      0.30436
ENSG00000075151    1   21132785   21503381   1099      40  173061      0.73494      0.23119
ENSG00000117298    1   21543740   21672034    485      59  173061      0.06119       0.4756
ENSG00000142794    1   21766583   21811393    234      24  173061     -0.75016      0.77342
ENSG00000162551    1   21835475   21904905    384      40  173061       1.5981     0.055005
ENSG00000076864    1   21922708   21996010    351      53  173061      0.69393      0.24386
ENSG00000090686    1   22004791   22109688    465      47  173061     -0.70796      0.76051
ENSG00000187942    1   22138758   22151714     63      30  173061      -2.3095      0.98954
ENSG00000142798    1   22148737   22263750    532      56  173061      -2.2622      0.98816
ENSG00000219073    1   22303418   22315847    214      24  173061      -1.7796      0.96243
ENSG00000142789    1   22328149   22339035     39      10  173061     -0.22484      0.58895
ENSG00000070831    1   22379120   22419439    159      31  173061     -0.89642      0.81499
ENSG00000162552    1   22443798   22470474    132      31  173061      -2.2049      0.98627
ENSG00000184677    1   22778344   22857650    236      39  173061      0.53132       0.2976
ENSG00000070886    1   22890004   22930087    218      38  173061      -1.9404      0.97384
ENSG00000173372    1   22963118   22966175      7       4  173061      -1.6944       0.9549
ENSG00000159189    1   22969969   22974603     25       5  173061     -0.44718      0.67263
ENSG00000173369    1   22979682   22988130     39      12  173061     -0.13376       0.5532
ENSG00000133216    1   23037263   23241823    690      95  173061      -1.5203      0.93579
ENSG00000215906    1   23279536   23299524     72      21  173061     -0.33902       0.6327
ENSG00000227868    1   23337327   23342343     13       5  173061       0.6402      0.26102
ENSG00000004487    1   23345937   23410184    119      22  173061     -0.28899      0.61371
ENSG00000169641    1   23410516   23504301    248      39  173061      0.41452      0.33925
ENSG00000179546    1   23518388   23521222      9       5  173061      0.32182      0.37379
ENSG00000125944    1   23635953   23671143     79      25  173061      0.24475      0.40332
ENSG00000125945    1   23685941   23696357     37       9  173061     -0.44141      0.67054
ENSG00000204219    1   23707555   23751269    158      29  173061      0.38948      0.34846
ENSG00000088280    1   23755056   23810750    185      31  173061       1.0969      0.13634
ENSG00000007968    1   23832920   23857712     72      14  173061     0.090741      0.46385
ENSG00000117318    1   23884421   23886285     15       8  173061      -1.8116      0.96498
ENSG00000142676    1   24018269   24022915     13       4  173061     -0.40685      0.65794
ENSG00000011007    1   24069856   24088549     32      16  173061      0.65678      0.25566
ENSG00000057757    1   24104876   24114722     15       9  173061      -1.0234      0.84693
ENSG00000011009    1   24117275   24122029      8       5  173061     -0.30398      0.61943
ENSG00000117308    1   24122089   24127294      4       2  173061    -0.017717      0.50707
ENSG00000117305    1   24128367   24165110     71      11  173061      0.69975      0.24204
ENSG00000179163    1   24171567   24194859     71      12  173061      0.45628      0.32409
ENSG00000188822    1   24197005   24285549    285      17  173061     -0.18043      0.57159
ENSG00000189266    1   24286301   24289952      2       1  173061     -0.66877      0.74818
ENSG00000188529    1   24292935   24306953      9       4  173061     -0.17639      0.57001
ENSG00000142661    1   24382531   24438665    251      34  173061        -1.14      0.87286
ENSG00000142677    1   24446261   24469783     92      23  173061     -0.86805      0.80732
ENSG00000185436    1   24480647   24513765    163      27  173061       -1.353      0.91197
ENSG00000158055    1   24645812   24690972    154      40  173061     -0.70092      0.75832
ENSG00000001460    1   24683489   24741587    214      30  173061      0.54989       0.2912
ENSG00000001461    1   24742245   24799473    250      34  173061        0.382      0.35123
ENSG00000117602    1   24828841   24863510    136      23  173061      0.60502      0.27258
ENSG00000184454    1   24882567   24935819    294      36  173061     -0.28061       0.6105
ENSG00000133226    1   24969594   24999772     63      25  173061      0.56936      0.28455
ENSG00000169504    1   25071760   25170815    202      40  173061      0.55566      0.28922
ENSG00000020633    1   25226002   25291648    209      50  173061      0.54754        0.292
ENSG00000117614    1   25548767   25559013     20      13  173061       1.8334     0.033372
ENSG00000187010    1   25598884   25656936     71      17  173061      0.42036      0.33711
ENSG00000183726    1   25664789   25688852     69      17  173061     -0.73019      0.76736
ENSG00000188672    1   25687853   25747363    160      16  173061      0.28205      0.38895
ENSG00000204178    1   25757388   25826700    165      15  173061       0.2271      0.41017
ENSG00000157978    1   25870071   25895377     92      16  173061      0.44458      0.32831
ENSG00000117643    1   25943959   26111258    470      46  173061     -0.80116      0.78848
ENSG00000162430    1   26126667   26144713     62       9  173061     -0.23001      0.59096
ENSG00000117640    1   26146397   26159433     42       6  173061     -0.39182       0.6524
ENSG00000127423    1   26158414   26185939     90       7  173061   0.00019034      0.49992
ENSG00000182749    1   26187975   26202461     24      11  173061     -0.41623      0.66138
ENSG00000117632    1   26210670   26233368     43      12  173061     -0.58773      0.72164
ENSG00000158006    1   26286258   26326366    133      16  173061      0.95607      0.16952
ENSG00000158008    1   26348266   26362955     35      15  173061    -0.030084        0.512
ENSG00000158014    1   26364513   26373439     26       7  173061      0.45847      0.32331
ENSG00000158022    1   26377792   26394142     63      13  173061     -0.18731      0.57429
ENSG00000175087    1   26437656   26452039     39       4  173061      -1.1897      0.88291
ENSG00000197245    1   26485511   26489119     15       8  173061     0.051929      0.47929
ENSG00000142684    1   26496388   26497364      6       3  173061       1.2602       0.1038
ENSG00000142675    1   26503981   26516375     44      17  173061      0.78837      0.21524
ENSG00000188782    1   26517119   26529033     77      14  173061     -0.38596      0.65024
ENSG00000130695    1   26560644   26605529    179      20  173061      0.26841      0.39419
ENSG00000142669    1   26606213   26608013      5       2  173061     -0.46049      0.67742
ENSG00000158062    1   26608773   26644756    173      20  173061      0.32774      0.37156
ENSG00000169442    1   26644411   26647014     16       5  173061    -0.049648       0.5198
ENSG00000176092    1   26648350   26680621    132      23  173061      -1.1491      0.87474
ENSG00000176083    1   26688125   26701023     70      16  173061       1.0455      0.14789
ENSG00000131914    1   26737269   26756219     54      19  173061     -0.22413      0.58867
ENSG00000117682    1   26758773   26797797     95      30  173061      -0.6017      0.72631
ENSG00000198830    1   26798902   26803133     14       8  173061      0.41566      0.33883
ENSG00000117676    1   26856249   26901520    146      27  173061     -0.70564      0.75979
ENSG00000117713    1   27022522   27108601    195      24  173061      -1.3835      0.91675
ENSG00000060642    1   27113739   27124894     26      11  173061      0.30852      0.37884
ENSG00000204160    1   27153201   27184092     76      19  173061       -1.814      0.96516
ENSG00000175793    1   27189633   27190947      2       1  173061     -0.31542      0.62378
ENSG00000142751    1   27205872   27216869     27      10  173061      -1.0831      0.86062
ENSG00000198746    1   27216979   27226962     21      11  173061       -1.341      0.91003
ENSG00000131910    1   27237975   27240567      8       5  173061      -0.7513      0.77377
ENSG00000090273    1   27248187   27273362     51      16  173061      -1.0667      0.85694
ENSG00000253368    1   27320189   27327377     12       6  173061       1.0129      0.15555
ENSG00000158246    1   27331511   27339333     18       8  173061     -0.68006      0.75177
ENSG00000090020    1   27425300   27481621    104      20  173061     -0.69358      0.75603
ENSG00000142784    1   27561007   27635124    171      28  173061      0.38296      0.35087
ENSG00000186501    1   27648636   27662891     54      19  173061      0.39795      0.34533
ENSG00000142765    1   27668483   27680423     38      14  173061      0.78303       0.2168
ENSG00000142733    1   27681670   27693558     35      12  173061       1.8333     0.033383
ENSG00000142748    1   27695601   27701315     17      11  173061        1.731     0.041725
ENSG00000174950    1   27705596   27709823      4       2  173061       0.7269      0.23364
ENSG00000181773    1   27719148   27722318      7       5  173061      0.93005      0.17617
ENSG00000158195    1   27730734   27816678    212      25  173061      0.89409      0.18564
ENSG00000126705    1   27860756   27930463    131      32  173061       1.9155     0.027713
ENSG00000000938    1   27938800   27961727     57      13  173061       1.8721       0.0306
ENSG00000126709    1   27992572   27998724     17       4  173061   -0.0070858      0.50283
ENSG00000009780    1   28052490   28089426    109      12  173061     -0.64384      0.74016
ENSG00000117758    1   28099694   28150963     98      15  173061      -1.1311      0.87099
ENSG00000117751    1   28157252   28178183     57      19  173061     -0.49099      0.68828
ENSG00000130775    1   28199055   28213196     65      14  173061     -0.15969      0.56344
ENSG00000117748    1   28218035   28241255     89      13  173061      -1.4907      0.93198
ENSG00000130768    1   28261456   28285663    108      21  173061     -0.33254      0.63026
ENSG00000158156    1   28286504   28294604     29      13  173061      -1.2303      0.89071
ENSG00000158161    1   28296855   28415173    462      41  173061      0.95459      0.16989
ENSG00000169403    1   28473677   28520447    118      41  173061      0.93478      0.17495
ENSG00000126698    1   28526789   28559542    131      22  173061       0.8922      0.18614
ENSG00000130770    1   28562602   28564616      9       4  173061      0.59619      0.27552
ENSG00000130766    1   28585963   28609002     93      27  173061      0.41065      0.34066
ENSG00000130772    1   28655513   28662478     17      11  173061     0.064624      0.47424
ENSG00000204138    1   28696093   28826881    543      19  173061      -1.4107      0.92084
ENSG00000180198    1   28832455   28865708    123      24  173061     -0.40761      0.65822
ENSG00000180098    1   28879529   28905057     71      19  173061      -1.8284      0.96625
ENSG00000188060    1   28918712   28921098      9       5  173061     -0.47276      0.68181
ENSG00000120656    1   28929608   28975416    112      32  173061     -0.77702      0.78143
ENSG00000162419    1   28995234   29042115    122      23  173061      0.57601       0.2823
ENSG00000198492    1   29063133   29096287    104      25  173061     -0.39634      0.65407
ENSG00000116329    1   29138654   29190208    231      34  173061       1.1644      0.12213
ENSG00000159023    1   29213603   29446558    671      44  173061       1.0247      0.15276
ENSG00000253304    1   29445937   29450421     15       6  173061       0.2611      0.39701
ENSG00000116350    1   29474250   29508637     97      26  173061       0.2288      0.40951
ENSG00000116353    1   29519385   29557460    131      27  173061      0.17435      0.43079
ENSG00000060656    1   29563028   29653325    332      55  173061      0.10415      0.45852
ENSG00000162510    1   31184124   31196432     43       6  173061      0.50066      0.30831
ENSG00000162511    1   31205315   31230683     74      24  173061       1.2677      0.10245
ENSG00000162512    1   31342313   31381480    142      47  173061      0.39029      0.34816
ENSG00000134644    1   31404353   31538838    476      40  173061     -0.78738      0.78447
ENSG00000084628    1   31652592   31712734    310      19  173061      0.92903      0.17644
ENSG00000060688    1   31732415   31769644    139      15  173061     -0.65768      0.74463
