GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000198912    1    3805697    3816857     57      13  116636      -0.4523      0.67447
ENSG00000196581    1    4715105    4843851    846     107  116636     -0.42878      0.66596
ENSG00000131697    1    5922870    6052618    597      36  116636     -0.78617      0.78412
ENSG00000069424    1    6052358    6161253    467      72  116636     -0.73246      0.76806
ENSG00000116254    1    6161847    6240194    390      51  116636       1.4103     0.079219
ENSG00000116251    1    6245080    6259679     44      10  116636       1.0404      0.14908
ENSG00000158286    1    6266189    6281359     60      12  116636     -0.55183      0.70947
ENSG00000116237    1    6281253    6296044     53      12  116636      0.15103      0.43997
ENSG00000173673    1    6304252    6305638      6       3  116636     0.049547      0.48024
ENSG00000158292    1    6307406    6321035     50       6  116636     0.057136      0.47722
ENSG00000097021    1    6324332    6453826    613      33  116636     -0.10515      0.54187
ENSG00000069812    1    6475292    6484724     35       8  116636    -0.059719      0.52381
ENSG00000187017    1    6484836    6521004    143      20  116636     -0.45638      0.67594
ENSG00000215788    1    6520787    6527432     34      13  116636      -2.1754       0.9852
ENSG00000171680    1    6526152    6580121    230      47  116636      -1.5199      0.93573
ENSG00000162408    1    6581407    6614658    166      10  116636      -1.9621      0.97512
ENSG00000173662    1    6614987    6639817     97      21  116636      -3.1494      0.99918
ENSG00000204859    1    6640051    6649340     20      11  116636     -0.28541      0.61234
ENSG00000162413    1    6650784    6662958     56      22  116636       0.3483      0.36381
ENSG00000116273    1    6673756    6684093     30       8  116636      0.17169      0.43184
ENSG00000041988    1    6684925    6695646     47      13  116636    -0.098701      0.53931
ENSG00000007923    1    6694228    6761966    237      39  116636     -0.39908      0.65508
ENSG00000171735    1    6845384    7829766   3850     277  116636       1.6461     0.049876
ENSG00000049245    1    7831329    7841492     44      13  116636         1.43     0.076363
ENSG00000049246    1    7844413    7905241    302      33  116636       1.8424     0.032709
ENSG00000049247    1    7907672    7913551     28      11  116636        1.619     0.052724
ENSG00000049249    1    7975931    8003225     83      15  116636      0.19001      0.42465
ENSG00000116288    1    8021714    8045342     81      18  116636      0.63018      0.26429
ENSG00000116285    1    8071779    8086393     34      10  116636      0.59547      0.27577
ENSG00000162426    1    8378171    8404227    109      20  116636      0.49572      0.31005
ENSG00000142599    1    8412464    8877699   1131      49  116636       2.1674       0.0151
ENSG00000074800    1    8921059    8939151     45      13  116636      0.47608      0.31701
ENSG00000131686    1    9005893    9035151    164      37  116636       1.5465      0.06099
ENSG00000197241    1    9063359    9086404    100      29  116636     -0.25883      0.60212
ENSG00000142583    1    9097005    9131763    162      25  116636     -0.50525      0.69331
ENSG00000180758    1    9163472    9189229     98      21  116636     -0.11628      0.54628
ENSG00000049239    1    9294822    9331396    157      36  116636     -0.80384      0.78926
ENSG00000171621    1    9335202    9429591    597      96  116636      0.46317      0.32162
ENSG00000171612    1    9599528    9642831    104      23  116636     -0.54956      0.70869
ENSG00000188807    1    9648932    9674935     72      20  116636     -0.36441      0.64222
ENSG00000171608    1    9711789    9789172    264      48  116636       1.1169      0.13203
ENSG00000171603    1    9789079    9884550    272      38  116636     -0.95398      0.82995
ENSG00000178585    1    9908334    9970316    192      44  116636     -0.42945       0.6662
ENSG00000162441    1    9982168   10003460     74      19  116636     -0.49657      0.69025
ENSG00000173614    1   10003486   10045556    131      27  116636      0.72236      0.23504
ENSG00000162444    1   10057255   10076078     61      11  116636     0.015842      0.49368
ENSG00000130939    1   10093041   10241297    520      33  116636      0.78025      0.21762
ENSG00000054523    1   10270606   10441664    721      29  116636     -0.88623      0.81225
ENSG00000142657    1   10458884   10480565     71      14  116636      -1.2649      0.89704
ENSG00000175279    1   10489944   10510239     83      14  116636     -0.30591      0.62016
ENSG00000241563    1   10509776   10512060      5       2  116636     -0.58726      0.72148
ENSG00000160049    1   10520588   10532613     44      17  116636    -0.057317      0.52285
ENSG00000142655    1   10535003   10690815    550      49  116636     -0.16792      0.56668
ENSG00000130940    1   10696661   10856733    570      97  116636     -0.36424      0.64216
ENSG00000175262    1   11006530   11042094    143      21  116636     -0.17701      0.57025
ENSG00000120948    1   11072462   11085549     33       7  116636     -0.32116      0.62596
ENSG00000009724    1   11086580   11107296     84      15  116636     -0.13622      0.55418
ENSG00000116649    1   11114649   11120091     12       5  116636      0.35988      0.35947
ENSG00000171824    1   11126675   11159961    123      10  116636    -0.057182       0.5228
ENSG00000198793    1   11166588   11322614    442      18  116636     -0.13686      0.55443
ENSG00000171819    1   11249346   11256038     20       5  116636     0.036553      0.48542
ENSG00000120942    1   11333255   11348491     30       6  116636      -1.0332      0.84925
ENSG00000204624    1   11539295   11597640    206      27  116636       2.1195     0.017022
ENSG00000116661    1   11707924   11714888     25      14  116636     -0.52379      0.69979
ENSG00000132879    1   11714432   11723384     31      11  116636     -0.25014      0.59876
ENSG00000116663    1   11724150   11734411     50      14  116636      0.92526      0.17742
ENSG00000116670    1   11734537   11751678     77      17  116636     -0.75023      0.77344
ENSG00000162490    1   11751781   11780336    109      21  116636      -1.3188      0.90638
ENSG00000177674    1   11796142   11810828     49      11  116636    -0.097113      0.53868
ENSG00000215910    1   11823827   11849642    168      13  116636      -0.3483      0.63619
ENSG00000177000    1   11845787   11866160     89      13  116636       0.1189      0.45268
ENSG00000011021    1   11866153   11903201    224      19  116636      0.54131      0.29415
ENSG00000175206    1   11905766   11907840     19       5  116636      0.32872      0.37118
ENSG00000120937    1   11917521   11918992      4       2  116636     -0.33567      0.63144
ENSG00000116685    1   11979645   11986485     31      11  116636     -0.54146      0.70591
ENSG00000083444    1   11994724   12035599    159      21  116636     -0.24524      0.59686
ENSG00000116688    1   12040238   12073572    115      15  116636     -0.69948      0.75787
ENSG00000116691    1   12079299   12092106     31       9  116636     -0.17663       0.5701
ENSG00000120949    1   12123434   12204264    250      51  116636      0.94144      0.17324
ENSG00000028137    1   12227044   12269279    164      24  116636       1.6496     0.049511
ENSG00000048707    1   12290101   12572099    796      35  116636     -0.93629      0.82544
ENSG00000162496    1   12627939   12677820    209      44  116636       1.8567     0.031679
ENSG00000204518    1   12704566   12727097     78      11  116636      0.21783      0.41378
ENSG00000188984    1   12776118   12788726     51       9  116636      -1.1261      0.86993
ENSG00000157330    1   12806163   12821102     45      10  116636     -0.29762        0.617
ENSG00000116726    1   12834984   12838049     10       3  116636      0.92042      0.17868
ENSG00000116721    1   12851546   12856777     17       9  116636      0.17928      0.42886
ENSG00000204513    1   12884468   12891264      2       1  116636      0.70067      0.24176
ENSG00000179172    1   12907261   12908578      7       3  116636      0.94107      0.17334
ENSG00000120952    1   12916941   12921764     32       7  116636      0.28271       0.3887
ENSG00000243073    1   12939033   12946025      6       1  116636      0.75557      0.22495
ENSG00000187545    1   12952727   12958094      1       1  116636       -1.112      0.86692
ENSG00000204488    1   13495254   13498260      1       1  116636      0.30121      0.38163
ENSG00000162494    1   13801445   13840242    185      41  116636      0.40466      0.34287
ENSG00000162493    1   13910252   13944452    155      39  116636    -0.036149      0.51442
ENSG00000116731    1   14026714   14151574    511      43  116636     -0.91964      0.82112
ENSG00000189337    1   14219646   15444544   6070     428  116636    -0.017006      0.50678
ENSG00000171729    1   15479028   15546974    414      31  116636     0.099678       0.4603
ENSG00000204464    1   15490692   15498120     35      10  116636      0.51093       0.3047
ENSG00000142621    1   15573730   15724767    634      80  116636       1.1949      0.11607
ENSG00000142634    1   15736391   15756839     91      31  116636     -0.29658      0.61661
ENSG00000162438    1   15764938   15773153     32      14  116636      0.14974      0.44048
ENSG00000142615    1   15783223   15798586     78      15  116636     -0.45861      0.67674
ENSG00000215704    1   15802596   15817895     67      16  116636     -0.13014      0.55177
ENSG00000132906    1   15817896   15851407    167      16  116636    -0.039176      0.51562
ENSG00000116138    1   15853343   15898228    159      21  116636     -0.34503      0.63497
ENSG00000116771    1   15898194   15911605     81      12  116636    -0.085872      0.53422
ENSG00000197312    1   15943953   15995539    173      16  116636     -0.15066      0.55988
ENSG00000215695    1   15986364   15988217      8       5  116636      -2.0523      0.97993
ENSG00000116786    1   16010632   16061264    220      27  116636     -0.55439      0.71034
ENSG00000162461    1   16062721   16067884     12       7  116636     -0.27633      0.60885
ENSG00000162460    1   16068987   16074292     32      10  116636     -0.74139      0.77077
ENSG00000162458    1   16083107   16113089    128      26  116636     -0.89082      0.81349
ENSG00000065526    1   16174359   16266951    283      35  116636       1.0215      0.15352
ENSG00000116809    1   16268364   16302627     96      30  116636      0.65286      0.25692
ENSG00000183888    1   16330731   16333184     19       8  116636      0.34953      0.36334
ENSG00000173641    1   16340523   16346084     49       6  116636     -0.76038      0.77649
ENSG00000186510    1   16348486   16360548     97      19  116636      0.57979      0.28103
ENSG00000184908    1   16370231   16383821    160      21  116636     -0.47614      0.68301
ENSG00000185519    1   16384264   16400127    110      18  116636        -1.66      0.95155
ENSG00000142627    1   16450832   16482582     94      30  116636     -0.59003      0.72242
ENSG00000142632    1   16524599   16539104     76      12  116636     -0.44601       0.6722
ENSG00000132881    1   16558182   16563659     20       9  116636      -2.2742      0.98852
ENSG00000037637    1   16573339   16678965    330      23  116636      0.18545      0.42644
ENSG00000055070    1   16693525   16724643     89      17  116636     -0.49085      0.68823
ENSG00000187144    1   16722101   16763919    175      39  116636      0.56706      0.28534
ENSG00000157191    1   16767167   16786585     68      22  116636      0.62036      0.26751
ENSG00000268674    1   16865561   16866198      2       1  116636      -1.4547      0.92712
ENSG00000219481    1   16888922   16940100      1       1  116636       2.0287     0.021245
ENSG00000058453    1   17248445   17299474    152      29  116636     -0.46603       0.6794
ENSG00000117122    1   17300997   17308081     24       7  116636      0.98766      0.16166
ENSG00000159363    1   17312453   17338467     74      18  116636     0.049761      0.48016
ENSG00000117118    1   17345217   17380665    140      17  116636       1.1376      0.12765
ENSG00000117115    1   17393256   17445948    334      26  116636     -0.66206      0.74603
ENSG00000142623    1   17531621   17572501    220      64  116636      0.80583      0.21017
ENSG00000142619    1   17575593   17610728    227      40  116636       1.3121     0.094742
ENSG00000159339    1   17634690   17690495    366      32  116636       1.6823     0.046255
ENSG00000179051    1   17733251   17766250    131      30  116636      0.17317      0.43126
ENSG00000074964    1   17846693   18024370    635      85  116636       0.7237      0.23463
ENSG00000117148    1   18081808   18153558    289      34  116636       2.6922    0.0035494
ENSG00000117154    1   18434240   18704977   1266     153  116636      0.70127      0.24157
ENSG00000179023    1   18807424   18812540     33       9  116636       1.0163      0.15474
ENSG00000009709    1   18957500   19075360    499      90  116636      0.24232      0.40427
ENSG00000179002    1   19166093   19186155    143      28  116636       -2.109      0.98253
ENSG00000159423    1   19197924   19229293    205      38  116636     -0.62877      0.73525
ENSG00000169991    1   19230774   19282826    282      48  116636      -2.5992      0.99533
ENSG00000127481    1   19401000   19536812    418      36  116636      -1.5083      0.93426
ENSG00000127463    1   19542158   19578053    149      23  116636       -1.807      0.96462
ENSG00000053372    1   19578075   19586622     62      11  116636      -2.7747      0.99724
ENSG00000162482    1   19609057   19615280     34       8  116636      -2.2354      0.98731
ENSG00000053371    1   19629202   19638640     42      19  116636      -1.5026      0.93353
ENSG00000040487    1   19638740   19658925    126      21  116636       0.5805      0.28079
ENSG00000077549    1   19665267   19812066    741      39  116636       1.5515      0.06039
ENSG00000173436    1   19923471   19956315    100      21  116636      0.77027      0.22057
ENSG00000158747    1   19969723   19984949     79      26  116636     -0.55115      0.70923
ENSG00000158748    1   19991780   20006055     65      16  116636      0.46809      0.31986
ENSG00000162542    1   20008706   20126424    483      69  116636     -0.20973      0.58306
ENSG00000178828    1   20140522   20141771      8       5  116636      -1.4171      0.92178
ENSG00000169914    1   20208356   20239438    103      22  116636     -0.32779      0.62847
ENSG00000188784    1   20246800   20250110     22       8  116636     -0.27704      0.60912
ENSG00000188257    1   20301924   20306932     23      12  116636       0.3576      0.36032
ENSG00000127472    1   20386157   20418394    145      27  116636       1.1957       0.1159
ENSG00000117215    1   20439143   20446059     31      14  116636      -1.1895      0.88288
ENSG00000158786    1   20465823   20476879     32      17  116636     -0.65079      0.74241
ENSG00000187980    1   20490484   20501687     51      13  116636      -0.2724      0.60734
ENSG00000162543    1   20512578   20522540     24      14  116636     -0.40052      0.65561
ENSG00000158816    1   20617412   20681662    345      42  116636      0.78536      0.21612
ENSG00000162545    1   20808884   20812728      8       5  116636      -1.0065      0.84292
ENSG00000090432    1   20825941   20834674     37      14  116636     -0.94823      0.82849
ENSG00000183114    1   20878932   20881513      8       4  116636     -0.69211      0.75557
ENSG00000158825    1   20915444   20945401    157      27  116636     -0.79729      0.78736
ENSG00000158828    1   20959948   20978004     88      14  116636      -1.3036      0.90382
ENSG00000244038    1   20978260   20988037     43      11  116636      -1.0304      0.84858
ENSG00000117245    1   20990475   21044317    265      60  116636      -0.6132      0.73013
ENSG00000189410    1   21046225   21059133     53      17  116636    -0.020185      0.50805
ENSG00000127483    1   21069170   21113808    129      24  116636     -0.52604      0.70057
ENSG00000075151    1   21132785   21503381   1099      40  116636     -0.50446      0.69303
ENSG00000117298    1   21543740   21672034    485      59  116636      0.30781      0.37911
ENSG00000142794    1   21766583   21811393    234      24  116636      0.96352      0.16764
ENSG00000162551    1   21835475   21904905    384      40  116636     -0.37682      0.64685
ENSG00000076864    1   21922708   21996010    351      53  116636     -0.90296      0.81673
ENSG00000090686    1   22004791   22109688    465      47  116636      0.37594      0.35348
ENSG00000187942    1   22138758   22151714     63      30  116636      0.11305      0.45499
ENSG00000142798    1   22148737   22263750    532      56  116636     -0.64612       0.7409
ENSG00000219073    1   22303418   22315847    214      24  116636    -0.062671      0.52499
ENSG00000142789    1   22328149   22339035     39      10  116636     -0.44001      0.67003
ENSG00000070831    1   22379120   22419439    159      31  116636     -0.87897      0.81029
ENSG00000162552    1   22443798   22470474    132      31  116636      -1.2147      0.88777
ENSG00000184677    1   22778344   22857650    236      39  116636     -0.64414      0.74026
ENSG00000070886    1   22890004   22930087    218      38  116636       0.8527      0.19691
ENSG00000173372    1   22963118   22966175      7       4  116636         1.02      0.15386
ENSG00000159189    1   22969969   22974603     25       5  116636      -1.3295      0.90816
ENSG00000173369    1   22979682   22988130     39      12  116636     -0.30847      0.62114
ENSG00000133216    1   23037263   23241823    690      95  116636      0.27324      0.39233
ENSG00000215906    1   23279536   23299524     72      21  116636    -0.074076      0.52953
ENSG00000227868    1   23337327   23342343     13       5  116636      -1.4185      0.92198
ENSG00000004487    1   23345937   23410184    119      22  116636      -1.7776      0.96227
ENSG00000169641    1   23410516   23504301    248      39  116636     -0.99175      0.83934
ENSG00000179546    1   23518388   23521222      9       5  116636      -1.1232      0.86933
ENSG00000125944    1   23635953   23671143     79      25  116636      -1.7779      0.96229
ENSG00000125945    1   23685941   23696357     37       9  116636     -0.58514      0.72077
ENSG00000204219    1   23707555   23751269    158      29  116636      -2.4011      0.99183
ENSG00000088280    1   23755056   23810750    185      31  116636      -1.2618       0.8965
ENSG00000007968    1   23832920   23857712     72      14  116636      0.45002      0.32635
ENSG00000117318    1   23884421   23886285     15       8  116636      -0.6574      0.74454
ENSG00000142676    1   24018269   24022915     13       4  116636      -1.5719      0.94201
ENSG00000011007    1   24069856   24088549     32      16  116636     -0.86658      0.80691
ENSG00000057757    1   24104876   24114722     15       9  116636     -0.43162      0.66699
ENSG00000011009    1   24117275   24122029      8       5  116636      0.17104      0.43209
ENSG00000117308    1   24122089   24127294      4       2  116636       1.1911       0.1168
ENSG00000117305    1   24128367   24165110     71      11  116636     -0.27573      0.60862
ENSG00000179163    1   24171567   24194859     71      12  116636       -1.896      0.97102
ENSG00000188822    1   24197005   24285549    285      17  116636      -1.0338      0.84938
ENSG00000189266    1   24286301   24289952      2       1  116636     -0.46455      0.67887
ENSG00000188529    1   24292935   24306953      9       4  116636      0.32378      0.37305
ENSG00000142661    1   24382531   24438665    251      34  116636     -0.49854      0.69095
ENSG00000142677    1   24446261   24469783     92      23  116636     -0.10137      0.54037
ENSG00000185436    1   24480647   24513765    163      27  116636      -1.5473       0.9391
ENSG00000158055    1   24645812   24690972    154      40  116636     -0.77379      0.78047
ENSG00000001460    1   24683489   24741587    214      30  116636    -0.063709       0.5254
ENSG00000001461    1   24742245   24799473    250      34  116636      0.10919      0.45652
ENSG00000117602    1   24828841   24863510    136      23  116636      0.65256      0.25702
ENSG00000184454    1   24882567   24935819    294      36  116636     -0.13577        0.554
ENSG00000133226    1   24969594   24999772     63      25  116636      0.31913      0.37481
ENSG00000169504    1   25071760   25170815    202      40  116636    -0.052475      0.52092
ENSG00000020633    1   25226002   25291648    209      50  116636      0.51597      0.30294
ENSG00000117614    1   25548767   25559013     20      13  116636     0.095682      0.46189
ENSG00000187010    1   25598884   25656936     71      17  116636      0.74181       0.2291
ENSG00000183726    1   25664789   25688852     69      17  116636      0.97141      0.16567
ENSG00000188672    1   25687853   25747363    160      16  116636       1.2627      0.10335
ENSG00000204178    1   25757388   25826700    165      15  116636      0.66457      0.25316
ENSG00000157978    1   25870071   25895377     92      16  116636      0.15352      0.43899
ENSG00000117643    1   25943959   26111258    470      46  116636    -0.054353      0.52167
ENSG00000162430    1   26126667   26144713     62       9  116636     -0.63537      0.73741
ENSG00000117640    1   26146397   26159433     42       6  116636      -1.6949      0.95496
ENSG00000127423    1   26158414   26185939     90       7  116636      -1.0611      0.85567
ENSG00000182749    1   26187975   26202461     24      11  116636       0.2161      0.41445
ENSG00000117632    1   26210670   26233368     43      12  116636      0.65065      0.25764
ENSG00000158006    1   26286258   26326366    133      16  116636      -1.9587      0.97493
ENSG00000158008    1   26348266   26362955     35      15  116636     -0.33171      0.62995
ENSG00000158014    1   26364513   26373439     26       7  116636       -1.258      0.89581
ENSG00000158022    1   26377792   26394142     63      13  116636      -0.8727      0.80859
ENSG00000175087    1   26437656   26452039     39       4  116636      -1.3296      0.90817
ENSG00000197245    1   26485511   26489119     15       8  116636        3.218   0.00064534
ENSG00000142684    1   26496388   26497364      6       3  116636      0.64782      0.25855
ENSG00000142675    1   26503981   26516375     44      17  116636       2.0322     0.021069
ENSG00000188782    1   26517119   26529033     77      14  116636       1.5807     0.056978
ENSG00000130695    1   26560644   26605529    179      20  116636       1.2959     0.097496
ENSG00000142669    1   26606213   26608013      5       2  116636      0.29344      0.38459
ENSG00000158062    1   26608773   26644756    173      20  116636      0.86502      0.19351
ENSG00000169442    1   26644411   26647014     16       5  116636    -0.010973      0.50438
ENSG00000176092    1   26648350   26680621    132      23  116636       1.6437     0.050116
ENSG00000176083    1   26688125   26701023     70      16  116636      0.68858      0.24554
ENSG00000131914    1   26737269   26756219     54      19  116636      0.10373      0.45869
ENSG00000117682    1   26758773   26797797     95      30  116636      -1.5259      0.93649
ENSG00000198830    1   26798902   26803133     14       8  116636     -0.33737      0.63208
ENSG00000117676    1   26856249   26901520    146      27  116636     -0.88421      0.81171
ENSG00000117713    1   27022522   27108601    195      24  116636      -1.4883      0.93166
ENSG00000060642    1   27113739   27124894     26      11  116636     -0.30756      0.62079
ENSG00000204160    1   27153201   27184092     76      19  116636      -1.1866       0.8823
ENSG00000175793    1   27189633   27190947      2       1  116636      -2.3217      0.98987
ENSG00000142751    1   27205872   27216869     27      10  116636      -2.1573      0.98451
ENSG00000198746    1   27216979   27226962     21      11  116636      -1.0033      0.84215
ENSG00000131910    1   27237975   27240567      8       5  116636      -2.0418      0.97941
ENSG00000090273    1   27248187   27273362     51      16  116636      -1.5494      0.93935
ENSG00000253368    1   27320189   27327377     12       6  116636     -0.54412      0.70682
ENSG00000158246    1   27331511   27339333     18       8  116636      -1.3956      0.91858
ENSG00000090020    1   27425300   27481621    104      20  116636       1.4144     0.078616
ENSG00000142784    1   27561007   27635124    171      28  116636     0.098256      0.46086
ENSG00000186501    1   27648636   27662891     54      19  116636       -0.611       0.7294
ENSG00000142765    1   27668483   27680423     38      14  116636     -0.10321       0.5411
ENSG00000142733    1   27681670   27693558     35      12  116636       -1.216      0.88801
ENSG00000142748    1   27695601   27701315     17      11  116636      0.76573      0.22192
ENSG00000174950    1   27705596   27709823      4       2  116636     -0.54661      0.70768
ENSG00000181773    1   27719148   27722318      7       5  116636     -0.98752      0.83831
ENSG00000158195    1   27730734   27816678    212      25  116636      -1.4515      0.92668
ENSG00000126705    1   27860756   27930463    131      32  116636      -0.8886      0.81289
ENSG00000000938    1   27938800   27961727     57      13  116636    -0.078956      0.53147
ENSG00000126709    1   27992572   27998724     17       4  116636      -1.2667      0.89736
ENSG00000009780    1   28052490   28089426    109      12  116636      -1.9397      0.97379
ENSG00000117758    1   28099694   28150963     98      15  116636     -0.92216      0.82178
ENSG00000117751    1   28157252   28178183     57      19  116636     0.001489      0.49941
ENSG00000130775    1   28199055   28213196     65      14  116636      -1.0543      0.85413
ENSG00000117748    1   28218035   28241255     89      13  116636      -2.0478      0.97971
ENSG00000130768    1   28261456   28285663    108      21  116636      0.49368      0.31076
ENSG00000158156    1   28286504   28294604     29      13  116636     -0.90887      0.81829
ENSG00000158161    1   28296855   28415173    462      41  116636    -0.080204      0.53196
ENSG00000169403    1   28473677   28520447    118      41  116636      0.82077      0.20589
ENSG00000126698    1   28526789   28559542    131      22  116636       0.1474      0.44141
ENSG00000130770    1   28562602   28564616      9       4  116636     0.029916      0.48807
ENSG00000130766    1   28585963   28609002     93      27  116636    -0.014565      0.50581
ENSG00000130772    1   28655513   28662478     17      11  116636     -0.56342      0.71342
ENSG00000204138    1   28696093   28826881    543      19  116636      0.29177      0.38523
ENSG00000180198    1   28832455   28865708    123      24  116636       0.2301      0.40901
ENSG00000180098    1   28879529   28905057     71      19  116636     -0.63105        0.736
ENSG00000188060    1   28918712   28921098      9       5  116636     -0.53123      0.70237
ENSG00000120656    1   28929608   28975416    112      32  116636     0.011469      0.49542
ENSG00000162419    1   28995234   29042115    122      23  116636    -0.066026      0.52632
ENSG00000198492    1   29063133   29096287    104      25  116636     -0.21276      0.58424
ENSG00000116329    1   29138654   29190208    231      34  116636      -1.6023      0.94545
ENSG00000159023    1   29213603   29446558    671      44  116636       -0.117      0.54657
ENSG00000253304    1   29445937   29450421     15       6  116636      -1.0972      0.86372
ENSG00000116350    1   29474250   29508637     97      26  116636      0.37275      0.35467
ENSG00000116353    1   29519385   29557460    131      27  116636      0.10253      0.45917
ENSG00000060656    1   29563028   29653325    332      55  116636       1.3754     0.084504
ENSG00000162510    1   31184124   31196432     43       6  116636     -0.78189      0.78286
ENSG00000162511    1   31205315   31230683     74      24  116636     -0.47919       0.6841
ENSG00000162512    1   31342313   31381480    142      47  116636      0.26732      0.39461
ENSG00000134644    1   31404353   31538838    476      40  116636       0.5789      0.28133
ENSG00000084628    1   31652592   31712734    310      19  116636      -1.2157      0.88794
