GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000179023    1   18807424   18812540     33       9  356078      -1.4832        0.931
ENSG00000009709    1   18957500   19075360    499      90  356078     -0.64555      0.74072
ENSG00000179002    1   19166093   19186155    143      28  356078      0.65972      0.25472
ENSG00000159423    1   19197924   19229293    205      38  356078       1.2154       0.1121
ENSG00000169991    1   19230774   19282826    282      48  356078      0.31476      0.37647
ENSG00000127481    1   19401000   19536812    418      36  356078      -2.3933      0.99165
ENSG00000127463    1   19542158   19578053    149      23  356078      -2.3014      0.98932
ENSG00000053372    1   19578075   19586622     62      11  356078      -1.0776      0.85939
ENSG00000162482    1   19609057   19615280     34       8  356078     -0.80836      0.79056
ENSG00000053371    1   19629202   19638640     42      19  356078     -0.53146      0.70245
ENSG00000040487    1   19638740   19658925    126      21  356078      -1.0359      0.84988
ENSG00000077549    1   19665267   19812066    741      39  356078     -0.25684      0.60135
ENSG00000173436    1   19923471   19956315    100      21  356078       2.2825     0.011229
ENSG00000158747    1   19969723   19984949     79      26  356078       0.8501      0.19763
ENSG00000158748    1   19991780   20006055     65      16  356078      0.53108      0.29768
ENSG00000162542    1   20008706   20126424    483      69  356078     -0.71434      0.76249
ENSG00000178828    1   20140522   20141771      8       5  356078     -0.56786      0.71494
ENSG00000169914    1   20208356   20239438    103      22  356078    -0.020457      0.50816
ENSG00000188784    1   20246800   20250110     22       8  356078     -0.28002      0.61027
ENSG00000188257    1   20301924   20306932     23      12  356078      -1.7898      0.96326
ENSG00000127472    1   20386157   20418394    145      27  356078      0.50069      0.30829
ENSG00000117215    1   20439143   20446059     31      14  356078      -2.0036      0.97744
ENSG00000158786    1   20465823   20476879     32      17  356078     0.013484      0.49462
ENSG00000187980    1   20490484   20501687     51      13  356078      0.63249      0.26353
ENSG00000162543    1   20512578   20522540     24      14  356078     -0.98938      0.83876
ENSG00000158816    1   20617412   20681662    345      42  356078     -0.29683       0.6167
ENSG00000162545    1   20808884   20812728      8       5  356078      -1.6971      0.95516
ENSG00000090432    1   20825941   20834674     37      14  356078      0.36081      0.35912
ENSG00000183114    1   20878932   20881513      8       4  356078      0.38917      0.34858
ENSG00000158825    1   20915444   20945401    157      27  356078       1.3099     0.095113
ENSG00000158828    1   20959948   20978004     88      14  356078      0.87755      0.19009
ENSG00000244038    1   20978260   20988037     43      11  356078       1.1035       0.1349
ENSG00000117245    1   20990475   21044317    265      60  356078       3.2138   0.00065485
ENSG00000189410    1   21046225   21059133     53      17  356078       1.0519      0.14642
ENSG00000127483    1   21069170   21113808    129      24  356078      0.43012      0.33355
ENSG00000075151    1   21132785   21503381   1099      40  356078       1.4703     0.070735
ENSG00000117298    1   21543740   21672034    485      59  356078       1.0959      0.13657
ENSG00000142794    1   21766583   21811393    234      24  356078     -0.43324      0.66758
ENSG00000162551    1   21835475   21904905    384      40  356078       1.2621      0.10345
ENSG00000076864    1   21922708   21996010    351      53  356078      -1.4361      0.92452
ENSG00000090686    1   22004791   22109688    465      47  356078     -0.28079      0.61057
ENSG00000187942    1   22138758   22151714     63      30  356078      -1.0286      0.84816
ENSG00000142798    1   22148737   22263750    532      56  356078      -2.8282      0.99766
ENSG00000219073    1   22303418   22315847    214      24  356078         -1.7      0.95543
ENSG00000142789    1   22328149   22339035     39      10  356078      -1.1785      0.88069
ENSG00000070831    1   22379120   22419439    159      31  356078      -1.7188      0.95718
ENSG00000162552    1   22443798   22470474    132      31  356078     -0.93038      0.82391
ENSG00000184677    1   22778344   22857650    236      39  356078      0.45777      0.32356
ENSG00000070886    1   22890004   22930087    218      38  356078       1.1808      0.11885
ENSG00000173372    1   22963118   22966175      7       4  356078     -0.25455      0.60046
ENSG00000159189    1   22969969   22974603     25       5  356078      0.48971      0.31217
ENSG00000173369    1   22979682   22988130     39      12  356078       1.0028      0.15799
ENSG00000133216    1   23037263   23241823    690      95  356078      -1.5562      0.94017
ENSG00000215906    1   23279536   23299524     72      21  356078        0.425      0.33542
ENSG00000227868    1   23337327   23342343     13       5  356078      0.62127      0.26721
ENSG00000004487    1   23345937   23410184    119      22  356078      0.12789      0.44912
ENSG00000169641    1   23410516   23504301    248      39  356078      -1.1067      0.86579
ENSG00000179546    1   23518388   23521222      9       5  356078     -0.41777      0.66194
ENSG00000125944    1   23635953   23671143     79      25  356078      -1.4495      0.92639
ENSG00000125945    1   23685941   23696357     37       9  356078       -1.166       0.8782
ENSG00000204219    1   23707555   23751269    158      29  356078      -1.5024       0.9335
ENSG00000088280    1   23755056   23810750    185      31  356078     -0.82726      0.79595
ENSG00000007968    1   23832920   23857712     72      14  356078    -0.053225      0.52122
ENSG00000117318    1   23884421   23886285     15       8  356078     -0.38084      0.64834
ENSG00000142676    1   24018269   24022915     13       4  356078       1.4203     0.077764
ENSG00000011007    1   24069856   24088549     32      16  356078      0.83109      0.20296
ENSG00000057757    1   24104876   24114722     15       9  356078     0.091034      0.46373
ENSG00000011009    1   24117275   24122029      8       5  356078      -0.3232      0.62673
ENSG00000117308    1   24122089   24127294      4       2  356078       -0.672      0.74921
ENSG00000117305    1   24128367   24165110     71      11  356078       1.3917     0.082014
ENSG00000179163    1   24171567   24194859     71      12  356078      0.68773      0.24581
ENSG00000188822    1   24197005   24285549    285      17  356078      0.48185      0.31496
ENSG00000189266    1   24286301   24289952      2       1  356078     -0.14988      0.55957
ENSG00000188529    1   24292935   24306953      9       4  356078      0.17953      0.42876
ENSG00000142661    1   24382531   24438665    251      34  356078      0.85146      0.19726
ENSG00000142677    1   24446261   24469783     92      23  356078     0.033684      0.48656
ENSG00000185436    1   24480647   24513765    163      27  356078      0.85262      0.19693
ENSG00000158055    1   24645812   24690972    154      40  356078     -0.78839      0.78477
ENSG00000001460    1   24683489   24741587    214      30  356078       -1.222      0.88914
ENSG00000001461    1   24742245   24799473    250      34  356078    -0.023178      0.50925
ENSG00000117602    1   24828841   24863510    136      23  356078     -0.22358      0.58846
ENSG00000184454    1   24882567   24935819    294      36  356078      -1.2434      0.89313
ENSG00000133226    1   24969594   24999772     63      25  356078      0.18737      0.42568
ENSG00000169504    1   25071760   25170815    202      40  356078      -1.2241      0.88954
ENSG00000020633    1   25226002   25291648    209      50  356078      0.89305      0.18591
ENSG00000117614    1   25548767   25559013     20      13  356078     -0.47969      0.68428
ENSG00000187010    1   25598884   25656936     71      17  356078     -0.36589      0.64278
ENSG00000183726    1   25664789   25688852     69      17  356078      0.29737      0.38309
ENSG00000188672    1   25687853   25747363    160      16  356078      0.20207      0.41993
ENSG00000204178    1   25757388   25826700    165      15  356078     0.058251      0.47677
ENSG00000157978    1   25870071   25895377     92      16  356078    -0.090554      0.53608
ENSG00000117643    1   25943959   26111258    470      46  356078      0.99311      0.16033
ENSG00000162430    1   26126667   26144713     62       9  356078       1.8934     0.029151
ENSG00000117640    1   26146397   26159433     42       6  356078        1.892     0.029242
ENSG00000127423    1   26158414   26185939     90       7  356078       1.9485     0.025676
ENSG00000182749    1   26187975   26202461     24      11  356078      0.51797      0.30224
ENSG00000117632    1   26210670   26233368     43      12  356078       1.1909      0.11685
ENSG00000158006    1   26286258   26326366    133      16  356078       1.5242     0.063727
ENSG00000158008    1   26348266   26362955     35      15  356078      0.33116      0.37026
ENSG00000158014    1   26364513   26373439     26       7  356078     0.051869      0.47932
ENSG00000158022    1   26377792   26394142     63      13  356078      0.48406      0.31417
ENSG00000175087    1   26437656   26452039     39       4  356078      0.49291      0.31104
ENSG00000197245    1   26485511   26489119     15       8  356078      0.84102      0.20017
ENSG00000142684    1   26496388   26497364      6       3  356078       1.3076     0.095505
ENSG00000142675    1   26503981   26516375     44      17  356078      0.92312      0.17797
ENSG00000188782    1   26517119   26529033     77      14  356078       1.2518      0.10532
ENSG00000130695    1   26560644   26605529    179      20  356078      0.65008      0.25782
ENSG00000142669    1   26606213   26608013      5       2  356078        1.732     0.041639
ENSG00000158062    1   26608773   26644756    173      20  356078      0.75147      0.22619
ENSG00000169442    1   26644411   26647014     16       5  356078      0.90741       0.1821
ENSG00000176092    1   26648350   26680621    132      23  356078        3.224   0.00063203
ENSG00000176083    1   26688125   26701023     70      16  356078       1.6504     0.049434
ENSG00000131914    1   26737269   26756219     54      19  356078      0.91872      0.17912
ENSG00000117682    1   26758773   26797797     95      30  356078       1.4033     0.080258
ENSG00000198830    1   26798902   26803133     14       8  356078       2.1273     0.016698
ENSG00000117676    1   26856249   26901520    146      27  356078       1.8463     0.032423
ENSG00000117713    1   27022522   27108601    195      24  356078     -0.74433      0.77166
ENSG00000060642    1   27113739   27124894     26      11  356078      -0.5631      0.71332
ENSG00000204160    1   27153201   27184092     76      19  356078      0.24048      0.40498
ENSG00000175793    1   27189633   27190947      2       1  356078     -0.53573      0.70393
ENSG00000142751    1   27205872   27216869     27      10  356078     0.023675      0.49056
ENSG00000198746    1   27216979   27226962     21      11  356078      -1.2214      0.88903
ENSG00000131910    1   27237975   27240567      8       5  356078     -0.87612      0.80952
ENSG00000090273    1   27248187   27273362     51      16  356078     -0.67759      0.75098
ENSG00000253368    1   27320189   27327377     12       6  356078     -0.38353      0.64934
ENSG00000158246    1   27331511   27339333     18       8  356078     -0.18727      0.57428
ENSG00000090020    1   27425300   27481621    104      20  356078       1.1252      0.13025
ENSG00000142784    1   27561007   27635124    171      28  356078      0.30691      0.37946
ENSG00000186501    1   27648636   27662891     54      19  356078     0.074572      0.47028
ENSG00000142765    1   27668483   27680423     38      14  356078      -1.0512      0.85343
ENSG00000142733    1   27681670   27693558     35      12  356078     -0.28039      0.61041
ENSG00000142748    1   27695601   27701315     17      11  356078      0.17181      0.43179
ENSG00000174950    1   27705596   27709823      4       2  356078     -0.69368      0.75606
ENSG00000181773    1   27719148   27722318      7       5  356078       -1.036       0.8499
ENSG00000158195    1   27730734   27816678    212      25  356078    -0.087928      0.53503
ENSG00000126705    1   27860756   27930463    131      32  356078     -0.60096      0.72607
ENSG00000000938    1   27938800   27961727     57      13  356078      -0.3543      0.63844
ENSG00000126709    1   27992572   27998724     17       4  356078     -0.15854      0.56298
ENSG00000009780    1   28052490   28089426    109      12  356078      0.16961      0.43266
ENSG00000117758    1   28099694   28150963     98      15  356078    -0.096275      0.53835
ENSG00000117751    1   28157252   28178183     57      19  356078      0.27093      0.39322
ENSG00000130775    1   28199055   28213196     65      14  356078      0.64916      0.25812
ENSG00000117748    1   28218035   28241255     89      13  356078      0.58878        0.278
ENSG00000130768    1   28261456   28285663    108      21  356078      0.14262       0.4433
ENSG00000158156    1   28286504   28294604     29      13  356078       1.1181      0.13176
ENSG00000158161    1   28296855   28415173    462      41  356078      0.40676      0.34209
ENSG00000169403    1   28473677   28520447    118      41  356078      0.44121      0.32953
ENSG00000126698    1   28526789   28559542    131      22  356078      -0.7714      0.77977
ENSG00000130770    1   28562602   28564616      9       4  356078      -0.8243      0.79512
ENSG00000130766    1   28585963   28609002     93      27  356078     -0.79711      0.78731
ENSG00000130772    1   28655513   28662478     17      11  356078      0.19489      0.42274
ENSG00000204138    1   28696093   28826881    543      19  356078      0.46156       0.3222
ENSG00000180198    1   28832455   28865708    123      24  356078     -0.55019      0.70891
ENSG00000180098    1   28879529   28905057     71      19  356078      -1.0936      0.86293
ENSG00000188060    1   28918712   28921098      9       5  356078     -0.77822      0.78178
ENSG00000120656    1   28929608   28975416    112      32  356078      -1.7338      0.95852
ENSG00000162419    1   28995234   29042115    122      23  356078       -1.334       0.9089
ENSG00000198492    1   29063133   29096287    104      25  356078     -0.78056      0.78247
ENSG00000116329    1   29138654   29190208    231      34  356078       0.6167      0.26872
ENSG00000159023    1   29213603   29446558    671      44  356078      -1.0973      0.86374
ENSG00000253304    1   29445937   29450421     15       6  356078     -0.28154      0.61085
ENSG00000116350    1   29474250   29508637     97      26  356078     -0.45024      0.67373
ENSG00000116353    1   29519385   29557460    131      27  356078    -0.069265      0.52761
ENSG00000060656    1   29563028   29653325    332      55  356078      0.84747      0.19837
ENSG00000162510    1   31184124   31196432     43       6  356078     -0.25922      0.60227
ENSG00000162511    1   31205315   31230683     74      24  356078     -0.15364      0.56105
ENSG00000162512    1   31342313   31381480    142      47  356078     -0.97844      0.83607
ENSG00000134644    1   31404353   31538838    476      40  356078      0.76904      0.22094
ENSG00000084628    1   31652592   31712734    310      19  356078     -0.84368      0.80057
ENSG00000060688    1   31732415   31769644    139      15  356078      -0.1012      0.54031
