GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000169717    1    2938046    2939467      7       4  350053     -0.60522      0.72748
ENSG00000142611    1    2985565    3355185   1987     205  350053     -0.31625       0.6241
ENSG00000130762    1    3371147    3397677    127      20  350053      -0.8784      0.81014
ENSG00000162591    1    3404506    3528059    669     101  350053   -0.0039123      0.50156
ENSG00000158109    1    3541556    3546695     15       6  350053     -0.51215      0.69573
ENSG00000116213    1    3547331    3566671     68      21  350053     -0.28343      0.61158
ENSG00000078900    1    3569129    3652765    384      71  350053      0.93876      0.17393
ENSG00000162592    1    3668965    3688209     84      20  350053       1.4444     0.074318
ENSG00000235169    1    3689352    3692546     13       5  350053     -0.34307      0.63423
ENSG00000130764    1    3696784    3713068     97      20  350053      -1.7172      0.95703
ENSG00000116198    1    3728645    3773797    335      20  350053      -0.2191      0.58671
ENSG00000169598    1    3773845    3801993    194      28  350053      0.70821      0.23941
ENSG00000198912    1    3805697    3816857     57      13  350053       0.6551       0.2562
ENSG00000196581    1    4715105    4843851    846     107  350053      -1.1597      0.87691
ENSG00000131697    1    5922870    6052618    597      36  350053      0.25057      0.40107
ENSG00000069424    1    6052358    6161253    467      72  350053      0.38652      0.34956
ENSG00000116254    1    6161847    6240194    390      51  350053       0.5614      0.28726
ENSG00000116251    1    6245080    6259679     44      10  350053      0.35407      0.36164
ENSG00000158286    1    6266189    6281359     60      12  350053      -1.4256      0.92301
ENSG00000116237    1    6281253    6296044     53      12  350053      -1.3602      0.91311
ENSG00000173673    1    6304252    6305638      6       3  350053     -0.80786      0.79041
ENSG00000158292    1    6307406    6321035     50       6  350053     -0.03777      0.51506
ENSG00000097021    1    6324332    6453826    613      33  350053     -0.56371      0.71353
ENSG00000069812    1    6475292    6484724     35       8  350053     -0.18971      0.57523
ENSG00000187017    1    6484836    6521004    143      20  350053     0.070185      0.47202
ENSG00000215788    1    6520787    6527432     34      13  350053     -0.48278      0.68538
ENSG00000171680    1    6526152    6580121    230      47  350053      0.60012      0.27421
ENSG00000162408    1    6581407    6614658    166      10  350053        1.084      0.13918
ENSG00000173662    1    6614987    6639817     97      21  350053      0.99459      0.15997
ENSG00000204859    1    6640051    6649340     20      11  350053      0.78557      0.21606
ENSG00000162413    1    6650784    6662958     56      22  350053       1.1956      0.11593
ENSG00000116273    1    6673756    6684093     30       8  350053      0.89828      0.18452
ENSG00000041988    1    6684925    6695646     47      13  350053      0.91285      0.18066
ENSG00000007923    1    6694228    6761966    237      39  350053      0.48178      0.31498
ENSG00000171735    1    6845384    7829766   3850     277  350053       1.9077     0.028216
ENSG00000049245    1    7831329    7841492     44      13  350053      0.35974      0.35952
ENSG00000049246    1    7844413    7905241    302      33  350053      0.49664      0.30972
ENSG00000049247    1    7907672    7913551     28      11  350053      0.14085      0.44399
ENSG00000049249    1    7975931    8003225     83      15  350053    -0.018166      0.50725
ENSG00000116288    1    8021714    8045342     81      18  350053     -0.50838      0.69441
ENSG00000116285    1    8071779    8086393     34      10  350053     -0.58205      0.71973
ENSG00000162426    1    8378171    8404227    109      20  350053      0.73724      0.23049
ENSG00000142599    1    8412464    8877699   1131      49  350053     0.043386       0.4827
ENSG00000074800    1    8921059    8939151     45      13  350053       1.8799     0.030059
ENSG00000131686    1    9005893    9035151    164      37  350053       1.0599       0.1446
ENSG00000197241    1    9063359    9086404    100      29  350053       -1.509      0.93435
ENSG00000142583    1    9097005    9131763    162      25  350053      -2.1939      0.98588
ENSG00000180758    1    9163472    9189229     98      21  350053     -0.30119      0.61836
ENSG00000049239    1    9294822    9331396    157      36  350053       1.2723      0.10163
ENSG00000171621    1    9335202    9429591    597      96  350053     -0.57459      0.71722
ENSG00000171612    1    9599528    9642831    104      23  350053      0.16126      0.43595
ENSG00000188807    1    9648932    9674935     72      20  350053      0.69422      0.24377
ENSG00000171608    1    9711789    9789172    264      48  350053     -0.47283      0.68183
ENSG00000171603    1    9789079    9884550    272      38  350053    -0.015129      0.50604
ENSG00000178585    1    9908334    9970316    192      44  350053       1.9804     0.023831
ENSG00000162441    1    9982168   10003460     74      19  350053       2.1909      0.01423
ENSG00000173614    1   10003486   10045556    131      27  350053       2.6581     0.003929
ENSG00000162444    1   10057255   10076078     61      11  350053       2.4372    0.0074004
ENSG00000130939    1   10093041   10241297    520      33  350053        1.873     0.030535
ENSG00000054523    1   10270606   10441664    721      29  350053       1.0193      0.15402
ENSG00000142657    1   10458884   10480565     71      14  350053     -0.11758       0.5468
ENSG00000175279    1   10489944   10510239     83      14  350053       1.6182     0.052812
ENSG00000241563    1   10509776   10512060      5       2  350053       1.5772     0.057374
ENSG00000160049    1   10520588   10532613     44      17  350053      0.96351      0.16765
ENSG00000142655    1   10535003   10690815    550      49  350053       1.8888     0.029458
ENSG00000130940    1   10696661   10856733    570      97  350053      0.14225      0.44344
ENSG00000175262    1   11006530   11042094    143      21  350053      0.43458      0.33193
ENSG00000120948    1   11072462   11085549     33       7  350053      -0.7922      0.78588
ENSG00000009724    1   11086580   11107296     84      15  350053     -0.85869      0.80474
ENSG00000116649    1   11114649   11120091     12       5  350053     -0.68976      0.75483
ENSG00000171824    1   11126675   11159961    123      10  350053      -1.7524      0.96014
ENSG00000198793    1   11166588   11322614    442      18  350053      -0.7553      0.77497
ENSG00000171819    1   11249346   11256038     20       5  350053     -0.25682      0.60134
ENSG00000120942    1   11333255   11348491     30       6  350053      0.48059       0.3154
ENSG00000204624    1   11539295   11597640    206      27  350053       1.5628      0.05905
ENSG00000116661    1   11707924   11714888     25      14  350053     -0.49589      0.69001
ENSG00000132879    1   11714432   11723384     31      11  350053     0.060573      0.47585
ENSG00000116663    1   11724150   11734411     50      14  350053      0.82051      0.20596
ENSG00000116670    1   11734537   11751678     77      17  350053       1.3561     0.087539
ENSG00000162490    1   11751781   11780336    109      21  350053      0.24339      0.40385
ENSG00000177674    1   11796142   11810828     49      11  350053       1.0635      0.14377
ENSG00000215910    1   11823827   11849642    168      13  350053       2.3971    0.0082635
ENSG00000177000    1   11845787   11866160     89      13  350053       2.2822     0.011238
ENSG00000011021    1   11866153   11903201    224      19  350053        2.073     0.019087
ENSG00000175206    1   11905766   11907840     19       5  350053      0.67652      0.24935
ENSG00000120937    1   11917521   11918992      4       2  350053     -0.19878      0.57878
ENSG00000116685    1   11979645   11986485     31      11  350053       2.2017     0.013842
ENSG00000083444    1   11994724   12035599    159      21  350053       1.4877     0.068414
ENSG00000116688    1   12040238   12073572    115      15  350053       1.5244     0.063708
ENSG00000116691    1   12079299   12092106     31       9  350053     -0.22396      0.58861
ENSG00000120949    1   12123434   12204264    250      51  350053     -0.15106      0.56003
ENSG00000028137    1   12227044   12269279    164      24  350053     -0.27502      0.60835
ENSG00000048707    1   12290101   12572099    796      35  350053       1.5993     0.054879
ENSG00000162496    1   12627939   12677820    209      44  350053       1.9008     0.028666
ENSG00000204518    1   12704566   12727097     78      11  350053       1.4088     0.079453
ENSG00000188984    1   12776118   12788726     51       9  350053     0.074481      0.47031
ENSG00000157330    1   12806163   12821102     45      10  350053     -0.92435      0.82235
ENSG00000116726    1   12834984   12838049     10       3  350053     -0.13968      0.55555
ENSG00000116721    1   12851546   12856777     17       9  350053     -0.76928      0.77914
ENSG00000204513    1   12884468   12891264      2       1  350053       2.1301     0.016582
ENSG00000179172    1   12907261   12908578      7       3  350053        0.351      0.36279
ENSG00000120952    1   12916941   12921764     32       7  350053      -2.4129      0.99209
ENSG00000243073    1   12939033   12946025      6       1  350053      -1.0031       0.8421
ENSG00000187545    1   12952727   12958094      2       1  350053      0.64894      0.25819
ENSG00000204488    1   13495254   13498260      1       1  350053     -0.63113      0.73602
ENSG00000162494    1   13801445   13840242    185      41  350053    -0.026698      0.51065
ENSG00000162493    1   13910252   13944452    155      39  350053       1.1546      0.12413
ENSG00000116731    1   14026714   14151574    511      43  350053    -0.066928      0.52668
ENSG00000189337    1   14219646   15444544   6070     428  350053       2.4226    0.0077049
ENSG00000171729    1   15479028   15546974    414      31  350053      0.72133      0.23535
ENSG00000204464    1   15490692   15498120     35      10  350053      0.81797      0.20669
ENSG00000142621    1   15573730   15724767    634      80  350053      0.72413      0.23449
ENSG00000142634    1   15736391   15756839     91      31  350053        1.241       0.1073
ENSG00000162438    1   15764938   15773153     32      14  350053       1.6874     0.045763
ENSG00000142615    1   15783223   15798586     78      15  350053      0.54788      0.29189
ENSG00000215704    1   15802596   15817895     67      16  350053      0.68889      0.24544
ENSG00000132906    1   15817896   15851407    167      16  350053      0.77463      0.21928
ENSG00000116138    1   15853343   15898228    159      21  350053       1.3023     0.096403
ENSG00000116771    1   15898194   15911605     81      12  350053      0.96355      0.16764
ENSG00000197312    1   15943953   15995539    173      16  350053       1.7582     0.039354
ENSG00000215695    1   15986364   15988217      8       5  350053      0.25024       0.4012
ENSG00000116786    1   16010632   16061264    220      27  350053       2.1012     0.017813
ENSG00000162461    1   16062721   16067884     12       7  350053      -2.1662      0.98485
ENSG00000162460    1   16068987   16074292     32      10  350053     -0.11066      0.54406
ENSG00000162458    1   16083107   16113089    128      26  350053       -1.222      0.88914
ENSG00000065526    1   16174359   16266951    283      35  350053      -1.9475      0.97426
ENSG00000116809    1   16268364   16302627     96      30  350053      -2.1022      0.98223
ENSG00000183888    1   16330731   16333184     19       8  350053      -0.5832      0.72012
ENSG00000173641    1   16340523   16346084     49       6  350053      -1.0928      0.86276
ENSG00000186510    1   16348486   16360548     97      19  350053     -0.54732      0.70792
ENSG00000184908    1   16370231   16383821    160      21  350053     -0.55283      0.70981
ENSG00000185519    1   16384264   16400127    110      18  350053    -0.070458      0.52809
ENSG00000142627    1   16450832   16482582     94      30  350053      0.17425      0.43083
ENSG00000142632    1   16524599   16539104     76      12  350053      -0.5442      0.70685
ENSG00000132881    1   16558182   16563659     20       9  350053     -0.12165      0.54841
ENSG00000037637    1   16573339   16678965    330      23  350053     -0.40858      0.65858
ENSG00000055070    1   16693525   16724643     89      17  350053     -0.87246      0.80852
ENSG00000187144    1   16722101   16763919    175      39  350053     -0.39485      0.65352
ENSG00000157191    1   16767167   16786585     68      22  350053      0.68302       0.2473
ENSG00000268674    1   16865561   16866198      2       1  350053       -1.369      0.91449
ENSG00000219481    1   16888922   16940100      1       1  350053      0.22691      0.41025
ENSG00000058453    1   17248445   17299474    152      29  350053     -0.32338       0.6268
ENSG00000117122    1   17300997   17308081     24       7  350053       1.6126     0.053414
ENSG00000159363    1   17312453   17338467     74      18  350053       1.1274      0.12979
ENSG00000117118    1   17345217   17380665    140      17  350053      0.29843      0.38269
ENSG00000117115    1   17393256   17445948    334      26  350053     -0.77691      0.78139
ENSG00000142623    1   17531621   17572501    220      64  350053     -0.50035      0.69159
ENSG00000142619    1   17575593   17610728    227      40  350053      0.93858      0.17397
ENSG00000159339    1   17634690   17690495    366      32  350053      0.38241      0.35108
ENSG00000179051    1   17733251   17766250    131      30  350053     -0.24117      0.59529
ENSG00000074964    1   17846693   18024370    635      85  350053      0.24873      0.40179
ENSG00000117148    1   18081808   18153558    289      34  350053      -1.1693      0.87886
ENSG00000117154    1   18434240   18704977   1266     153  350053       1.4036     0.080214
ENSG00000179023    1   18807424   18812540     33       9  350053      0.82753      0.20397
ENSG00000009709    1   18957500   19075360    499      90  350053     -0.07734      0.53082
ENSG00000179002    1   19166093   19186155    143      28  350053      0.72787      0.23335
ENSG00000159423    1   19197924   19229293    205      38  350053     -0.37401       0.6458
ENSG00000169991    1   19230774   19282826    282      48  350053     -0.87074      0.80805
ENSG00000127481    1   19401000   19536812    418      36  350053       2.2031     0.013792
ENSG00000127463    1   19542158   19578053    149      23  350053       1.8011     0.035845
ENSG00000053372    1   19578075   19586622     62      11  350053      0.24619      0.40277
ENSG00000162482    1   19609057   19615280     34       8  350053     -0.38502      0.64989
ENSG00000053371    1   19629202   19638640     42      19  350053      0.16569       0.4342
ENSG00000040487    1   19638740   19658925    126      21  350053       1.2774      0.10073
ENSG00000077549    1   19665267   19812066    741      39  350053      0.80616      0.21008
ENSG00000173436    1   19923471   19956315    100      21  350053       1.4355     0.075572
ENSG00000158747    1   19969723   19984949     79      26  350053      0.19952      0.42093
ENSG00000158748    1   19991780   20006055     65      16  350053      -1.2062      0.88612
ENSG00000162542    1   20008706   20126424    483      69  350053     -0.11473      0.54567
ENSG00000178828    1   20140522   20141771      8       5  350053      -1.8389      0.96703
ENSG00000169914    1   20208356   20239438    103      22  350053     -0.48484      0.68611
ENSG00000188784    1   20246800   20250110     22       8  350053     -0.84287      0.80035
ENSG00000188257    1   20301924   20306932     23      12  350053       1.3691     0.085485
ENSG00000127472    1   20386157   20418394    145      27  350053       1.9361     0.026427
ENSG00000117215    1   20439143   20446059     31      14  350053        2.503    0.0061566
ENSG00000158786    1   20465823   20476879     32      17  350053        1.415     0.078527
ENSG00000187980    1   20490484   20501687     51      13  350053     -0.46021      0.67732
ENSG00000162543    1   20512578   20522540     24      14  350053      0.66469      0.25312
ENSG00000158816    1   20617412   20681662    345      42  350053       1.3945     0.081578
ENSG00000162545    1   20808884   20812728      8       5  350053       1.9334     0.026596
ENSG00000090432    1   20825941   20834674     37      14  350053      0.79167      0.21428
ENSG00000183114    1   20878932   20881513      8       4  350053      -1.6421      0.94972
ENSG00000158825    1   20915444   20945401    157      27  350053      -1.8621       0.9687
ENSG00000158828    1   20959948   20978004     88      14  350053      0.07503       0.4701
ENSG00000244038    1   20978260   20988037     43      11  350053      -1.1089      0.86626
ENSG00000117245    1   20990475   21044317    265      60  350053     -0.23751      0.59387
ENSG00000189410    1   21046225   21059133     53      17  350053     -0.39809      0.65472
ENSG00000127483    1   21069170   21113808    129      24  350053      0.89904      0.18432
ENSG00000075151    1   21132785   21503381   1099      40  350053     0.095775      0.46185
ENSG00000117298    1   21543740   21672034    485      59  350053      -1.8858      0.97034
ENSG00000142794    1   21766583   21811393    234      24  350053       1.5204       0.0642
ENSG00000162551    1   21835475   21904905    384      40  350053     -0.35179       0.6375
ENSG00000076864    1   21922708   21996010    351      53  350053       1.7731     0.038109
ENSG00000090686    1   22004791   22109688    465      47  350053      0.83498      0.20186
ENSG00000187942    1   22138758   22151714     63      30  350053       2.0376     0.020795
ENSG00000142798    1   22148737   22263750    532      56  350053      0.53041      0.29791
ENSG00000219073    1   22303418   22315847    214      24  350053     -0.80762      0.79035
ENSG00000142789    1   22328149   22339035     39      10  350053     0.059005      0.47647
ENSG00000070831    1   22379120   22419439    159      31  350053      0.48546      0.31367
ENSG00000162552    1   22443798   22470474    132      31  350053      0.86708      0.19295
ENSG00000184677    1   22778344   22857650    236      39  350053      0.80617      0.21007
ENSG00000070886    1   22890004   22930087    218      38  350053      0.19426      0.42299
ENSG00000173372    1   22963118   22966175      7       4  350053       1.2444      0.10667
ENSG00000159189    1   22969969   22974603     25       5  350053      0.56462      0.28617
ENSG00000173369    1   22979682   22988130     39      12  350053      0.89145      0.18634
ENSG00000133216    1   23037263   23241823    690      95  350053       1.7606      0.03915
ENSG00000215906    1   23279536   23299524     72      21  350053       1.1838      0.11825
ENSG00000227868    1   23337327   23342343     13       5  350053       1.5954     0.055311
ENSG00000004487    1   23345937   23410184    119      22  350053       1.8237     0.034097
ENSG00000169641    1   23410516   23504301    248      39  350053       1.4247     0.077123
ENSG00000179546    1   23518388   23521222      9       5  350053       2.4756    0.0066504
ENSG00000125944    1   23635953   23671143     79      25  350053     -0.14548      0.55783
ENSG00000125945    1   23685941   23696357     37       9  350053      -1.2978      0.90282
ENSG00000204219    1   23707555   23751269    158      29  350053     -0.97955      0.83635
ENSG00000088280    1   23755056   23810750    185      31  350053     -0.45592      0.67578
ENSG00000007968    1   23832920   23857712     72      14  350053     -0.90266      0.81665
ENSG00000117318    1   23884421   23886285     15       8  350053      0.47083      0.31888
ENSG00000142676    1   24018269   24022915     13       4  350053     -0.43771       0.6692
ENSG00000011007    1   24069856   24088549     32      16  350053      0.18101      0.42818
ENSG00000057757    1   24104876   24114722     15       9  350053      0.75515      0.22508
ENSG00000011009    1   24117275   24122029      8       5  350053       1.5714      0.05804
ENSG00000117308    1   24122089   24127294      4       2  350053      0.35861      0.35994
ENSG00000117305    1   24128367   24165110     71      11  350053       1.1378      0.12761
ENSG00000179163    1   24171567   24194859     71      12  350053       1.6818     0.046304
ENSG00000188822    1   24197005   24285549    285      17  350053       1.8208      0.03432
ENSG00000189266    1   24286301   24289952      2       1  350053       1.2811      0.10008
ENSG00000188529    1   24292935   24306953      9       4  350053       1.2917     0.098231
ENSG00000142661    1   24382531   24438665    251      34  350053     -0.29563      0.61624
ENSG00000142677    1   24446261   24469783     92      23  350053       1.1392      0.12731
ENSG00000185436    1   24480647   24513765    163      27  350053      0.19805       0.4215
ENSG00000158055    1   24645812   24690972    154      40  350053      -1.5372      0.93788
ENSG00000001460    1   24683489   24741587    214      30  350053     -0.43658      0.66879
ENSG00000001461    1   24742245   24799473    250      34  350053       0.4704      0.31904
ENSG00000117602    1   24828841   24863510    136      23  350053      0.68183      0.24767
ENSG00000184454    1   24882567   24935819    294      36  350053      0.88834      0.18718
ENSG00000133226    1   24969594   24999772     63      25  350053      0.81476      0.20761
ENSG00000169504    1   25071760   25170815    202      40  350053       0.3091      0.37862
ENSG00000020633    1   25226002   25291648    209      50  350053     -0.97307      0.83474
ENSG00000117614    1   25548767   25559013     20      13  350053     -0.86541      0.80659
ENSG00000187010    1   25598884   25656936     71      17  350053      -1.7731      0.96189
ENSG00000183726    1   25664789   25688852     69      17  350053    -0.021552       0.5086
ENSG00000188672    1   25687853   25747363    160      16  350053     -0.19097      0.57573
ENSG00000204178    1   25757388   25826700    165      15  350053     -0.19873      0.57876
ENSG00000157978    1   25870071   25895377     92      16  350053      0.87078      0.19194
ENSG00000117643    1   25943959   26111258    470      46  350053     -0.62161       0.7329
ENSG00000162430    1   26126667   26144713     62       9  350053      0.79521      0.21325
ENSG00000117640    1   26146397   26159433     42       6  350053       0.2276      0.40998
ENSG00000127423    1   26158414   26185939     90       7  350053      0.30448      0.38038
ENSG00000182749    1   26187975   26202461     24      11  350053      -0.7291      0.76703
ENSG00000117632    1   26210670   26233368     43      12  350053      0.12427      0.45055
ENSG00000158006    1   26286258   26326366    133      16  350053      0.94438      0.17249
ENSG00000158008    1   26348266   26362955     35      15  350053     -0.50732      0.69403
ENSG00000158014    1   26364513   26373439     26       7  350053      0.78602      0.21593
ENSG00000158022    1   26377792   26394142     63      13  350053        1.049      0.14709
ENSG00000175087    1   26437656   26452039     39       4  350053      0.52151      0.30101
ENSG00000197245    1   26485511   26489119     15       8  350053      -1.4447      0.92572
ENSG00000142684    1   26496388   26497364      6       3  350053      0.77225      0.21998
ENSG00000142675    1   26503981   26516375     44      17  350053    -0.079806       0.5318
ENSG00000188782    1   26517119   26529033     77      14  350053     0.026551      0.48941
ENSG00000130695    1   26560644   26605529    179      20  350053      0.68361      0.24711
ENSG00000142669    1   26606213   26608013      5       2  350053       1.2741      0.10131
ENSG00000158062    1   26608773   26644756    173      20  350053      0.48796      0.31279
ENSG00000169442    1   26644411   26647014     16       5  350053    -0.071178      0.52837
ENSG00000176092    1   26648350   26680621    132      23  350053       1.0856      0.13882
ENSG00000176083    1   26688125   26701023     70      16  350053      0.65178      0.25727
ENSG00000131914    1   26737269   26756219     54      19  350053       2.3511    0.0093578
ENSG00000117682    1   26758773   26797797     95      30  350053      0.86742      0.19286
ENSG00000198830    1   26798902   26803133     14       8  350053       1.3443     0.089418
ENSG00000117676    1   26856249   26901520    146      27  350053       1.7868     0.036983
ENSG00000117713    1   27022522   27108601    195      24  350053    0.0028812      0.49885
ENSG00000060642    1   27113739   27124894     26      11  350053      0.25375      0.39984
ENSG00000204160    1   27153201   27184092     76      19  350053      0.21977      0.41303
ENSG00000175793    1   27189633   27190947      2       1  350053      0.26534      0.39537
ENSG00000142751    1   27205872   27216869     27      10  350053      0.38335      0.35073
ENSG00000198746    1   27216979   27226962     21      11  350053       1.1973      0.11559
ENSG00000131910    1   27237975   27240567      8       5  350053      0.38243      0.35107
ENSG00000090273    1   27248187   27273362     51      16  350053       1.1894      0.11715
ENSG00000253368    1   27320189   27327377     12       6  350053      -1.1303      0.87082
ENSG00000158246    1   27331511   27339333     18       8  350053      0.12826      0.44897
ENSG00000090020    1   27425300   27481621    104      20  350053      0.64065      0.26087
ENSG00000142784    1   27561007   27635124    171      28  350053     -0.93874      0.82607
ENSG00000186501    1   27648636   27662891     54      19  350053     -0.70229      0.75875
ENSG00000142765    1   27668483   27680423     38      14  350053       -1.107      0.86586
ENSG00000142733    1   27681670   27693558     35      12  350053     -0.67319      0.74959
ENSG00000142748    1   27695601   27701315     17      11  350053     0.025026      0.49002
ENSG00000174950    1   27705596   27709823      4       2  350053     -0.15543      0.56176
ENSG00000181773    1   27719148   27722318      7       5  350053      0.41675      0.33843
ENSG00000158195    1   27730734   27816678    212      25  350053      0.43851      0.33051
ENSG00000126705    1   27860756   27930463    131      32  350053      0.37675      0.35318
ENSG00000000938    1   27938800   27961727     57      13  350053      0.88233       0.1888
ENSG00000126709    1   27992572   27998724     17       4  350053     -0.50956      0.69482
ENSG00000009780    1   28052490   28089426    109      12  350053     -0.85941      0.80494
ENSG00000117758    1   28099694   28150963     98      15  350053     0.072808      0.47098
ENSG00000117751    1   28157252   28178183     57      19  350053      -2.8336       0.9977
ENSG00000130775    1   28199055   28213196     65      14  350053      0.48162      0.31504
ENSG00000117748    1   28218035   28241255     89      13  350053     -0.68685      0.75391
ENSG00000130768    1   28261456   28285663    108      21  350053      -1.5162      0.93526
ENSG00000158156    1   28286504   28294604     29      13  350053      -1.3406      0.90997
ENSG00000158161    1   28296855   28415173    462      41  350053      0.35654      0.36072
ENSG00000169403    1   28473677   28520447    118      41  350053     -0.19747      0.57827
ENSG00000126698    1   28526789   28559542    131      22  350053     0.022609      0.49098
ENSG00000130770    1   28562602   28564616      9       4  350053      0.37594      0.35348
ENSG00000130766    1   28585963   28609002     93      27  350053      0.30817      0.37898
ENSG00000130772    1   28655513   28662478     17      11  350053      0.47302       0.3181
ENSG00000204138    1   28696093   28826881    543      19  350053      0.72551      0.23407
ENSG00000180198    1   28832455   28865708    123      24  350053      0.98793      0.16159
ENSG00000180098    1   28879529   28905057     71      19  350053      0.77412      0.21943
ENSG00000188060    1   28918712   28921098      9       5  350053      0.78848      0.21521
ENSG00000120656    1   28929608   28975416    112      32  350053      0.77212      0.22002
ENSG00000162419    1   28995234   29042115    122      23  350053       1.6231      0.05228
ENSG00000198492    1   29063133   29096287    104      25  350053       1.3487     0.088723
ENSG00000116329    1   29138654   29190208    231      34  350053        2.045     0.020428
ENSG00000159023    1   29213603   29446558    671      44  350053       2.0036     0.022559
ENSG00000253304    1   29445937   29450421     15       6  350053       1.4945     0.067521
ENSG00000116350    1   29474250   29508637     97      26  350053       1.7002     0.044545
ENSG00000116353    1   29519385   29557460    131      27  350053       1.5606     0.059315
ENSG00000060656    1   29563028   29653325    332      55  350053        1.124      0.13052
ENSG00000162510    1   31184124   31196432     43       6  350053      -2.2962      0.98917
ENSG00000162511    1   31205315   31230683     74      24  350053       1.1483      0.12542
ENSG00000162512    1   31342313   31381480    142      47  350053     -0.51385      0.69632
ENSG00000134644    1   31404353   31538838    476      40  350053     -0.41061      0.65932
ENSG00000084628    1   31652592   31712734    310      19  350053     -0.43208      0.66716
ENSG00000060688    1   31732415   31769644    139      15  350053      0.10352      0.45877
ENSG00000121766    1   31769832   31838569    218      20  350053     0.091062      0.46372
