GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000178821    1    1849029    1850740      9       4  354788       4.5565   2.6012e-06
ENSG00000187730    1    1950768    1962192     43      12  354788     -0.15997      0.56355
ENSG00000067606    1    1981909    2116834    664      60  354788      0.85134      0.19729
ENSG00000162585    1    2115899    2144159     87      25  354788       1.9465       0.0258
ENSG00000157933    1    2160134    2241652    373      74  354788       3.1399   0.00084513
ENSG00000116151    1    2251719    2323190    445      60  354788       1.8467     0.032394
ENSG00000157916    1    2323214    2336883     53      19  354788       1.0817      0.13968
ENSG00000157911    1    2336241    2344010     41      18  354788       1.7698     0.038382
ENSG00000149527    1    2407754    2436964    144      34  354788       3.5137   0.00022097
ENSG00000157881    1    2439975    2458061     98      24  354788       2.9955    0.0013699
ENSG00000197921    1    2460184    2461684      6       4  354788      0.33753      0.36786
ENSG00000157873    1    2487291    2495268     32      11  354788       5.0035   2.8143e-07
ENSG00000157870    1    2517899    2522908     24      13  354788       3.3102    0.0004662
ENSG00000142606    1    2522078    2564499    234      20  354788       3.2012   0.00068425
ENSG00000215912    1    2572807    2706230    431      31  354788       3.8659   5.5344e-05
ENSG00000169717    1    2938046    2939467      7       4  354788       1.2717      0.10174
ENSG00000142611    1    2985565    3355185   1987     205  354788       1.2245      0.11038
ENSG00000130762    1    3371147    3397677    127      20  354788     -0.64709      0.74121
ENSG00000162591    1    3404506    3528059    669     101  354788       1.4303     0.076311
ENSG00000158109    1    3541556    3546695     15       6  354788       1.7887     0.036831
ENSG00000116213    1    3547331    3566671     68      21  354788       1.6639     0.048069
ENSG00000078900    1    3569129    3652765    384      71  354788       1.9684     0.024512
ENSG00000162592    1    3668965    3688209     84      20  354788       1.1091      0.13369
ENSG00000235169    1    3689352    3692546     13       5  354788       3.1197   0.00090516
ENSG00000130764    1    3696784    3713068     97      20  354788       1.9409     0.026134
ENSG00000116198    1    3728645    3773797    335      20  354788      0.93882      0.17391
ENSG00000169598    1    3773845    3801993    194      28  354788     -0.39504      0.65359
ENSG00000198912    1    3805697    3816857     57      13  354788      0.37153      0.35512
ENSG00000196581    1    4715105    4843851    846     107  354788       2.2153     0.013369
ENSG00000131697    1    5922870    6052618    597      36  354788     -0.54284      0.70638
ENSG00000069424    1    6052358    6161253    467      72  354788      0.81307      0.20809
ENSG00000116254    1    6161847    6240194    390      51  354788     -0.11504      0.54579
ENSG00000116251    1    6245080    6259679     44      10  354788      0.45075      0.32609
ENSG00000158286    1    6266189    6281359     60      12  354788     -0.81891      0.79358
ENSG00000116237    1    6281253    6296044     53      12  354788      -0.4377       0.6692
ENSG00000173673    1    6304252    6305638      6       3  354788      -0.4097      0.65899
ENSG00000158292    1    6307406    6321035     50       6  354788      0.83338      0.20232
ENSG00000097021    1    6324332    6453826    613      33  354788        1.493     0.067725
ENSG00000069812    1    6475292    6484724     35       8  354788      0.39052      0.34807
ENSG00000187017    1    6484836    6521004    143      20  354788      0.71637      0.23688
ENSG00000215788    1    6520787    6527432     34      13  354788       1.6806     0.046418
ENSG00000171680    1    6526152    6580121    230      47  354788       3.1397   0.00084566
ENSG00000162408    1    6581407    6614658    166      10  354788      0.51133      0.30456
ENSG00000173662    1    6614987    6639817     97      21  354788         2.19     0.014262
ENSG00000204859    1    6640051    6649340     20      11  354788       4.6887   1.3744e-06
ENSG00000162413    1    6650784    6662958     56      22  354788        5.946    1.374e-09
ENSG00000116273    1    6673756    6684093     30       8  354788       6.1155   4.8119e-10
ENSG00000041988    1    6684925    6695646     47      13  354788       4.8512   6.1366e-07
ENSG00000007923    1    6694228    6761966    237      39  354788       5.8168        3e-09
ENSG00000171735    1    6845384    7829766   3850     277  354788       6.1344   4.2742e-10
ENSG00000049245    1    7831329    7841492     44      13  354788       4.3698   6.2176e-06
ENSG00000049246    1    7844413    7905241    302      33  354788       4.2557   1.0422e-05
ENSG00000049247    1    7907672    7913551     28      11  354788       3.7548   8.6749e-05
ENSG00000049249    1    7975931    8003225     83      15  354788       2.2319     0.012811
ENSG00000116288    1    8021714    8045342     81      18  354788       4.9687   3.3707e-07
ENSG00000116285    1    8071779    8086393     34      10  354788       4.4467   4.3596e-06
ENSG00000162426    1    8378171    8404227    109      20  354788        2.868    0.0020653
ENSG00000142599    1    8412464    8877699   1131      49  354788       6.0397   7.7222e-10
ENSG00000074800    1    8921059    8939151     45      13  354788       2.0512     0.020125
ENSG00000131686    1    9005893    9035151    164      37  354788       1.4868     0.068535
ENSG00000197241    1    9063359    9086404    100      29  354788      0.56436      0.28625
ENSG00000142583    1    9097005    9131763    162      25  354788         1.11      0.13351
ENSG00000180758    1    9163472    9189229     98      21  354788       1.6932     0.045213
ENSG00000049239    1    9294822    9331396    157      36  354788      -1.2897      0.90143
ENSG00000171621    1    9335202    9429591    597      96  354788      0.80066      0.21166
ENSG00000171612    1    9599528    9642831    104      23  354788       1.0279        0.152
ENSG00000188807    1    9648932    9674935     72      20  354788      0.86617       0.1932
ENSG00000171608    1    9711789    9789172    264      48  354788      0.90755      0.18206
ENSG00000171603    1    9789079    9884550    272      38  354788       2.7265    0.0032005
ENSG00000178585    1    9908334    9970316    192      44  354788       1.8098     0.035162
ENSG00000162441    1    9982168   10003460     74      19  354788      0.87173      0.19168
ENSG00000173614    1   10003486   10045556    131      27  354788      -0.1955       0.5775
ENSG00000162444    1   10057255   10076078     61      11  354788     -0.50021      0.69154
ENSG00000130939    1   10093041   10241297    520      33  354788     -0.49586         0.69
ENSG00000054523    1   10270606   10441664    721      29  354788      0.54548      0.29271
ENSG00000142657    1   10458884   10480565     71      14  354788      0.61612      0.26891
ENSG00000175279    1   10489944   10510239     83      14  354788     -0.39837      0.65482
ENSG00000241563    1   10509776   10512060      5       2  354788     -0.25334          0.6
ENSG00000160049    1   10520588   10532613     44      17  354788     -0.31492      0.62359
ENSG00000142655    1   10535003   10690815    550      49  354788       1.1584      0.12335
ENSG00000130940    1   10696661   10856733    570      97  354788       3.0959    0.0009811
ENSG00000175262    1   11006530   11042094    143      21  354788     -0.13905      0.55529
ENSG00000120948    1   11072462   11085549     33       7  354788       3.2448   0.00058773
ENSG00000009724    1   11086580   11107296     84      15  354788       3.2234   0.00063334
ENSG00000116649    1   11114649   11120091     12       5  354788       2.7624    0.0028688
ENSG00000171824    1   11126675   11159961    123      10  354788        2.721    0.0032543
ENSG00000198793    1   11166588   11322614    442      18  354788       3.4298   0.00030197
ENSG00000171819    1   11249346   11256038     20       5  354788       1.5061     0.066021
ENSG00000120942    1   11333255   11348491     30       6  354788       0.8448      0.19911
ENSG00000204624    1   11539295   11597640    206      27  354788      -1.1705      0.87909
ENSG00000116661    1   11707924   11714888     25      14  354788       1.0605      0.14446
ENSG00000132879    1   11714432   11723384     31      11  354788       1.0607      0.14441
ENSG00000116663    1   11724150   11734411     50      14  354788     -0.94495      0.82766
ENSG00000116670    1   11734537   11751678     77      17  354788     -0.75952      0.77623
ENSG00000162490    1   11751781   11780336    109      21  354788      0.67385       0.2502
ENSG00000177674    1   11796142   11810828     49      11  354788         1.49     0.068116
ENSG00000215910    1   11823827   11849642    168      13  354788       2.4949    0.0062999
ENSG00000177000    1   11845787   11866160     89      13  354788       3.0507    0.0011416
ENSG00000011021    1   11866153   11903201    224      19  354788       2.9924    0.0013841
ENSG00000175206    1   11905766   11907840     19       5  354788        2.612    0.0045006
ENSG00000120937    1   11917521   11918992      4       2  354788      0.45998      0.32277
ENSG00000116685    1   11979645   11986485     31      11  354788        4.109   1.9865e-05
ENSG00000083444    1   11994724   12035599    159      21  354788       3.7762   7.9614e-05
ENSG00000116688    1   12040238   12073572    115      15  354788       2.7351    0.0031177
ENSG00000116691    1   12079299   12092106     31       9  354788       2.3716    0.0088553
ENSG00000120949    1   12123434   12204264    250      51  354788       1.0295      0.15161
ENSG00000028137    1   12227044   12269279    164      24  354788       1.0321      0.15101
ENSG00000048707    1   12290101   12572099    796      35  354788     -0.10119       0.5403
ENSG00000162496    1   12627939   12677820    209      44  354788     -0.55816      0.71163
ENSG00000204518    1   12704566   12727097     78      11  354788     -0.25214      0.59954
ENSG00000188984    1   12776118   12788726     51       9  354788      0.37094      0.35534
ENSG00000157330    1   12806163   12821102     45      10  354788       1.0129      0.15556
ENSG00000116726    1   12834984   12838049     10       3  354788      0.52149      0.30101
ENSG00000116721    1   12851546   12856777     17       9  354788      -1.5212       0.9359
ENSG00000204513    1   12884468   12891264      2       1  354788     -0.20137      0.57979
ENSG00000179172    1   12907261   12908578      7       3  354788     -0.40175      0.65607
ENSG00000120952    1   12916941   12921764     32       7  354788      0.32131      0.37399
ENSG00000243073    1   12939033   12946025      6       1  354788      0.64492      0.25949
ENSG00000187545    1   12952727   12958094      2       1  354788     -0.71295      0.76206
ENSG00000204488    1   13495254   13498260      1       1  354788     -0.63161      0.73618
ENSG00000162494    1   13801445   13840242    185      41  354788      0.76275       0.2228
ENSG00000162493    1   13910252   13944452    155      39  354788       0.3081        0.379
ENSG00000116731    1   14026714   14151574    511      43  354788       1.8071      0.03537
ENSG00000189337    1   14219646   15444544   6070     428  354788       1.3253     0.092539
ENSG00000171729    1   15479028   15546974    414      31  354788      0.78065       0.2175
ENSG00000204464    1   15490692   15498120     35      10  354788       1.4745     0.070172
ENSG00000142621    1   15573730   15724767    634      80  354788       1.5804     0.057005
ENSG00000142634    1   15736391   15756839     91      31  354788      0.93802      0.17412
ENSG00000162438    1   15764938   15773153     32      14  354788       0.9314      0.17582
ENSG00000142615    1   15783223   15798586     78      15  354788        2.048     0.020281
ENSG00000215704    1   15802596   15817895     67      16  354788       2.3263         0.01
ENSG00000132906    1   15817896   15851407    167      16  354788       1.6523     0.049233
ENSG00000116138    1   15853343   15898228    159      21  354788       2.0277     0.021295
ENSG00000116771    1   15898194   15911605     81      12  354788       1.3813     0.083588
ENSG00000197312    1   15943953   15995539    173      16  354788       1.5323     0.062727
ENSG00000215695    1   15986364   15988217      8       5  354788      0.42583      0.33512
ENSG00000116786    1   16010632   16061264    220      27  354788       0.6562      0.25585
ENSG00000162461    1   16062721   16067884     12       7  354788      0.41518        0.339
ENSG00000162460    1   16068987   16074292     32      10  354788     -0.66108      0.74572
ENSG00000162458    1   16083107   16113089    128      26  354788    -0.096321      0.53837
ENSG00000065526    1   16174359   16266951    283      35  354788      0.50322       0.3074
ENSG00000116809    1   16268364   16302627     96      30  354788      0.66598      0.25271
ENSG00000183888    1   16330731   16333184     19       8  354788     0.082987      0.46693
ENSG00000173641    1   16340523   16346084     49       6  354788        1.317     0.093916
ENSG00000186510    1   16348486   16360548     97      19  354788       0.6838      0.24705
ENSG00000184908    1   16370231   16383821    160      21  354788      0.89421      0.18561
ENSG00000185519    1   16384264   16400127    110      18  354788      0.88729      0.18746
ENSG00000142627    1   16450832   16482582     94      30  354788      0.49256      0.31116
ENSG00000142632    1   16524599   16539104     76      12  354788    -0.081776      0.53259
ENSG00000132881    1   16558182   16563659     20       9  354788       2.2236     0.013086
ENSG00000037637    1   16573339   16678965    330      23  354788       2.1686     0.015057
ENSG00000055070    1   16693525   16724643     89      17  354788       1.8018     0.035792
ENSG00000187144    1   16722101   16763919    175      39  354788       2.3234      0.01008
ENSG00000157191    1   16767167   16786585     68      22  354788        1.753     0.039805
ENSG00000268674    1   16865561   16866198      2       1  354788       2.7972    0.0025778
ENSG00000219481    1   16888922   16940100      1       1  354788     -0.32431      0.62715
ENSG00000058453    1   17248445   17299474    152      29  354788        1.989     0.023352
ENSG00000117122    1   17300997   17308081     24       7  354788       0.7292      0.23294
ENSG00000159363    1   17312453   17338467     74      18  354788       1.3427     0.089686
ENSG00000117118    1   17345217   17380665    140      17  354788       0.4252      0.33535
ENSG00000117115    1   17393256   17445948    334      26  354788      0.37313      0.35453
ENSG00000142623    1   17531621   17572501    220      64  354788     0.016311      0.49349
ENSG00000142619    1   17575593   17610728    227      40  354788     0.089759      0.46424
ENSG00000159339    1   17634690   17690495    366      32  354788       -1.044      0.85176
ENSG00000179051    1   17733251   17766250    131      30  354788       2.7663     0.002835
ENSG00000074964    1   17846693   18024370    635      85  354788      -1.4024      0.91959
ENSG00000117148    1   18081808   18153558    289      34  354788     -0.41121      0.65954
ENSG00000117154    1   18434240   18704977   1266     153  354788        1.925     0.027112
ENSG00000179023    1   18807424   18812540     33       9  354788       1.2467      0.10625
ENSG00000009709    1   18957500   19075360    499      90  354788      0.66255      0.25381
ENSG00000179002    1   19166093   19186155    143      28  354788     -0.83156      0.79717
ENSG00000159423    1   19197924   19229293    205      38  354788     -0.46886      0.68041
ENSG00000169991    1   19230774   19282826    282      48  354788     -0.51011      0.69501
ENSG00000127481    1   19401000   19536812    418      36  354788       1.0193      0.15402
ENSG00000127463    1   19542158   19578053    149      23  354788        1.368     0.085661
ENSG00000053372    1   19578075   19586622     62      11  354788       2.1069     0.017562
ENSG00000162482    1   19609057   19615280     34       8  354788      0.52439          0.3
ENSG00000053371    1   19629202   19638640     42      19  354788      0.86877      0.19249
ENSG00000040487    1   19638740   19658925    126      21  354788    -0.036284      0.51447
ENSG00000077549    1   19665267   19812066    741      39  354788     0.071532      0.47149
ENSG00000173436    1   19923471   19956315    100      21  354788        2.068     0.019319
ENSG00000158747    1   19969723   19984949     79      26  354788      0.27329      0.39232
ENSG00000158748    1   19991780   20006055     65      16  354788      0.44729      0.32733
ENSG00000162542    1   20008706   20126424    483      69  354788     -0.43208      0.66716
ENSG00000178828    1   20140522   20141771      8       5  354788       1.4955     0.067388
ENSG00000169914    1   20208356   20239438    103      22  354788        1.388     0.082568
ENSG00000188784    1   20246800   20250110     22       8  354788       1.2289      0.10956
ENSG00000188257    1   20301924   20306932     23      12  354788     -0.96534      0.83281
ENSG00000127472    1   20386157   20418394    145      27  354788     -0.66564      0.74718
ENSG00000117215    1   20439143   20446059     31      14  354788       1.1795       0.1191
ENSG00000158786    1   20465823   20476879     32      17  354788     0.032671      0.48697
ENSG00000187980    1   20490484   20501687     51      13  354788      0.57823      0.28155
ENSG00000162543    1   20512578   20522540     24      14  354788       2.2765     0.011408
ENSG00000158816    1   20617412   20681662    345      42  354788       1.1176      0.13187
ENSG00000162545    1   20808884   20812728      8       5  354788       1.1053      0.13451
ENSG00000090432    1   20825941   20834674     37      14  354788       2.2953     0.010858
ENSG00000183114    1   20878932   20881513      8       4  354788       2.3593    0.0091538
ENSG00000158825    1   20915444   20945401    157      27  354788       0.4484      0.32693
ENSG00000158828    1   20959948   20978004     88      14  354788      0.44154      0.32941
ENSG00000244038    1   20978260   20988037     43      11  354788      0.53788      0.29533
ENSG00000117245    1   20990475   21044317    265      60  354788       1.2445      0.10666
ENSG00000189410    1   21046225   21059133     53      17  354788       1.4926     0.067777
ENSG00000127483    1   21069170   21113808    129      24  354788      0.19899      0.42113
ENSG00000075151    1   21132785   21503381   1099      40  354788      -0.7642      0.77763
ENSG00000117298    1   21543740   21672034    485      59  354788      0.59967      0.27436
ENSG00000142794    1   21766583   21811393    234      24  354788       1.1026       0.1351
ENSG00000162551    1   21835475   21904905    384      40  354788     -0.50821      0.69435
ENSG00000076864    1   21922708   21996010    351      53  354788       2.5352    0.0056197
ENSG00000090686    1   22004791   22109688    465      47  354788      0.82056      0.20595
ENSG00000187942    1   22138758   22151714     63      30  354788      0.19904      0.42112
ENSG00000142798    1   22148737   22263750    532      56  354788       1.3212     0.093218
ENSG00000219073    1   22303418   22315847    214      24  354788      0.65434      0.25644
ENSG00000142789    1   22328149   22339035     39      10  354788       0.6795      0.24841
ENSG00000070831    1   22379120   22419439    159      31  354788      0.34165      0.36631
ENSG00000162552    1   22443798   22470474    132      31  354788        1.271      0.10186
ENSG00000184677    1   22778344   22857650    236      39  354788     -0.31296      0.62285
ENSG00000070886    1   22890004   22930087    218      38  354788     -0.95258       0.8296
ENSG00000173372    1   22963118   22966175      7       4  354788     -0.12546      0.54992
ENSG00000159189    1   22969969   22974603     25       5  354788       1.0205      0.15374
ENSG00000173369    1   22979682   22988130     39      12  354788       1.7032     0.044261
ENSG00000133216    1   23037263   23241823    690      95  354788       3.5562   0.00018812
ENSG00000215906    1   23279536   23299524     72      21  354788       5.7195   5.3408e-09
ENSG00000227868    1   23337327   23342343     13       5  354788       5.2453   7.8015e-08
ENSG00000004487    1   23345937   23410184    119      22  354788       5.8238   2.8758e-09
ENSG00000169641    1   23410516   23504301    248      39  354788       5.1549    1.269e-07
ENSG00000179546    1   23518388   23521222      9       5  354788        4.729   1.1283e-06
ENSG00000125944    1   23635953   23671143     79      25  354788       2.8645    0.0020885
ENSG00000125945    1   23685941   23696357     37       9  354788       3.1077   0.00094264
ENSG00000204219    1   23707555   23751269    158      29  354788       4.0099   3.0373e-05
ENSG00000088280    1   23755056   23810750    185      31  354788        1.183       0.1184
ENSG00000007968    1   23832920   23857712     72      14  354788      0.84045      0.20033
ENSG00000117318    1   23884421   23886285     15       8  354788      0.90406      0.18298
ENSG00000142676    1   24018269   24022915     13       4  354788      -3.0464      0.99884
ENSG00000011007    1   24069856   24088549     32      16  354788        1.201      0.11488
ENSG00000057757    1   24104876   24114722     15       9  354788      0.89138      0.18636
ENSG00000011009    1   24117275   24122029      8       5  354788       0.3516      0.36257
ENSG00000117308    1   24122089   24127294      4       2  354788      0.24248      0.40421
ENSG00000117305    1   24128367   24165110     71      11  354788      0.82742        0.204
ENSG00000179163    1   24171567   24194859     71      12  354788       1.1467      0.12576
ENSG00000188822    1   24197005   24285549    285      17  354788       1.6937     0.045158
ENSG00000189266    1   24286301   24289952      2       1  354788      0.64697      0.25883
ENSG00000188529    1   24292935   24306953      9       4  354788       1.1525      0.12455
ENSG00000142661    1   24382531   24438665    251      34  354788       1.7003     0.044533
ENSG00000142677    1   24446261   24469783     92      23  354788      0.66693      0.25241
ENSG00000185436    1   24480647   24513765    163      27  354788       1.1291      0.12943
ENSG00000158055    1   24645812   24690972    154      40  354788       1.8852     0.029698
ENSG00000001460    1   24683489   24741587    214      30  354788       1.5741      0.05773
ENSG00000001461    1   24742245   24799473    250      34  354788       2.0368     0.020834
ENSG00000117602    1   24828841   24863510    136      23  354788      0.44751      0.32725
ENSG00000184454    1   24882567   24935819    294      36  354788       2.0111     0.022157
ENSG00000133226    1   24969594   24999772     63      25  354788      0.39329      0.34705
ENSG00000169504    1   25071760   25170815    202      40  354788       1.2895     0.098615
ENSG00000020633    1   25226002   25291648    209      50  354788       2.2044      0.01375
ENSG00000117614    1   25548767   25559013     20      13  354788      0.68692      0.24607
ENSG00000187010    1   25598884   25656936     71      17  354788      -1.6486      0.95038
ENSG00000183726    1   25664789   25688852     69      17  354788     -0.46549      0.67921
ENSG00000188672    1   25687853   25747363    160      16  354788     -0.33823       0.6324
ENSG00000204178    1   25757388   25826700    165      15  354788      0.66099      0.25431
ENSG00000157978    1   25870071   25895377     92      16  354788     -0.16023      0.56365
ENSG00000117643    1   25943959   26111258    470      46  354788        1.446     0.074086
ENSG00000162430    1   26126667   26144713     62       9  354788       1.6279     0.051778
ENSG00000117640    1   26146397   26159433     42       6  354788       1.4607     0.072046
ENSG00000127423    1   26158414   26185939     90       7  354788       1.3378     0.090477
ENSG00000182749    1   26187975   26202461     24      11  354788       2.2064     0.013676
ENSG00000117632    1   26210670   26233368     43      12  354788       1.8842     0.029767
ENSG00000158006    1   26286258   26326366    133      16  354788      0.21767      0.41384
ENSG00000158008    1   26348266   26362955     35      15  354788       1.0716      0.14195
ENSG00000158014    1   26364513   26373439     26       7  354788     0.069021      0.47249
ENSG00000158022    1   26377792   26394142     63      13  354788     -0.47791      0.68364
ENSG00000175087    1   26437656   26452039     39       4  354788      0.31354      0.37694
ENSG00000197245    1   26485511   26489119     15       8  354788       1.0877      0.13837
ENSG00000142684    1   26496388   26497364      6       3  354788      0.75495      0.22514
ENSG00000142675    1   26503981   26516375     44      17  354788       1.0084      0.15664
ENSG00000188782    1   26517119   26529033     77      14  354788      0.25675      0.39869
ENSG00000130695    1   26560644   26605529    179      20  354788       1.7443     0.040551
ENSG00000142669    1   26606213   26608013      5       2  354788       1.5628     0.059049
ENSG00000158062    1   26608773   26644756    173      20  354788       1.1977      0.11552
ENSG00000169442    1   26644411   26647014     16       5  354788       1.3857     0.082919
ENSG00000176092    1   26648350   26680621    132      23  354788     -0.97401      0.83497
ENSG00000176083    1   26688125   26701023     70      16  354788     -0.34459       0.6348
ENSG00000131914    1   26737269   26756219     54      19  354788      0.79454      0.21344
ENSG00000117682    1   26758773   26797797     95      30  354788      0.98085      0.16333
ENSG00000198830    1   26798902   26803133     14       8  354788       1.4529     0.073124
ENSG00000117676    1   26856249   26901520    146      27  354788      0.77482      0.21922
ENSG00000117713    1   27022522   27108601    195      24  354788       1.3536     0.087929
ENSG00000060642    1   27113739   27124894     26      11  354788       1.9895     0.023325
ENSG00000204160    1   27153201   27184092     76      19  354788       2.9775    0.0014532
ENSG00000175793    1   27189633   27190947      2       1  354788     -0.10782      0.54293
ENSG00000142751    1   27205872   27216869     27      10  354788       2.5109    0.0060212
ENSG00000198746    1   27216979   27226962     21      11  354788       3.0284    0.0012292
ENSG00000131910    1   27237975   27240567      8       5  354788       2.8314    0.0023175
ENSG00000090273    1   27248187   27273362     51      16  354788       1.3367     0.090665
ENSG00000253368    1   27320189   27327377     12       6  354788       1.4512     0.073356
ENSG00000158246    1   27331511   27339333     18       8  354788      0.20546       0.4186
ENSG00000090020    1   27425300   27481621    104      20  354788      0.53327      0.29692
ENSG00000142784    1   27561007   27635124    171      28  354788      0.71367      0.23771
ENSG00000186501    1   27648636   27662891     54      19  354788      0.40397      0.34312
ENSG00000142765    1   27668483   27680423     38      14  354788     -0.94997      0.82894
ENSG00000142733    1   27681670   27693558     35      12  354788       0.5419      0.29395
ENSG00000142748    1   27695601   27701315     17      11  354788       1.4854     0.068714
ENSG00000174950    1   27705596   27709823      4       2  354788      0.97498      0.16478
ENSG00000181773    1   27719148   27722318      7       5  354788       1.3198     0.093443
ENSG00000158195    1   27730734   27816678    212      25  354788       1.2702      0.10201
ENSG00000126705    1   27860756   27930463    131      32  354788      0.48865      0.31254
ENSG00000000938    1   27938800   27961727     57      13  354788      0.40472      0.34284
ENSG00000126709    1   27992572   27998724     17       4  354788       2.5582    0.0052602
ENSG00000009780    1   28052490   28089426    109      12  354788      0.30221      0.38125
ENSG00000117758    1   28099694   28150963     98      15  354788      0.92496      0.17749
ENSG00000117751    1   28157252   28178183     57      19  354788      0.37168      0.35507
ENSG00000130775    1   28199055   28213196     65      14  354788       1.5141     0.065003
ENSG00000117748    1   28218035   28241255     89      13  354788      0.74502      0.22813
ENSG00000130768    1   28261456   28285663    108      21  354788      0.88402      0.18834
ENSG00000158156    1   28286504   28294604     29      13  354788      0.18566      0.42635
ENSG00000158161    1   28296855   28415173    462      41  354788      0.90868      0.18176
ENSG00000169403    1   28473677   28520447    118      41  354788       1.9747     0.024152
ENSG00000126698    1   28526789   28559542    131      22  354788       1.7565     0.039498
ENSG00000130770    1   28562602   28564616      9       4  354788       1.3727     0.084923
ENSG00000130766    1   28585963   28609002     93      27  354788       2.5521    0.0053539
ENSG00000130772    1   28655513   28662478     17      11  354788      -1.2509      0.89452
ENSG00000204138    1   28696093   28826881    543      19  354788       1.8325     0.033435
ENSG00000180198    1   28832455   28865708    123      24  354788       1.7243     0.042326
ENSG00000180098    1   28879529   28905057     71      19  354788      0.59208       0.2769
ENSG00000188060    1   28918712   28921098      9       5  354788       1.4027     0.080355
ENSG00000120656    1   28929608   28975416    112      32  354788       1.0901      0.13784
ENSG00000162419    1   28995234   29042115    122      23  354788       1.7853     0.037104
ENSG00000198492    1   29063133   29096287    104      25  354788        1.633     0.051239
ENSG00000116329    1   29138654   29190208    231      34  354788       0.2471      0.40241
ENSG00000159023    1   29213603   29446558    671      44  354788        2.791    0.0026269
ENSG00000253304    1   29445937   29450421     15       6  354788       2.7521    0.0029604
ENSG00000116350    1   29474250   29508637     97      26  354788       3.3375    0.0004227
ENSG00000116353    1   29519385   29557460    131      27  354788       4.0867   2.1882e-05
ENSG00000060656    1   29563028   29653325    332      55  354788       3.3861   0.00035443
ENSG00000162510    1   31184124   31196432     43       6  354788      0.28979      0.38599
ENSG00000162511    1   31205315   31230683     74      24  354788       1.0907       0.1377
ENSG00000162512    1   31342313   31381480    142      47  354788       2.4048    0.0080896
ENSG00000134644    1   31404353   31538838    476      40  354788       4.1308   1.8073e-05
ENSG00000084628    1   31652592   31712734    310      19  354788       1.1078      0.13398
ENSG00000060688    1   31732415   31769644    139      15  354788       1.8926     0.029207
