GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000197530    1    1550795    1565990     36       7  354732       2.4682    0.0067893
ENSG00000189409    1    1567060    1570030      2       1  354732       2.4727    0.0067046
ENSG00000248333    1    1571100    1590473     33       4  354732       2.3033     0.010632
ENSG00000189339    1    1591486    1624243     89      15  354732       2.3673    0.0089594
ENSG00000008128    1    1633822    1655999    109       7  354732       0.1078      0.45708
ENSG00000215790    1    1656277    1677438     79      10  354732       5.8083   3.1549e-09
ENSG00000008130    1    1682671    1711508    104      19  354732       6.5926   2.1615e-11
ENSG00000078369    1    1716725    1822552    242      39  354732       6.4563   5.3635e-11
ENSG00000169885    1    1846266    1848733     14       5  354732       6.0951   5.4689e-10
ENSG00000178821    1    1849029    1850740      9       4  354732       5.7631   4.1288e-09
ENSG00000187730    1    1950768    1962192     43      12  354732       1.8916      0.02927
ENSG00000067606    1    1981909    2116834    664      60  354732       6.0861   5.7859e-10
ENSG00000162585    1    2115899    2144159     87      25  354732       5.3812      3.7e-08
ENSG00000157933    1    2160134    2241652    373      74  354732       6.4611   5.1973e-11
ENSG00000116151    1    2251719    2323190    445      60  354732       2.6256    0.0043246
ENSG00000157916    1    2323214    2336883     53      19  354732       1.9366     0.026398
ENSG00000157911    1    2336241    2344010     41      18  354732       2.1502     0.015771
ENSG00000149527    1    2407754    2436964    144      34  354732       2.2748      0.01146
ENSG00000157881    1    2439975    2458061     98      24  354732       1.7339     0.041464
ENSG00000197921    1    2460184    2461684      6       4  354732       0.4069      0.34204
ENSG00000157873    1    2487291    2495268     32      11  354732       3.8589   5.6942e-05
ENSG00000157870    1    2517899    2522908     24      13  354732       2.3951    0.0083076
ENSG00000142606    1    2522078    2564499    234      20  354732       1.6884     0.045665
ENSG00000215912    1    2572807    2706230    431      31  354732        3.094   0.00098726
ENSG00000169717    1    2938046    2939467      7       4  354732       0.6167      0.26872
ENSG00000142611    1    2985565    3355185   1987     205  354732       1.0584      0.14494
ENSG00000130762    1    3371147    3397677    127      20  354732     -0.61777      0.73164
ENSG00000162591    1    3404506    3528059    669     101  354732       0.1612      0.43597
ENSG00000158109    1    3541556    3546695     15       6  354732       2.1723     0.014916
ENSG00000116213    1    3547331    3566671     68      21  354732       2.6338    0.0042224
ENSG00000078900    1    3569129    3652765    384      71  354732         3.15   0.00081622
ENSG00000162592    1    3668965    3688209     84      20  354732       2.1098     0.017439
ENSG00000235169    1    3689352    3692546     13       5  354732       5.0133   2.6749e-07
ENSG00000130764    1    3696784    3713068     97      20  354732       3.8992   4.8251e-05
ENSG00000116198    1    3728645    3773797    335      20  354732        4.292   8.8541e-06
ENSG00000169598    1    3773845    3801993    194      28  354732       2.1065     0.017579
ENSG00000198912    1    3805697    3816857     57      13  354732     -0.63812       0.7383
ENSG00000196581    1    4715105    4843851    846     107  354732      0.89676      0.18492
ENSG00000131697    1    5922870    6052618    597      36  354732       1.0409      0.14895
ENSG00000069424    1    6052358    6161253    467      72  354732      0.50088      0.30823
ENSG00000116254    1    6161847    6240194    390      51  354732       1.1896       0.1171
ENSG00000116251    1    6245080    6259679     44      10  354732      0.71505      0.23729
ENSG00000158286    1    6266189    6281359     60      12  354732      0.03344      0.48666
ENSG00000116237    1    6281253    6296044     53      12  354732      0.60337      0.27313
ENSG00000173673    1    6304252    6305638      6       3  354732      0.83666      0.20139
ENSG00000158292    1    6307406    6321035     50       6  354732       1.4589     0.072297
ENSG00000097021    1    6324332    6453826    613      33  354732       1.6627     0.048189
ENSG00000069812    1    6475292    6484724     35       8  354732     -0.82643      0.79572
ENSG00000187017    1    6484836    6521004    143      20  354732     -0.68029      0.75184
ENSG00000215788    1    6520787    6527432     34      13  354732      -0.5273      0.70101
ENSG00000171680    1    6526152    6580121    230      47  354732       1.1845      0.11811
ENSG00000162408    1    6581407    6614658    166      10  354732       1.4774     0.069781
ENSG00000173662    1    6614987    6639817     97      21  354732       1.2715      0.10178
ENSG00000204859    1    6640051    6649340     20      11  354732       4.0598   2.4556e-05
ENSG00000162413    1    6650784    6662958     56      22  354732       3.3224   0.00044626
ENSG00000116273    1    6673756    6684093     30       8  354732       2.4382    0.0073803
ENSG00000041988    1    6684925    6695646     47      13  354732       1.0819      0.13964
ENSG00000007923    1    6694228    6761966    237      39  354732       2.6871    0.0036039
ENSG00000171735    1    6845384    7829766   3850     277  354732       4.2778   9.4364e-06
ENSG00000049245    1    7831329    7841492     44      13  354732       4.1695   1.5266e-05
ENSG00000049246    1    7844413    7905241    302      33  354732        4.018   2.9349e-05
ENSG00000049247    1    7907672    7913551     28      11  354732       4.2922   8.8461e-06
ENSG00000049249    1    7975931    8003225     83      15  354732        3.003    0.0013368
ENSG00000116288    1    8021714    8045342     81      18  354732       6.5729   2.4667e-11
ENSG00000116285    1    8071779    8086393     34      10  354732         5.97   1.1866e-09
ENSG00000162426    1    8378171    8404227    109      20  354732        1.734      0.04146
ENSG00000142599    1    8412464    8877699   1131      49  354732       1.7622     0.039014
ENSG00000074800    1    8921059    8939151     45      13  354732       1.5859     0.056379
ENSG00000131686    1    9005893    9035151    164      37  354732      0.65897      0.25496
ENSG00000197241    1    9063359    9086404    100      29  354732        0.035      0.48604
ENSG00000142583    1    9097005    9131763    162      25  354732      0.46117      0.32234
ENSG00000180758    1    9163472    9189229     98      21  354732       1.8388     0.032973
ENSG00000049239    1    9294822    9331396    157      36  354732       1.8532     0.031924
ENSG00000171621    1    9335202    9429591    597      96  354732        3.827   6.4854e-05
ENSG00000171612    1    9599528    9642831    104      23  354732       1.2306      0.10923
ENSG00000188807    1    9648932    9674935     72      20  354732        1.446     0.074095
ENSG00000171608    1    9711789    9789172    264      48  354732       4.0273   2.8215e-05
ENSG00000171603    1    9789079    9884550    272      38  354732       2.5585    0.0052569
ENSG00000178585    1    9908334    9970316    192      44  354732       1.3844      0.08312
ENSG00000162441    1    9982168   10003460     74      19  354732       1.6475     0.049732
ENSG00000173614    1   10003486   10045556    131      27  354732        2.106     0.017602
ENSG00000162444    1   10057255   10076078     61      11  354732        2.586    0.0048545
ENSG00000130939    1   10093041   10241297    520      33  354732       2.6591     0.003918
ENSG00000054523    1   10270606   10441664    721      29  354732       3.0533    0.0011318
ENSG00000142657    1   10458884   10480565     71      14  354732       2.9037     0.001844
ENSG00000175279    1   10489944   10510239     83      14  354732       3.8915   4.9818e-05
ENSG00000241563    1   10509776   10512060      5       2  354732       3.2596   0.00055792
ENSG00000160049    1   10520588   10532613     44      17  354732        3.236    0.0006061
ENSG00000142655    1   10535003   10690815    550      49  354732       3.7385    9.256e-05
ENSG00000130940    1   10696661   10856733    570      97  354732       6.1327   4.3189e-10
ENSG00000175262    1   11006530   11042094    143      21  354732        3.498   0.00023436
ENSG00000120948    1   11072462   11085549     33       7  354732       5.9925   1.0333e-09
ENSG00000009724    1   11086580   11107296     84      15  354732       6.5899    2.201e-11
ENSG00000116649    1   11114649   11120091     12       5  354732       6.6977   1.0588e-11
ENSG00000171824    1   11126675   11159961    123      10  354732       5.9527    1.319e-09
ENSG00000198793    1   11166588   11322614    442      18  354732       5.6628   7.4445e-09
ENSG00000171819    1   11249346   11256038     20       5  354732       2.9137     0.001786
ENSG00000120942    1   11333255   11348491     30       6  354732       3.2614   0.00055426
ENSG00000204624    1   11539295   11597640    206      27  354732     -0.18708       0.5742
ENSG00000116661    1   11707924   11714888     25      14  354732       1.1943      0.11619
ENSG00000132879    1   11714432   11723384     31      11  354732        2.325     0.010035
ENSG00000116663    1   11724150   11734411     50      14  354732      0.89035      0.18664
ENSG00000116670    1   11734537   11751678     77      17  354732      0.89356      0.18578
ENSG00000162490    1   11751781   11780336    109      21  354732       1.2059      0.11393
ENSG00000177674    1   11796142   11810828     49      11  354732      0.08943      0.46437
ENSG00000215910    1   11823827   11849642    168      13  354732      0.17554      0.43033
ENSG00000177000    1   11845787   11866160     89      13  354732      0.32375      0.37306
ENSG00000011021    1   11866153   11903201    224      19  354732      0.64411      0.25975
ENSG00000175206    1   11905766   11907840     19       5  354732      0.53782      0.29535
ENSG00000120937    1   11917521   11918992      4       2  354732       1.0559      0.14551
ENSG00000116685    1   11979645   11986485     31      11  354732       2.5199    0.0058687
ENSG00000083444    1   11994724   12035599    159      21  354732       2.5494    0.0053947
ENSG00000116688    1   12040238   12073572    115      15  354732       2.4015    0.0081646
ENSG00000116691    1   12079299   12092106     31       9  354732        2.733     0.003138
ENSG00000120949    1   12123434   12204264    250      51  354732        0.399      0.34495
ENSG00000028137    1   12227044   12269279    164      24  354732       1.0398      0.14922
ENSG00000048707    1   12290101   12572099    796      35  354732      -1.2356      0.89169
ENSG00000162496    1   12627939   12677820    209      44  354732    -0.091612       0.5365
ENSG00000204518    1   12704566   12727097     78      11  354732      0.16526      0.43437
ENSG00000188984    1   12776118   12788726     51       9  354732       0.4151      0.33903
ENSG00000157330    1   12806163   12821102     45      10  354732       1.8646     0.031118
ENSG00000116726    1   12834984   12838049     10       3  354732      0.31842      0.37508
ENSG00000116721    1   12851546   12856777     17       9  354732    -0.015174      0.50605
ENSG00000204513    1   12884468   12891264      2       1  354732     0.046049      0.48164
ENSG00000179172    1   12907261   12908578      7       3  354732      0.37156      0.35511
ENSG00000120952    1   12916941   12921764     32       7  354732      0.82142       0.2057
ENSG00000243073    1   12939033   12946025      6       1  354732      0.77604      0.21886
ENSG00000187545    1   12952727   12958094      2       1  354732       0.5498      0.29123
ENSG00000204488    1   13495254   13498260      1       1  354732      0.86674      0.19304
ENSG00000162494    1   13801445   13840242    185      41  354732       1.7172      0.04297
ENSG00000162493    1   13910252   13944452    155      39  354732        1.036      0.15011
ENSG00000116731    1   14026714   14151574    511      43  354732       0.8428      0.19967
ENSG00000189337    1   14219646   15444544   6070     428  354732       1.9301     0.026798
ENSG00000171729    1   15479028   15546974    414      31  354732       1.3442     0.089438
ENSG00000204464    1   15490692   15498120     35      10  354732       1.3153     0.094206
ENSG00000142621    1   15573730   15724767    634      80  354732       1.8863     0.029624
ENSG00000142634    1   15736391   15756839     91      31  354732      0.77767      0.21838
ENSG00000162438    1   15764938   15773153     32      14  354732       1.4649     0.071479
ENSG00000142615    1   15783223   15798586     78      15  354732       2.1236     0.016853
ENSG00000215704    1   15802596   15817895     67      16  354732       2.3296    0.0099142
ENSG00000132906    1   15817896   15851407    167      16  354732       1.5528     0.060239
ENSG00000116138    1   15853343   15898228    159      21  354732        1.554     0.060093
ENSG00000116771    1   15898194   15911605     81      12  354732       1.0799       0.1401
ENSG00000197312    1   15943953   15995539    173      16  354732       1.7028     0.044307
ENSG00000215695    1   15986364   15988217      8       5  354732       1.5293     0.063091
ENSG00000116786    1   16010632   16061264    220      27  354732       1.6508     0.049389
ENSG00000162461    1   16062721   16067884     12       7  354732     -0.29645      0.61656
ENSG00000162460    1   16068987   16074292     32      10  354732    -0.071457      0.52848
ENSG00000162458    1   16083107   16113089    128      26  354732       1.3536     0.087932
ENSG00000065526    1   16174359   16266951    283      35  354732        1.545     0.061174
ENSG00000116809    1   16268364   16302627     96      30  354732       1.9042     0.028445
ENSG00000183888    1   16330731   16333184     19       8  354732       1.4014      0.08055
ENSG00000173641    1   16340523   16346084     49       6  354732      0.94021      0.17355
ENSG00000186510    1   16348486   16360548     97      19  354732       1.1086       0.1338
ENSG00000184908    1   16370231   16383821    160      21  354732       2.0399     0.020682
ENSG00000185519    1   16384264   16400127    110      18  354732       2.2513     0.012182
ENSG00000142627    1   16450832   16482582     94      30  354732       3.4751   0.00025536
ENSG00000142632    1   16524599   16539104     76      12  354732       2.0196      0.02171
ENSG00000132881    1   16558182   16563659     20       9  354732       2.9789    0.0014464
ENSG00000037637    1   16573339   16678965    330      23  354732       1.2926     0.098075
ENSG00000055070    1   16693525   16724643     89      17  354732       1.9639     0.024769
ENSG00000187144    1   16722101   16763919    175      39  354732        1.553     0.060211
ENSG00000157191    1   16767167   16786585     68      22  354732       3.0594    0.0011089
ENSG00000268674    1   16865561   16866198      2       1  354732     -0.89333      0.81416
ENSG00000219481    1   16888922   16940100      1       1  354732   6.5172e-05      0.49997
ENSG00000058453    1   17248445   17299474    152      29  354732       2.9398    0.0016422
ENSG00000117122    1   17300997   17308081     24       7  354732       4.0647   2.4045e-05
ENSG00000159363    1   17312453   17338467     74      18  354732       3.1825   0.00073005
ENSG00000117118    1   17345217   17380665    140      17  354732       1.9143     0.027794
ENSG00000117115    1   17393256   17445948    334      26  354732        2.316      0.01028
ENSG00000142623    1   17531621   17572501    220      64  354732      0.92224       0.1782
ENSG00000142619    1   17575593   17610728    227      40  354732      0.10187      0.45943
ENSG00000159339    1   17634690   17690495    366      32  354732     -0.98125      0.83677
ENSG00000179051    1   17733251   17766250    131      30  354732      0.27654      0.39106
ENSG00000074964    1   17846693   18024370    635      85  354732      0.54822      0.29177
ENSG00000117148    1   18081808   18153558    289      34  354732    -0.078695      0.53136
ENSG00000117154    1   18434240   18704977   1266     153  354732       0.3713      0.35521
ENSG00000179023    1   18807424   18812540     33       9  354732       1.5717     0.058014
ENSG00000009709    1   18957500   19075360    499      90  354732     -0.28962      0.61394
ENSG00000179002    1   19166093   19186155    143      28  354732      0.10545      0.45801
ENSG00000159423    1   19197924   19229293    205      38  354732        1.194      0.11624
ENSG00000169991    1   19230774   19282826    282      48  354732       1.1111      0.13326
ENSG00000127481    1   19401000   19536812    418      36  354732     -0.08422      0.53356
ENSG00000127463    1   19542158   19578053    149      23  354732      0.23512      0.40706
ENSG00000053372    1   19578075   19586622     62      11  354732      0.93905      0.17385
ENSG00000162482    1   19609057   19615280     34       8  354732     -0.15187      0.56035
ENSG00000053371    1   19629202   19638640     42      19  354732     0.073246      0.47081
ENSG00000040487    1   19638740   19658925    126      21  354732         2.59    0.0047993
ENSG00000077549    1   19665267   19812066    741      39  354732       4.2703   9.7595e-06
ENSG00000173436    1   19923471   19956315    100      21  354732       1.1035      0.13491
ENSG00000158747    1   19969723   19984949     79      26  354732       1.4085     0.079484
ENSG00000158748    1   19991780   20006055     65      16  354732      0.57336       0.2832
ENSG00000162542    1   20008706   20126424    483      69  354732     -0.79719      0.78733
ENSG00000178828    1   20140522   20141771      8       5  354732     -0.87864       0.8102
ENSG00000169914    1   20208356   20239438    103      22  354732       1.5697     0.058246
ENSG00000188784    1   20246800   20250110     22       8  354732       1.9529     0.025417
ENSG00000188257    1   20301924   20306932     23      12  354732      -1.3347      0.90901
ENSG00000127472    1   20386157   20418394    145      27  354732     -0.29216      0.61492
ENSG00000117215    1   20439143   20446059     31      14  354732      0.38066      0.35173
ENSG00000158786    1   20465823   20476879     32      17  354732      0.10797      0.45701
ENSG00000187980    1   20490484   20501687     51      13  354732      -1.9562      0.97478
ENSG00000162543    1   20512578   20522540     24      14  354732     -0.23584      0.59322
ENSG00000158816    1   20617412   20681662    345      42  354732      0.44072      0.32971
ENSG00000162545    1   20808884   20812728      8       5  354732        1.915     0.027746
ENSG00000090432    1   20825941   20834674     37      14  354732       3.3933   0.00034524
ENSG00000183114    1   20878932   20881513      8       4  354732       3.3911    0.0003481
ENSG00000158825    1   20915444   20945401    157      27  354732       1.5006     0.066729
ENSG00000158828    1   20959948   20978004     88      14  354732       2.5834    0.0048918
ENSG00000244038    1   20978260   20988037     43      11  354732       2.4921    0.0063496
ENSG00000117245    1   20990475   21044317    265      60  354732       3.1878   0.00071674
ENSG00000189410    1   21046225   21059133     53      17  354732       3.4739   0.00025651
ENSG00000127483    1   21069170   21113808    129      24  354732       3.3093   0.00046758
ENSG00000075151    1   21132785   21503381   1099      40  354732       3.8854   5.1077e-05
ENSG00000117298    1   21543740   21672034    485      59  354732        5.305   5.6343e-08
ENSG00000142794    1   21766583   21811393    234      24  354732       1.0596      0.14466
ENSG00000162551    1   21835475   21904905    384      40  354732     -0.59806       0.7251
ENSG00000076864    1   21922708   21996010    351      53  354732       2.9454    0.0016127
ENSG00000090686    1   22004791   22109688    465      47  354732     -0.60558       0.7276
ENSG00000187942    1   22138758   22151714     63      30  354732     -0.27561      0.60858
ENSG00000142798    1   22148737   22263750    532      56  354732      -1.7328      0.95843
ENSG00000219073    1   22303418   22315847    214      24  354732      0.24118      0.40471
ENSG00000142789    1   22328149   22339035     39      10  354732       1.0276      0.15206
ENSG00000070831    1   22379120   22419439    159      31  354732       3.9311   4.2283e-05
ENSG00000162552    1   22443798   22470474    132      31  354732       5.0545   2.1578e-07
ENSG00000184677    1   22778344   22857650    236      39  354732      -1.1858      0.88216
ENSG00000070886    1   22890004   22930087    218      38  354732     -0.86603      0.80676
ENSG00000173372    1   22963118   22966175      7       4  354732     -0.68592      0.75362
ENSG00000159189    1   22969969   22974603     25       5  354732      -1.0168      0.84537
ENSG00000173369    1   22979682   22988130     39      12  354732     -0.65174      0.74272
ENSG00000133216    1   23037263   23241823    690      95  354732       2.7331    0.0031368
ENSG00000215906    1   23279536   23299524     72      21  354732       4.0886   2.1699e-05
ENSG00000227868    1   23337327   23342343     13       5  354732       4.5619   2.5352e-06
ENSG00000004487    1   23345937   23410184    119      22  354732       4.5349   2.8812e-06
ENSG00000169641    1   23410516   23504301    248      39  354732       5.2524   7.5057e-08
ENSG00000179546    1   23518388   23521222      9       5  354732       6.2516   2.0315e-10
ENSG00000125944    1   23635953   23671143     79      25  354732       1.9018     0.028599
ENSG00000125945    1   23685941   23696357     37       9  354732       2.1759     0.014782
ENSG00000204219    1   23707555   23751269    158      29  354732       1.1115      0.13317
ENSG00000088280    1   23755056   23810750    185      31  354732       1.7501     0.040048
ENSG00000007968    1   23832920   23857712     72      14  354732      0.42154      0.33668
ENSG00000117318    1   23884421   23886285     15       8  354732      0.46266      0.32181
ENSG00000142676    1   24018269   24022915     13       4  354732     -0.16124      0.56405
ENSG00000011007    1   24069856   24088549     32      16  354732       1.0838      0.13923
ENSG00000057757    1   24104876   24114722     15       9  354732       -0.223      0.58823
ENSG00000011009    1   24117275   24122029      8       5  354732     -0.62655      0.73452
ENSG00000117308    1   24122089   24127294      4       2  354732      0.16359      0.43503
ENSG00000117305    1   24128367   24165110     71      11  354732     -0.21058      0.58339
ENSG00000179163    1   24171567   24194859     71      12  354732      -0.6852      0.75339
ENSG00000188822    1   24197005   24285549    285      17  354732      0.49465      0.31042
ENSG00000189266    1   24286301   24289952      2       1  354732     -0.29768      0.61703
ENSG00000188529    1   24292935   24306953      9       4  354732     -0.41007      0.65912
ENSG00000142661    1   24382531   24438665    251      34  354732     -0.11782      0.54689
ENSG00000142677    1   24446261   24469783     92      23  354732     -0.65143      0.74262
ENSG00000185436    1   24480647   24513765    163      27  354732     -0.28835      0.61346
ENSG00000158055    1   24645812   24690972    154      40  354732       1.0986      0.13597
ENSG00000001460    1   24683489   24741587    214      30  354732       1.4467     0.073986
ENSG00000001461    1   24742245   24799473    250      34  354732      0.52901       0.2984
ENSG00000117602    1   24828841   24863510    136      23  354732       1.3469     0.089001
ENSG00000184454    1   24882567   24935819    294      36  354732       0.4302      0.33353
ENSG00000133226    1   24969594   24999772     63      25  354732     -0.55896       0.7119
ENSG00000169504    1   25071760   25170815    202      40  354732        3.608    0.0001543
ENSG00000020633    1   25226002   25291648    209      50  354732       1.9181     0.027548
ENSG00000117614    1   25548767   25559013     20      13  354732      0.89549      0.18526
ENSG00000187010    1   25598884   25656936     71      17  354732     0.029152      0.48837
ENSG00000183726    1   25664789   25688852     69      17  354732     -0.33601      0.63157
ENSG00000188672    1   25687853   25747363    160      16  354732     -0.85301      0.80317
ENSG00000204178    1   25757388   25826700    165      15  354732     -0.16451      0.56533
ENSG00000157978    1   25870071   25895377     92      16  354732       1.1517      0.12473
ENSG00000117643    1   25943959   26111258    470      46  354732       2.0609     0.019657
ENSG00000162430    1   26126667   26144713     62       9  354732       2.4889    0.0064078
ENSG00000117640    1   26146397   26159433     42       6  354732       1.9918     0.023199
ENSG00000127423    1   26158414   26185939     90       7  354732       1.9954     0.023001
ENSG00000182749    1   26187975   26202461     24      11  354732       1.6824     0.046248
ENSG00000117632    1   26210670   26233368     43      12  354732        2.218     0.013279
ENSG00000158006    1   26286258   26326366    133      16  354732       2.3287    0.0099382
ENSG00000158008    1   26348266   26362955     35      15  354732       5.5025    1.872e-08
ENSG00000158014    1   26364513   26373439     26       7  354732       4.1726   1.5057e-05
ENSG00000158022    1   26377792   26394142     63      13  354732       6.8651   3.3231e-12
ENSG00000175087    1   26437656   26452039     39       4  354732          7.5   3.1919e-14
ENSG00000197245    1   26485511   26489119     15       8  354732       4.3672   6.2928e-06
ENSG00000142684    1   26496388   26497364      6       3  354732       4.2523    1.058e-05
ENSG00000142675    1   26503981   26516375     44      17  354732       5.4131   3.0963e-08
ENSG00000188782    1   26517119   26529033     77      14  354732       5.7897   3.5261e-09
ENSG00000130695    1   26560644   26605529    179      20  354732       4.2852   9.1284e-06
ENSG00000142669    1   26606213   26608013      5       2  354732       5.7923   3.4723e-09
ENSG00000158062    1   26608773   26644756    173      20  354732       3.9488   3.9265e-05
ENSG00000169442    1   26644411   26647014     16       5  354732       4.4316   4.6764e-06
ENSG00000176092    1   26648350   26680621    132      23  354732       2.7326    0.0031415
ENSG00000176083    1   26688125   26701023     70      16  354732       2.3685    0.0089302
ENSG00000131914    1   26737269   26756219     54      19  354732          6.5   4.0153e-11
ENSG00000117682    1   26758773   26797797     95      30  354732       5.1666   1.1923e-07
ENSG00000198830    1   26798902   26803133     14       8  354732       4.5733   2.4008e-06
ENSG00000117676    1   26856249   26901520    146      27  354732       4.6212   1.9077e-06
ENSG00000117713    1   27022522   27108601    195      24  354732      0.93682      0.17442
ENSG00000060642    1   27113739   27124894     26      11  354732       1.3973     0.081166
ENSG00000204160    1   27153201   27184092     76      19  354732      0.92059      0.17863
ENSG00000175793    1   27189633   27190947      2       1  354732      -1.2458      0.89358
ENSG00000142751    1   27205872   27216869     27      10  354732      0.66264      0.25378
ENSG00000198746    1   27216979   27226962     21      11  354732      0.80488      0.21044
ENSG00000131910    1   27237975   27240567      8       5  354732       1.7356     0.041319
ENSG00000090273    1   27248187   27273362     51      16  354732       1.4755     0.070039
ENSG00000253368    1   27320189   27327377     12       6  354732     -0.17188      0.56824
ENSG00000158246    1   27331511   27339333     18       8  354732       1.0956      0.13662
ENSG00000090020    1   27425300   27481621    104      20  354732       1.5161     0.064747
ENSG00000142784    1   27561007   27635124    171      28  354732       2.0982     0.017945
ENSG00000186501    1   27648636   27662891     54      19  354732       1.6673     0.047722
ENSG00000142765    1   27668483   27680423     38      14  354732       1.1524      0.12458
ENSG00000142733    1   27681670   27693558     35      12  354732       2.3271    0.0099813
ENSG00000142748    1   27695601   27701315     17      11  354732       2.4775    0.0066159
ENSG00000174950    1   27705596   27709823      4       2  354732       1.5261     0.063494
ENSG00000181773    1   27719148   27722318      7       5  354732        2.616    0.0044481
ENSG00000158195    1   27730734   27816678    212      25  354732       1.5451     0.061163
ENSG00000126705    1   27860756   27930463    131      32  354732      0.65822       0.2552
ENSG00000000938    1   27938800   27961727     57      13  354732      0.92842       0.1766
ENSG00000126709    1   27992572   27998724     17       4  354732        1.404     0.080154
ENSG00000009780    1   28052490   28089426    109      12  354732      -1.1947       0.8839
ENSG00000117758    1   28099694   28150963     98      15  354732      0.33381      0.36926
ENSG00000117751    1   28157252   28178183     57      19  354732        1.508     0.065782
ENSG00000130775    1   28199055   28213196     65      14  354732       0.4427      0.32899
ENSG00000117748    1   28218035   28241255     89      13  354732       1.5865     0.056313
ENSG00000130768    1   28261456   28285663    108      21  354732     -0.23203      0.59174
ENSG00000158156    1   28286504   28294604     29      13  354732      0.60859       0.2714
ENSG00000158161    1   28296855   28415173    462      41  354732       1.6315     0.051391
ENSG00000169403    1   28473677   28520447    118      41  354732     -0.78369      0.78339
ENSG00000126698    1   28526789   28559542    131      22  354732    -0.092811      0.53697
ENSG00000130770    1   28562602   28564616      9       4  354732     -0.56303      0.71329
ENSG00000130766    1   28585963   28609002     93      27  354732       1.3003     0.096745
ENSG00000130772    1   28655513   28662478     17      11  354732       1.1902      0.11698
ENSG00000204138    1   28696093   28826881    543      19  354732       1.8142      0.03482
ENSG00000180198    1   28832455   28865708    123      24  354732       1.6481     0.049669
ENSG00000180098    1   28879529   28905057     71      19  354732      0.48115       0.3152
ENSG00000188060    1   28918712   28921098      9       5  354732     -0.57979      0.71897
ENSG00000120656    1   28929608   28975416    112      32  354732       1.4868     0.068534
ENSG00000162419    1   28995234   29042115    122      23  354732       2.8947    0.0018978
ENSG00000198492    1   29063133   29096287    104      25  354732       2.5805    0.0049327
ENSG00000116329    1   29138654   29190208    231      34  354732       1.4894     0.068189
ENSG00000159023    1   29213603   29446558    671      44  354732      0.53745      0.29548
ENSG00000253304    1   29445937   29450421     15       6  354732      0.72826      0.23323
ENSG00000116350    1   29474250   29508637     97      26  354732      0.70223      0.24127
ENSG00000116353    1   29519385   29557460    131      27  354732      0.79609      0.21299
ENSG00000060656    1   29563028   29653325    332      55  354732      0.32567      0.37234
ENSG00000162510    1   31184124   31196432     43       6  354732      0.65794      0.25529
ENSG00000162511    1   31205315   31230683     74      24  354732       1.4677       0.0711
ENSG00000162512    1   31342313   31381480    142      47  354732       0.7746      0.21929
ENSG00000134644    1   31404353   31538838    476      40  354732      0.58757      0.27841
