GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000204859    1    6640051    6649340     20      11  65529       -1.194      0.88376
ENSG00000162413    1    6650784    6662958     56      22  65529       -1.324      0.90724
ENSG00000116273    1    6673756    6684093     30       8  65529       -1.066      0.85679
ENSG00000041988    1    6684925    6695646     47      13  65529      -1.8174      0.96542
ENSG00000007923    1    6694228    6761966    237      39  65529      -2.0855      0.98149
ENSG00000171735    1    6845384    7829766   3850     277  65529      0.18379      0.42709
ENSG00000049245    1    7831329    7841492     44      13  65529      -2.3986      0.99177
ENSG00000049246    1    7844413    7905241    302      33  65529      -1.6811      0.95363
ENSG00000049247    1    7907672    7913551     28      11  65529     -0.54314      0.70648
ENSG00000049249    1    7975931    8003225     83      15  65529      -1.3291      0.90809
ENSG00000116288    1    8021714    8045342     81      18  65529     -0.62591      0.73431
ENSG00000116285    1    8071779    8086393     34      10  65529     -0.35442      0.63849
ENSG00000162426    1    8378171    8404227    109      20  65529        1.461     0.072013
ENSG00000142599    1    8412464    8877699   1131      49  65529      0.62362      0.26644
ENSG00000074800    1    8921059    8939151     45      13  65529       1.2388       0.1077
ENSG00000131686    1    9005893    9035151    164      37  65529      -1.0186      0.84581
ENSG00000197241    1    9063359    9086404    100      29  65529     0.085827       0.4658
ENSG00000142583    1    9097005    9131763    162      25  65529     0.043267      0.48274
ENSG00000180758    1    9163472    9189229     98      21  65529      -0.4628      0.67825
ENSG00000049239    1    9294822    9331396    157      36  65529      -1.0342      0.84948
ENSG00000171621    1    9335202    9429591    597      96  65529       1.5265     0.063441
ENSG00000171612    1    9599528    9642831    104      23  65529     -0.30654       0.6204
ENSG00000188807    1    9648932    9674935     72      20  65529     -0.77921      0.78207
ENSG00000171608    1    9711789    9789172    264      48  65529     -0.25347      0.60005
ENSG00000171603    1    9789079    9884550    272      38  65529      0.77132      0.22026
ENSG00000178585    1    9908334    9970316    192      44  65529        0.469      0.31953
ENSG00000162441    1    9982168   10003460     74      19  65529     0.093189      0.46288
ENSG00000173614    1   10003486   10045556    131      27  65529      -0.1661      0.56596
ENSG00000162444    1   10057255   10076078     61      11  65529      0.64724      0.25874
ENSG00000130939    1   10093041   10241297    520      33  65529     -0.26167      0.60321
ENSG00000054523    1   10270606   10441664    721      29  65529     0.063281      0.47477
ENSG00000142657    1   10458884   10480565     71      14  65529      0.52618      0.29938
ENSG00000175279    1   10489944   10510239     83      14  65529      0.13921      0.44464
ENSG00000241563    1   10509776   10512060      5       2  65529     -0.74583      0.77211
ENSG00000160049    1   10520588   10532613     44      17  65529      0.61561      0.26907
ENSG00000142655    1   10535003   10690815    550      49  65529      0.36228      0.35857
ENSG00000130940    1   10696661   10856733    570      97  65529       1.5918     0.055715
ENSG00000175262    1   11006530   11042094    143      21  65529     -0.28883      0.61364
ENSG00000120948    1   11072462   11085549     33       7  65529   -0.0071808      0.50286
ENSG00000009724    1   11086580   11107296     84      15  65529     -0.26295      0.60371
ENSG00000116649    1   11114649   11120091     12       5  65529      0.80687      0.20987
ENSG00000171824    1   11126675   11159961    123      10  65529      0.38672      0.34948
ENSG00000198793    1   11166588   11322614    442      18  65529    -0.094841      0.53778
ENSG00000171819    1   11249346   11256038     20       5  65529     -0.19303      0.57653
ENSG00000120942    1   11333255   11348491     30       6  65529      -0.4847      0.68606
ENSG00000204624    1   11539295   11597640    206      27  65529     -0.53671      0.70427
ENSG00000116661    1   11707924   11714888     25      14  65529     -0.79418      0.78645
ENSG00000132879    1   11714432   11723384     31      11  65529     -0.10609      0.54225
ENSG00000116663    1   11724150   11734411     50      14  65529     -0.69849      0.75757
ENSG00000116670    1   11734537   11751678     77      17  65529      -1.4146       0.9214
ENSG00000162490    1   11751781   11780336    109      21  65529        1.519     0.064375
ENSG00000177674    1   11796142   11810828     49      11  65529         1.96     0.024999
ENSG00000215910    1   11823827   11849642    168      13  65529     -0.14528      0.55776
ENSG00000177000    1   11845787   11866160     89      13  65529      0.57033      0.28423
ENSG00000011021    1   11866153   11903201    224      19  65529      0.98361      0.16265
ENSG00000175206    1   11905766   11907840     19       5  65529       1.7659     0.038702
ENSG00000120937    1   11917521   11918992      4       2  65529      -1.6675      0.95229
ENSG00000116685    1   11979645   11986485     31      11  65529      0.68161      0.24774
ENSG00000083444    1   11994724   12035599    159      21  65529      -1.1115      0.86682
ENSG00000116688    1   12040238   12073572    115      15  65529      -1.0761      0.85906
ENSG00000116691    1   12079299   12092106     31       9  65529      0.62644      0.26551
ENSG00000120949    1   12123434   12204264    250      51  65529      0.01404       0.4944
ENSG00000028137    1   12227044   12269279    164      24  65529      -2.0528      0.97995
ENSG00000048707    1   12290101   12572099    796      35  65529      0.69855      0.24242
ENSG00000162496    1   12627939   12677820    209      44  65529      -1.6878      0.95428
ENSG00000204518    1   12704566   12727097     78      11  65529      0.47993      0.31564
ENSG00000188984    1   12776118   12788726     51       9  65529     -0.51881      0.69805
ENSG00000157330    1   12806163   12821102     45      10  65529      -1.3702      0.91468
ENSG00000116726    1   12834984   12838049     10       3  65529      -1.0323      0.84905
ENSG00000116721    1   12851546   12856777     17       9  65529      -2.9871      0.99859
ENSG00000204513    1   12884468   12891264      2       1  65529      -1.6155       0.9469
ENSG00000179172    1   12907261   12908578      7       3  65529      -1.0021      0.84185
ENSG00000120952    1   12916941   12921764     32       7  65529     -0.27984       0.6102
ENSG00000243073    1   12939033   12946025      6       1  65529      0.79242      0.21406
ENSG00000187545    1   12952727   12958094      1       1  65529      -1.2308       0.8908
ENSG00000204488    1   13495254   13498260      1       1  65529     0.091164      0.46368
ENSG00000162494    1   13801445   13840242    185      41  65529    -0.077827      0.53102
ENSG00000162493    1   13910252   13944452    155      39  65529      0.28232      0.38885
ENSG00000116731    1   14026714   14151574    511      43  65529       1.8219     0.034233
ENSG00000189337    1   14219646   15444544   6070     428  65529       2.6185    0.0044163
ENSG00000171729    1   15479028   15546974    414      31  65529    -0.065283      0.52603
ENSG00000204464    1   15490692   15498120     35      10  65529      0.21529      0.41477
ENSG00000142621    1   15573730   15724767    634      80  65529      -1.8208      0.96568
ENSG00000142634    1   15736391   15756839     91      31  65529       1.0901      0.13784
ENSG00000162438    1   15764938   15773153     32      14  65529        1.363     0.086449
ENSG00000142615    1   15783223   15798586     78      15  65529       1.5165     0.064698
ENSG00000215704    1   15802596   15817895     67      16  65529       1.2358      0.10826
ENSG00000132906    1   15817896   15851407    167      16  65529        1.376     0.084407
ENSG00000116138    1   15853343   15898228    159      21  65529      0.86834       0.1926
ENSG00000116771    1   15898194   15911605     81      12  65529       1.2954     0.097595
ENSG00000197312    1   15943953   15995539    173      16  65529    -0.017412      0.50695
ENSG00000215695    1   15986364   15988217      8       5  65529       1.5062     0.066003
ENSG00000116786    1   16010632   16061264    220      27  65529     -0.64092      0.73921
ENSG00000162461    1   16062721   16067884     12       7  65529     -0.44774      0.67283
ENSG00000162460    1   16068987   16074292     32      10  65529      -1.4708      0.92933
ENSG00000162458    1   16083107   16113089    128      26  65529      -1.3472      0.91105
ENSG00000065526    1   16174359   16266951    283      35  65529      0.18308      0.42737
ENSG00000116809    1   16268364   16302627     96      30  65529    0.0086142      0.49656
ENSG00000183888    1   16330731   16333184     19       8  65529      0.82039        0.206
ENSG00000173641    1   16340523   16346084     49       6  65529      0.53141      0.29757
ENSG00000186510    1   16348486   16360548     97      19  65529      0.50197      0.30784
ENSG00000184908    1   16370231   16383821    160      21  65529       1.7825     0.037336
ENSG00000185519    1   16384264   16400127    110      18  65529     0.065806      0.47377
ENSG00000142627    1   16450832   16482582     94      30  65529     -0.57783      0.71831
ENSG00000142632    1   16524599   16539104     76      12  65529      -1.4849      0.93121
ENSG00000132881    1   16558182   16563659     20       9  65529     -0.41492       0.6609
ENSG00000037637    1   16573339   16678965    330      23  65529      0.47419      0.31768
ENSG00000055070    1   16693525   16724643     89      17  65529      0.11132      0.45568
ENSG00000187144    1   16722101   16763919    175      39  65529     0.020893      0.49167
ENSG00000157191    1   16767167   16786585     68      22  65529      -1.1206      0.86878
ENSG00000268674    1   16865561   16866198      2       1  65529      -1.1045      0.86531
ENSG00000219481    1   16888922   16940100      1       1  65529     -0.52502      0.70021
ENSG00000058453    1   17248445   17299474    152      29  65529     -0.61528      0.73082
ENSG00000117122    1   17300997   17308081     24       7  65529      0.45024      0.32627
ENSG00000159363    1   17312453   17338467     74      18  65529     -0.37869      0.64754
ENSG00000117118    1   17345217   17380665    140      17  65529       1.1248      0.13034
ENSG00000117115    1   17393256   17445948    334      26  65529       1.0965      0.13643
ENSG00000142623    1   17531621   17572501    220      64  65529      -1.5013      0.93337
ENSG00000142619    1   17575593   17610728    227      40  65529     -0.27753      0.60932
ENSG00000159339    1   17634690   17690495    366      32  65529      -1.5208      0.93584
ENSG00000179051    1   17733251   17766250    131      30  65529      -1.6049      0.94574
ENSG00000074964    1   17846693   18024370    635      85  65529     -0.46335      0.67844
ENSG00000117148    1   18081808   18153558    289      34  65529      -2.1564      0.98447
ENSG00000117154    1   18434240   18704977   1266     153  65529     -0.94372      0.82734
ENSG00000179023    1   18807424   18812540     33       9  65529     -0.53368      0.70322
ENSG00000009709    1   18957500   19075360    499      90  65529      -1.3275      0.90782
ENSG00000179002    1   19166093   19186155    143      28  65529      -1.9611      0.97507
ENSG00000159423    1   19197924   19229293    205      38  65529     -0.56918      0.71538
ENSG00000169991    1   19230774   19282826    282      48  65529     -0.39397       0.6532
ENSG00000127481    1   19401000   19536812    418      36  65529     -0.89566      0.81478
ENSG00000127463    1   19542158   19578053    149      23  65529      -2.0651      0.98054
ENSG00000053372    1   19578075   19586622     62      11  65529      -1.1656      0.87811
ENSG00000162482    1   19609057   19615280     34       8  65529     -0.10814      0.54306
ENSG00000053371    1   19629202   19638640     42      19  65529      -1.2224      0.88922
ENSG00000040487    1   19638740   19658925    126      21  65529      0.65091      0.25755
ENSG00000077549    1   19665267   19812066    741      39  65529       1.8145     0.034802
ENSG00000173436    1   19923471   19956315    100      21  65529       1.7444     0.040541
ENSG00000158747    1   19969723   19984949     79      26  65529      0.50114      0.30814
ENSG00000158748    1   19991780   20006055     65      16  65529      -1.0829      0.86057
ENSG00000162542    1   20008706   20126424    483      69  65529      0.77602      0.21887
ENSG00000178828    1   20140522   20141771      8       5  65529      0.13312      0.44705
ENSG00000169914    1   20208356   20239438    103      22  65529      0.81269       0.2082
ENSG00000188784    1   20246800   20250110     22       8  65529      0.45229      0.32553
ENSG00000188257    1   20301924   20306932     23      12  65529     -0.12652      0.55034
ENSG00000127472    1   20386157   20418394    145      27  65529      0.46333      0.32157
ENSG00000117215    1   20439143   20446059     31      14  65529     -0.43793      0.66928
ENSG00000158786    1   20465823   20476879     32      17  65529      0.38578      0.34983
ENSG00000187980    1   20490484   20501687     51      13  65529       2.1537     0.015632
ENSG00000162543    1   20512578   20522540     24      14  65529      -1.2897      0.90142
ENSG00000158816    1   20617412   20681662    345      42  65529       1.2861     0.099212
ENSG00000162545    1   20808884   20812728      8       5  65529       1.3263     0.092375
ENSG00000090432    1   20825941   20834674     37      14  65529       0.1386      0.44488
ENSG00000183114    1   20878932   20881513      8       4  65529      0.15203      0.43958
ENSG00000158825    1   20915444   20945401    157      27  65529     -0.63634      0.73772
ENSG00000158828    1   20959948   20978004     88      14  65529     -0.83011      0.79676
ENSG00000244038    1   20978260   20988037     43      11  65529      -1.7621      0.96098
ENSG00000117245    1   20990475   21044317    265      60  65529      0.85897      0.19518
ENSG00000189410    1   21046225   21059133     53      17  65529      0.74913      0.22689
ENSG00000127483    1   21069170   21113808    129      24  65529      -1.4068      0.92025
ENSG00000075151    1   21132785   21503381   1099      40  65529     -0.36815      0.64362
ENSG00000117298    1   21543740   21672034    485      59  65529       1.0292      0.15169
ENSG00000142794    1   21766583   21811393    234      24  65529       1.7818     0.037391
ENSG00000162551    1   21835475   21904905    384      40  65529     -0.15877      0.56307
ENSG00000076864    1   21922708   21996010    351      53  65529       2.4128    0.0079149
ENSG00000090686    1   22004791   22109688    465      47  65529      0.81255      0.20824
ENSG00000187942    1   22138758   22151714     63      30  65529       1.2096      0.11322
ENSG00000142798    1   22148737   22263750    532      56  65529       2.0771     0.018898
ENSG00000219073    1   22303418   22315847    214      24  65529       1.2432       0.1069
ENSG00000142789    1   22328149   22339035     39      10  65529      0.77944      0.21786
ENSG00000070831    1   22379120   22419439    159      31  65529     -0.70852      0.76069
ENSG00000162552    1   22443798   22470474    132      31  65529      0.12272      0.45116
ENSG00000184677    1   22778344   22857650    236      39  65529     -0.52513      0.70025
ENSG00000070886    1   22890004   22930087    218      38  65529     0.038192      0.48477
ENSG00000173372    1   22963118   22966175      7       4  65529       1.7841     0.037204
ENSG00000159189    1   22969969   22974603     25       5  65529      0.80574       0.2102
ENSG00000173369    1   22979682   22988130     39      12  65529       1.3121     0.094739
ENSG00000133216    1   23037263   23241823    690      95  65529       1.5174     0.064588
ENSG00000215906    1   23279536   23299524     72      21  65529     -0.55439      0.71034
ENSG00000227868    1   23337327   23342343     13       5  65529     0.034245      0.48634
ENSG00000004487    1   23345937   23410184    119      22  65529     0.079481      0.46832
ENSG00000169641    1   23410516   23504301    248      39  65529      0.33422      0.36911
ENSG00000179546    1   23518388   23521222      9       5  65529     -0.27467      0.60822
ENSG00000125944    1   23635953   23671143     79      25  65529      0.20525      0.41869
ENSG00000125945    1   23685941   23696357     37       9  65529     -0.29664      0.61663
ENSG00000204219    1   23707555   23751269    158      29  65529      0.92424      0.17768
ENSG00000088280    1   23755056   23810750    185      31  65529       1.8778     0.030207
ENSG00000007968    1   23832920   23857712     72      14  65529       2.2418     0.012486
ENSG00000117318    1   23884421   23886285     15       8  65529      0.10562      0.45794
ENSG00000142676    1   24018269   24022915     13       4  65529    -0.080689      0.53216
ENSG00000011007    1   24069856   24088549     32      16  65529       1.3977     0.081103
ENSG00000057757    1   24104876   24114722     15       9  65529      0.83891      0.20076
ENSG00000011009    1   24117275   24122029      8       5  65529     -0.13763      0.55473
ENSG00000117308    1   24122089   24127294      4       2  65529     -0.34424      0.63467
ENSG00000117305    1   24128367   24165110     71      11  65529       0.3854      0.34997
ENSG00000179163    1   24171567   24194859     71      12  65529     -0.54018      0.70546
ENSG00000188822    1   24197005   24285549    285      17  65529     -0.16275      0.56464
ENSG00000189266    1   24286301   24289952      2       1  65529     0.038649      0.48459
ENSG00000188529    1   24292935   24306953      9       4  65529       1.1664      0.12173
ENSG00000142661    1   24382531   24438665    251      34  65529    -0.083831       0.5334
ENSG00000142677    1   24446261   24469783     92      23  65529      -1.5021      0.93346
ENSG00000185436    1   24480647   24513765    163      27  65529      0.59252      0.27675
ENSG00000158055    1   24645812   24690972    154      40  65529       1.3409     0.089982
ENSG00000001460    1   24683489   24741587    214      30  65529      0.89118      0.18642
ENSG00000001461    1   24742245   24799473    250      34  65529       1.1062      0.13433
ENSG00000117602    1   24828841   24863510    136      23  65529     -0.34379       0.6345
ENSG00000184454    1   24882567   24935819    294      36  65529    -0.097319      0.53876
ENSG00000133226    1   24969594   24999772     63      25  65529     -0.26824      0.60574
ENSG00000169504    1   25071760   25170815    202      40  65529     0.085841       0.4658
ENSG00000020633    1   25226002   25291648    209      50  65529       1.2596      0.10391
ENSG00000117614    1   25548767   25559013     20      13  65529     -0.55131      0.70929
ENSG00000187010    1   25598884   25656936     71      17  65529      0.47708      0.31665
ENSG00000183726    1   25664789   25688852     69      17  65529       1.0013      0.15834
ENSG00000188672    1   25687853   25747363    160      16  65529       1.0093      0.15641
ENSG00000204178    1   25757388   25826700    165      15  65529       1.6721     0.047249
ENSG00000157978    1   25870071   25895377     92      16  65529       0.4431      0.32885
ENSG00000117643    1   25943959   26111258    470      46  65529      -1.2549      0.89525
ENSG00000162430    1   26126667   26144713     62       9  65529       1.2031      0.11447
ENSG00000117640    1   26146397   26159433     42       6  65529      0.84621      0.19872
ENSG00000127423    1   26158414   26185939     90       7  65529      0.96061      0.16837
ENSG00000182749    1   26187975   26202461     24      11  65529      -1.3322       0.9086
ENSG00000117632    1   26210670   26233368     43      12  65529      0.74624      0.22776
ENSG00000158006    1   26286258   26326366    133      16  65529       1.0381      0.14962
ENSG00000158008    1   26348266   26362955     35      15  65529     -0.24697      0.59753
ENSG00000158014    1   26364513   26373439     26       7  65529    -0.029618      0.51181
ENSG00000158022    1   26377792   26394142     63      13  65529      -1.0605      0.85554
ENSG00000175087    1   26437656   26452039     39       4  65529     -0.53603      0.70403
ENSG00000197245    1   26485511   26489119     15       8  65529       1.1846      0.11809
ENSG00000142684    1   26496388   26497364      6       3  65529      0.58947      0.27777
ENSG00000142675    1   26503981   26516375     44      17  65529     -0.66539       0.7471
ENSG00000188782    1   26517119   26529033     77      14  65529     -0.45429      0.67519
ENSG00000130695    1   26560644   26605529    179      20  65529       1.0524       0.1463
ENSG00000142669    1   26606213   26608013      5       2  65529      0.81069      0.20877
ENSG00000158062    1   26608773   26644756    173      20  65529      0.78101       0.2174
ENSG00000169442    1   26644411   26647014     16       5  65529      0.94802      0.17156
ENSG00000176092    1   26648350   26680621    132      23  65529      -1.0251      0.84734
ENSG00000176083    1   26688125   26701023     70      16  65529      -1.7688      0.96153
ENSG00000131914    1   26737269   26756219     54      19  65529     -0.23294      0.59209
ENSG00000117682    1   26758773   26797797     95      30  65529       0.5164      0.30279
ENSG00000198830    1   26798902   26803133     14       8  65529      0.55363      0.28992
ENSG00000117676    1   26856249   26901520    146      27  65529      0.77362      0.21958
ENSG00000117713    1   27022522   27108601    195      24  65529      0.81631      0.20716
ENSG00000060642    1   27113739   27124894     26      11  65529       0.3741      0.35416
ENSG00000204160    1   27153201   27184092     76      19  65529      0.57945      0.28114
ENSG00000175793    1   27189633   27190947      2       1  65529     -0.83406      0.79788
ENSG00000142751    1   27205872   27216869     27      10  65529     -0.18184      0.57215
ENSG00000198746    1   27216979   27226962     21      11  65529      0.42768      0.33444
ENSG00000131910    1   27237975   27240567      8       5  65529      0.98441      0.16246
ENSG00000090273    1   27248187   27273362     51      16  65529      0.33674      0.36816
ENSG00000253368    1   27320189   27327377     12       6  65529     -0.83458      0.79802
ENSG00000158246    1   27331511   27339333     18       8  65529    -0.014509      0.50579
ENSG00000090020    1   27425300   27481621    104      20  65529     -0.33979      0.63299
ENSG00000142784    1   27561007   27635124    171      28  65529     0.081476      0.46753
ENSG00000186501    1   27648636   27662891     54      19  65529      0.22646      0.41042
ENSG00000142765    1   27668483   27680423     38      14  65529       1.0554      0.14563
ENSG00000142733    1   27681670   27693558     35      12  65529       1.1555      0.12393
ENSG00000142748    1   27695601   27701315     17      11  65529      0.56614      0.28565
ENSG00000174950    1   27705596   27709823      4       2  65529       1.7501     0.040052
ENSG00000181773    1   27719148   27722318      7       5  65529     -0.32704      0.62818
ENSG00000158195    1   27730734   27816678    212      25  65529       2.0937     0.018144
ENSG00000126705    1   27860756   27930463    131      32  65529       1.5787     0.057205
ENSG00000000938    1   27938800   27961727     57      13  65529     -0.24861      0.59817
ENSG00000126709    1   27992572   27998724     17       4  65529       -0.185      0.57338
ENSG00000009780    1   28052490   28089426    109      12  65529     -0.10137      0.54037
ENSG00000117758    1   28099694   28150963     98      15  65529      -1.0298      0.84844
ENSG00000117751    1   28157252   28178183     57      19  65529     -0.50761      0.69414
ENSG00000130775    1   28199055   28213196     65      14  65529       1.8373     0.033083
ENSG00000117748    1   28218035   28241255     89      13  65529       1.5831     0.056703
ENSG00000130768    1   28261456   28285663    108      21  65529       1.2221      0.11084
ENSG00000158156    1   28286504   28294604     29      13  65529      0.41424      0.33935
ENSG00000158161    1   28296855   28415173    462      41  65529     -0.34037      0.63321
ENSG00000169403    1   28473677   28520447    118      41  65529       0.7407      0.22944
ENSG00000126698    1   28526789   28559542    131      22  65529   -0.0070093       0.5028
ENSG00000130770    1   28562602   28564616      9       4  65529       0.3537      0.36178
ENSG00000130766    1   28585963   28609002     93      27  65529       2.0932     0.018167
ENSG00000130772    1   28655513   28662478     17      11  65529       1.5776     0.057329
ENSG00000204138    1   28696093   28826881    543      19  65529     -0.26032      0.60269
ENSG00000180198    1   28832455   28865708    123      24  65529     -0.77439      0.78065
ENSG00000180098    1   28879529   28905057     71      19  65529     -0.43957      0.66988
ENSG00000188060    1   28918712   28921098      9       5  65529       1.4948     0.067488
ENSG00000120656    1   28929608   28975416    112      32  65529      -1.9406      0.97385
ENSG00000162419    1   28995234   29042115    122      23  65529      0.85268      0.19692
ENSG00000198492    1   29063133   29096287    104      25  65529    -0.076105      0.53033
ENSG00000116329    1   29138654   29190208    231      34  65529     -0.27958       0.6101
ENSG00000159023    1   29213603   29446558    671      44  65529     0.058312      0.47675
ENSG00000253304    1   29445937   29450421     15       6  65529       1.0404      0.14907
ENSG00000116350    1   29474250   29508637     97      26  65529     -0.37802      0.64729
ENSG00000116353    1   29519385   29557460    131      27  65529      0.24393      0.40364
ENSG00000060656    1   29563028   29653325    332      55  65529       -1.076      0.85904
ENSG00000162510    1   31184124   31196432     43       6  65529      0.94076      0.17341
ENSG00000162511    1   31205315   31230683     74      24  65529      0.34803      0.36391
ENSG00000162512    1   31342313   31381480    142      47  65529      0.10974      0.45631
ENSG00000134644    1   31404353   31538838    476      40  65529     -0.30436      0.61957
ENSG00000084628    1   31652592   31712734    310      19  65529     -0.47396      0.68224
ENSG00000060688    1   31732415   31769644    139      15  65529      -0.3087      0.62123
