GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000169717    1    2938046    2939467      7       4  272338     -0.10597       0.5422
ENSG00000142611    1    2985565    3355185   1987     205  272338        2.411    0.0079554
ENSG00000130762    1    3371147    3397677    127      20  272338      0.94783      0.17161
ENSG00000162591    1    3404506    3528059    669     101  272338       1.8402     0.032866
ENSG00000158109    1    3541556    3546695     15       6  272338      -1.1723      0.87947
ENSG00000116213    1    3547331    3566671     68      21  272338     -0.31319      0.62293
ENSG00000078900    1    3569129    3652765    384      71  272338       2.8086    0.0024881
ENSG00000162592    1    3668965    3688209     84      20  272338       1.9028     0.028536
ENSG00000235169    1    3689352    3692546     13       5  272338      0.36897      0.35608
ENSG00000130764    1    3696784    3713068     97      20  272338       1.8005     0.035887
ENSG00000116198    1    3728645    3773797    335      20  272338       0.6518      0.25727
ENSG00000169598    1    3773845    3801993    194      28  272338       1.7928     0.036503
ENSG00000198912    1    3805697    3816857     57      13  272338       2.2813     0.011265
ENSG00000196581    1    4715105    4843851    846     107  272338       2.9219    0.0017393
ENSG00000131697    1    5922870    6052618    597      36  272338       1.3014     0.096565
ENSG00000069424    1    6052358    6161253    467      72  272338       1.1607      0.12288
ENSG00000116254    1    6161847    6240194    390      51  272338      0.90277      0.18332
ENSG00000116251    1    6245080    6259679     44      10  272338       1.6994     0.044623
ENSG00000158286    1    6266189    6281359     60      12  272338     0.075387      0.46995
ENSG00000116237    1    6281253    6296044     53      12  272338      0.15172       0.4397
ENSG00000173673    1    6304252    6305638      6       3  272338       0.9118      0.18094
ENSG00000158292    1    6307406    6321035     50       6  272338     -0.31696      0.62436
ENSG00000097021    1    6324332    6453826    613      33  272338       0.4952      0.31023
ENSG00000069812    1    6475292    6484724     35       8  272338       1.5758     0.057539
ENSG00000187017    1    6484836    6521004    143      20  272338       1.4901     0.068094
ENSG00000215788    1    6520787    6527432     34      13  272338        1.265      0.10294
ENSG00000171680    1    6526152    6580121    230      47  272338      0.79258      0.21401
ENSG00000162408    1    6581407    6614658    166      10  272338      0.62843      0.26486
ENSG00000173662    1    6614987    6639817     97      21  272338      0.91813      0.17928
ENSG00000204859    1    6640051    6649340     20      11  272338       1.9818      0.02375
ENSG00000162413    1    6650784    6662958     56      22  272338       1.4787     0.069614
ENSG00000116273    1    6673756    6684093     30       8  272338       1.5715     0.058035
ENSG00000041988    1    6684925    6695646     47      13  272338       2.5445     0.005471
ENSG00000007923    1    6694228    6761966    237      39  272338       2.1426     0.016074
ENSG00000171735    1    6845384    7829766   3850     277  272338       2.8384    0.0022668
ENSG00000049245    1    7831329    7841492     44      13  272338     -0.89845      0.81553
ENSG00000049246    1    7844413    7905241    302      33  272338     -0.23413      0.59256
ENSG00000049247    1    7907672    7913551     28      11  272338     -0.77734      0.78152
ENSG00000049249    1    7975931    8003225     83      15  272338      0.48448      0.31402
ENSG00000116288    1    8021714    8045342     81      18  272338      0.22354      0.41156
ENSG00000116285    1    8071779    8086393     34      10  272338      0.13382      0.44677
ENSG00000162426    1    8378171    8404227    109      20  272338        1.678      0.04667
ENSG00000142599    1    8412464    8877699   1131      49  272338       4.7715   9.1449e-07
ENSG00000074800    1    8921059    8939151     45      13  272338         2.14     0.016177
ENSG00000131686    1    9005893    9035151    164      37  272338     -0.07161      0.52854
ENSG00000197241    1    9063359    9086404    100      29  272338       1.9109     0.028006
ENSG00000142583    1    9097005    9131763    162      25  272338       1.5749     0.057636
ENSG00000180758    1    9163472    9189229     98      21  272338       1.1294      0.12937
ENSG00000049239    1    9294822    9331396    157      36  272338       5.5604   1.3455e-08
ENSG00000171621    1    9335202    9429591    597      96  272338       4.4485   4.3232e-06
ENSG00000171612    1    9599528    9642831    104      23  272338       1.4253      0.07703
ENSG00000188807    1    9648932    9674935     72      20  272338       1.8524     0.031986
ENSG00000171608    1    9711789    9789172    264      48  272338    -0.048439      0.51932
ENSG00000171603    1    9789079    9884550    272      38  272338      -0.6492      0.74189
ENSG00000178585    1    9908334    9970316    192      44  272338      0.27808      0.39048
ENSG00000162441    1    9982168   10003460     74      19  272338         2.85    0.0021859
ENSG00000173614    1   10003486   10045556    131      27  272338       3.4034    0.0003328
ENSG00000162444    1   10057255   10076078     61      11  272338       3.4036   0.00033247
ENSG00000130939    1   10093041   10241297    520      33  272338        3.048     0.001152
ENSG00000054523    1   10270606   10441664    721      29  272338       2.2628     0.011823
ENSG00000142657    1   10458884   10480565     71      14  272338       1.4268     0.076825
ENSG00000175279    1   10489944   10510239     83      14  272338       3.8694   5.4546e-05
ENSG00000241563    1   10509776   10512060      5       2  272338       3.2024   0.00068138
ENSG00000160049    1   10520588   10532613     44      17  272338        2.697    0.0034985
ENSG00000142655    1   10535003   10690815    550      49  272338       3.0618       0.0011
ENSG00000130940    1   10696661   10856733    570      97  272338       4.3483   6.8613e-06
ENSG00000175262    1   11006530   11042094    143      21  272338       1.8341     0.033316
ENSG00000120948    1   11072462   11085549     33       7  272338       0.7033      0.24093
ENSG00000009724    1   11086580   11107296     84      15  272338       1.2688      0.10226
ENSG00000116649    1   11114649   11120091     12       5  272338       2.4265    0.0076235
ENSG00000171824    1   11126675   11159961    123      10  272338       2.2817     0.011255
ENSG00000198793    1   11166588   11322614    442      18  272338        2.112     0.017343
ENSG00000171819    1   11249346   11256038     20       5  272338       1.3153     0.094204
ENSG00000120942    1   11333255   11348491     30       6  272338      0.46446      0.32116
ENSG00000204624    1   11539295   11597640    206      27  272338      -0.6491      0.74186
ENSG00000116661    1   11707924   11714888     25      14  272338    0.0027242      0.49891
ENSG00000132879    1   11714432   11723384     31      11  272338      -1.6209      0.94748
ENSG00000116663    1   11724150   11734411     50      14  272338      0.92106      0.17851
ENSG00000116670    1   11734537   11751678     77      17  272338       1.5058     0.066061
ENSG00000162490    1   11751781   11780336    109      21  272338      -1.0078      0.84323
ENSG00000177674    1   11796142   11810828     49      11  272338      -1.0447      0.85193
ENSG00000215910    1   11823827   11849642    168      13  272338        1.093       0.1372
ENSG00000177000    1   11845787   11866160     89      13  272338       1.7028       0.0443
ENSG00000011021    1   11866153   11903201    224      19  272338       2.0025     0.022617
ENSG00000175206    1   11905766   11907840     19       5  272338       1.3915     0.082043
ENSG00000120937    1   11917521   11918992      4       2  272338     -0.90823      0.81812
ENSG00000116685    1   11979645   11986485     31      11  272338      0.68561      0.24648
ENSG00000083444    1   11994724   12035599    159      21  272338     -0.30295      0.61904
ENSG00000116688    1   12040238   12073572    115      15  272338      0.41646      0.33854
ENSG00000116691    1   12079299   12092106     31       9  272338       3.5242   0.00021242
ENSG00000120949    1   12123434   12204264    250      51  272338      0.67875      0.24865
ENSG00000028137    1   12227044   12269279    164      24  272338      0.71922        0.236
ENSG00000048707    1   12290101   12572099    796      35  272338      0.93739      0.17428
ENSG00000162496    1   12627939   12677820    209      44  272338      0.33779      0.36776
ENSG00000204518    1   12704566   12727097     78      11  272338     -0.82867      0.79636
ENSG00000188984    1   12776118   12788726     51       9  272338      -0.6125       0.7299
ENSG00000157330    1   12806163   12821102     45      10  272338      -1.3254      0.90749
ENSG00000116726    1   12834984   12838049     10       3  272338      -1.4245      0.92286
ENSG00000116721    1   12851546   12856777     17       9  272338      -0.1822      0.57229
ENSG00000204513    1   12884468   12891264      2       1  272338     -0.21364      0.58458
ENSG00000179172    1   12907261   12908578      7       3  272338     -0.18864      0.57481
ENSG00000120952    1   12916941   12921764     32       7  272338      -1.3105      0.90499
ENSG00000243073    1   12939033   12946025      6       1  272338      -1.0781      0.85951
ENSG00000187545    1   12952727   12958094      2       1  272338      0.74124      0.22927
ENSG00000204488    1   13495254   13498260      1       1  272338        -2.05      0.97982
ENSG00000162494    1   13801445   13840242    185      41  272338      -1.3967      0.91874
ENSG00000162493    1   13910252   13944452    155      39  272338      0.15307      0.43917
ENSG00000116731    1   14026714   14151574    511      43  272338       0.6909      0.24482
ENSG00000189337    1   14219646   15444544   6070     428  272338      0.96464      0.16736
ENSG00000171729    1   15479028   15546974    414      31  272338      0.32531      0.37247
ENSG00000204464    1   15490692   15498120     35      10  272338      0.47977      0.31569
ENSG00000142621    1   15573730   15724767    634      80  272338      0.19247      0.42369
ENSG00000142634    1   15736391   15756839     91      31  272338      0.26998      0.39359
ENSG00000162438    1   15764938   15773153     32      14  272338      0.39208       0.3475
ENSG00000142615    1   15783223   15798586     78      15  272338     -0.87126      0.80819
ENSG00000215704    1   15802596   15817895     67      16  272338       1.1328      0.12866
ENSG00000132906    1   15817896   15851407    167      16  272338      0.59975      0.27434
ENSG00000116138    1   15853343   15898228    159      21  272338     0.038574      0.48461
ENSG00000116771    1   15898194   15911605     81      12  272338      0.41204      0.34016
ENSG00000197312    1   15943953   15995539    173      16  272338      0.70166      0.24145
ENSG00000215695    1   15986364   15988217      8       5  272338      0.42479      0.33549
ENSG00000116786    1   16010632   16061264    220      27  272338      0.97427      0.16496
ENSG00000162461    1   16062721   16067884     12       7  272338     0.050638      0.47981
ENSG00000162460    1   16068987   16074292     32      10  272338     -0.27923      0.60997
ENSG00000162458    1   16083107   16113089    128      26  272338        1.031      0.15128
ENSG00000065526    1   16174359   16266951    283      35  272338       1.0115       0.1559
ENSG00000116809    1   16268364   16302627     96      30  272338       1.4063     0.079822
ENSG00000183888    1   16330731   16333184     19       8  272338      0.96318      0.16773
ENSG00000173641    1   16340523   16346084     49       6  272338       1.6349     0.051035
ENSG00000186510    1   16348486   16360548     97      19  272338       1.0016      0.15827
ENSG00000184908    1   16370231   16383821    160      21  272338      -1.0573      0.85482
ENSG00000185519    1   16384264   16400127    110      18  272338      -1.3668      0.91416
ENSG00000142627    1   16450832   16482582     94      30  272338      0.27153      0.39299
ENSG00000142632    1   16524599   16539104     76      12  272338      0.89641      0.18502
ENSG00000132881    1   16558182   16563659     20       9  272338       2.2275     0.012957
ENSG00000037637    1   16573339   16678965    330      23  272338       2.7855    0.0026722
ENSG00000055070    1   16693525   16724643     89      17  272338       2.4747    0.0066675
ENSG00000187144    1   16722101   16763919    175      39  272338       2.0868     0.018452
ENSG00000157191    1   16767167   16786585     68      22  272338       1.8073      0.03536
ENSG00000268674    1   16865561   16866198      2       1  272338       2.4797    0.0065755
ENSG00000219481    1   16888922   16940100      1       1  272338      -1.5646      0.94116
ENSG00000058453    1   17248445   17299474    152      29  272338       3.0933   0.00098957
ENSG00000117122    1   17300997   17308081     24       7  272338       6.9673    1.615e-12
ENSG00000159363    1   17312453   17338467     74      18  272338       5.9829   1.0959e-09
ENSG00000117118    1   17345217   17380665    140      17  272338       5.2509   7.5691e-08
ENSG00000117115    1   17393256   17445948    334      26  272338       3.6082   0.00015418
ENSG00000142623    1   17531621   17572501    220      64  272338      0.82242      0.20542
ENSG00000142619    1   17575593   17610728    227      40  272338     -0.68302       0.7527
ENSG00000159339    1   17634690   17690495    366      32  272338       1.3999     0.080777
ENSG00000179051    1   17733251   17766250    131      30  272338       1.1682      0.12136
ENSG00000074964    1   17846693   18024370    635      85  272338      0.08681      0.46541
ENSG00000117148    1   18081808   18153558    289      34  272338      0.31859      0.37502
ENSG00000117154    1   18434240   18704977   1266     153  272338       2.9776    0.0014527
ENSG00000179023    1   18807424   18812540     33       9  272338      0.13056      0.44806
ENSG00000009709    1   18957500   19075360    499      90  272338       2.5316    0.0056767
ENSG00000179002    1   19166093   19186155    143      28  272338     -0.26026      0.60267
ENSG00000159423    1   19197924   19229293    205      38  272338      0.34557      0.36483
ENSG00000169991    1   19230774   19282826    282      48  272338      0.05372      0.47858
ENSG00000127481    1   19401000   19536812    418      36  272338        2.258     0.011972
ENSG00000127463    1   19542158   19578053    149      23  272338      0.89413      0.18563
ENSG00000053372    1   19578075   19586622     62      11  272338        1.447     0.073955
ENSG00000162482    1   19609057   19615280     34       8  272338      0.91741      0.17946
ENSG00000053371    1   19629202   19638640     42      19  272338      0.79395      0.21361
ENSG00000040487    1   19638740   19658925    126      21  272338       2.0184     0.021775
ENSG00000077549    1   19665267   19812066    741      39  272338       2.0856     0.018508
ENSG00000173436    1   19923471   19956315    100      21  272338      0.93234      0.17558
ENSG00000158747    1   19969723   19984949     79      26  272338       3.9266   4.3079e-05
ENSG00000158748    1   19991780   20006055     65      16  272338       2.1427      0.01607
ENSG00000162542    1   20008706   20126424    483      69  272338      0.42788      0.33437
ENSG00000178828    1   20140522   20141771      8       5  272338       1.6527       0.0492
ENSG00000169914    1   20208356   20239438    103      22  272338     -0.98816      0.83846
ENSG00000188784    1   20246800   20250110     22       8  272338     -0.68848      0.75442
ENSG00000188257    1   20301924   20306932     23      12  272338      -1.1451      0.87391
ENSG00000127472    1   20386157   20418394    145      27  272338       1.4027     0.080356
ENSG00000117215    1   20439143   20446059     31      14  272338      0.32415      0.37291
ENSG00000158786    1   20465823   20476879     32      17  272338      0.69627      0.24313
ENSG00000187980    1   20490484   20501687     51      13  272338     -0.21355      0.58455
ENSG00000162543    1   20512578   20522540     24      14  272338      0.66824      0.25199
ENSG00000158816    1   20617412   20681662    345      42  272338      0.21055      0.41662
ENSG00000162545    1   20808884   20812728      8       5  272338    -0.087241      0.53476
ENSG00000090432    1   20825941   20834674     37      14  272338       1.9382     0.026298
ENSG00000183114    1   20878932   20881513      8       4  272338       1.2568      0.10442
ENSG00000158825    1   20915444   20945401    157      27  272338     -0.22241        0.588
ENSG00000158828    1   20959948   20978004     88      14  272338      -1.2982      0.90289
ENSG00000244038    1   20978260   20988037     43      11  272338     -0.22426      0.58872
ENSG00000117245    1   20990475   21044317    265      60  272338       1.9159     0.027688
ENSG00000189410    1   21046225   21059133     53      17  272338       2.7931    0.0026105
ENSG00000127483    1   21069170   21113808    129      24  272338      0.18975      0.42475
ENSG00000075151    1   21132785   21503381   1099      40  272338     -0.65286      0.74308
ENSG00000117298    1   21543740   21672034    485      59  272338       3.6598    0.0001262
ENSG00000142794    1   21766583   21811393    234      24  272338     0.063615      0.47464
ENSG00000162551    1   21835475   21904905    384      40  272338        2.935    0.0016679
ENSG00000076864    1   21922708   21996010    351      53  272338      0.71653      0.23683
ENSG00000090686    1   22004791   22109688    465      47  272338      -1.1247      0.86965
ENSG00000187942    1   22138758   22151714     63      30  272338       1.8958     0.028993
ENSG00000142798    1   22148737   22263750    532      56  272338       1.6199     0.052624
ENSG00000219073    1   22303418   22315847    214      24  272338      0.80495      0.21043
ENSG00000142789    1   22328149   22339035     39      10  272338      0.61065      0.27071
ENSG00000070831    1   22379120   22419439    159      31  272338       3.3119    0.0004634
ENSG00000162552    1   22443798   22470474    132      31  272338        5.397   3.3882e-08
ENSG00000184677    1   22778344   22857650    236      39  272338       2.4157    0.0078521
ENSG00000070886    1   22890004   22930087    218      38  272338         1.54     0.061778
ENSG00000173372    1   22963118   22966175      7       4  272338      0.44584      0.32786
ENSG00000159189    1   22969969   22974603     25       5  272338      0.22352      0.41157
ENSG00000173369    1   22979682   22988130     39      12  272338      0.69331      0.24406
ENSG00000133216    1   23037263   23241823    690      95  272338       1.1109       0.1333
ENSG00000215906    1   23279536   23299524     72      21  272338        2.709    0.0033744
ENSG00000227868    1   23337327   23342343     13       5  272338       3.2997   0.00048392
ENSG00000004487    1   23345937   23410184    119      22  272338       3.3967   0.00034099
ENSG00000169641    1   23410516   23504301    248      39  272338       3.3178   0.00045357
ENSG00000179546    1   23518388   23521222      9       5  272338       3.6191   0.00014779
ENSG00000125944    1   23635953   23671143     79      25  272338       1.7385     0.041064
ENSG00000125945    1   23685941   23696357     37       9  272338      0.64302      0.26011
ENSG00000204219    1   23707555   23751269    158      29  272338       2.3064     0.010543
ENSG00000088280    1   23755056   23810750    185      31  272338       3.3636   0.00038462
ENSG00000007968    1   23832920   23857712     72      14  272338      0.36353      0.35811
ENSG00000117318    1   23884421   23886285     15       8  272338       1.4895     0.068174
ENSG00000142676    1   24018269   24022915     13       4  272338     -0.80563      0.78977
ENSG00000011007    1   24069856   24088549     32      16  272338      0.59199      0.27693
ENSG00000057757    1   24104876   24114722     15       9  272338       1.8483      0.03228
ENSG00000011009    1   24117275   24122029      8       5  272338       2.0068     0.022383
ENSG00000117308    1   24122089   24127294      4       2  272338       0.2949      0.38404
ENSG00000117305    1   24128367   24165110     71      11  272338      0.96209        0.168
ENSG00000179163    1   24171567   24194859     71      12  272338       2.5011    0.0061908
ENSG00000188822    1   24197005   24285549    285      17  272338       3.0353    0.0012015
ENSG00000189266    1   24286301   24289952      2       1  272338       1.0521      0.14639
ENSG00000188529    1   24292935   24306953      9       4  272338      0.87846      0.18985
ENSG00000142661    1   24382531   24438665    251      34  272338     -0.55052      0.70902
ENSG00000142677    1   24446261   24469783     92      23  272338      0.60325      0.27317
ENSG00000185436    1   24480647   24513765    163      27  272338       1.5312     0.062857
ENSG00000158055    1   24645812   24690972    154      40  272338     -0.62499      0.73401
ENSG00000001460    1   24683489   24741587    214      30  272338       1.3228     0.092949
ENSG00000001461    1   24742245   24799473    250      34  272338       1.3817     0.083538
ENSG00000117602    1   24828841   24863510    136      23  272338      0.24102      0.40477
ENSG00000184454    1   24882567   24935819    294      36  272338       3.4233   0.00030931
ENSG00000133226    1   24969594   24999772     63      25  272338       1.9181     0.027546
ENSG00000169504    1   25071760   25170815    202      40  272338       1.2094      0.11325
ENSG00000020633    1   25226002   25291648    209      50  272338       3.4315   0.00030008
ENSG00000117614    1   25548767   25559013     20      13  272338      0.20674      0.41811
ENSG00000187010    1   25598884   25656936     71      17  272338       2.8129    0.0024548
ENSG00000183726    1   25664789   25688852     69      17  272338       3.8141    6.833e-05
ENSG00000188672    1   25687853   25747363    160      16  272338       4.1897   1.3963e-05
ENSG00000204178    1   25757388   25826700    165      15  272338       3.7953   7.3728e-05
ENSG00000157978    1   25870071   25895377     92      16  272338      -1.2002      0.88497
ENSG00000117643    1   25943959   26111258    470      46  272338       1.4026     0.080369
ENSG00000162430    1   26126667   26144713     62       9  272338       4.1902   1.3934e-05
ENSG00000117640    1   26146397   26159433     42       6  272338        3.947   3.9561e-05
ENSG00000127423    1   26158414   26185939     90       7  272338       3.9188   4.4503e-05
ENSG00000182749    1   26187975   26202461     24      11  272338      -1.9185      0.97247
ENSG00000117632    1   26210670   26233368     43      12  272338       1.9127     0.027894
ENSG00000158006    1   26286258   26326366    133      16  272338        2.367    0.0089671
ENSG00000158008    1   26348266   26362955     35      15  272338       6.2092   2.6624e-10
ENSG00000158014    1   26364513   26373439     26       7  272338       4.6684   1.5179e-06
ENSG00000158022    1   26377792   26394142     63      13  272338       7.4479   4.7407e-14
ENSG00000175087    1   26437656   26452039     39       4  272338       7.2559   1.9951e-13
ENSG00000197245    1   26485511   26489119     15       8  272338       5.2796   6.4743e-08
ENSG00000142684    1   26496388   26497364      6       3  272338       5.0192   2.5945e-07
ENSG00000142675    1   26503981   26516375     44      17  272338       5.9002   1.8158e-09
ENSG00000188782    1   26517119   26529033     77      14  272338        6.871   3.1884e-12
ENSG00000130695    1   26560644   26605529    179      20  272338        3.848   5.9547e-05
ENSG00000142669    1   26606213   26608013      5       2  272338       5.8094   3.1353e-09
ENSG00000158062    1   26608773   26644756    173      20  272338       3.8753   5.3248e-05
ENSG00000169442    1   26644411   26647014     16       5  272338       4.7096   1.2409e-06
ENSG00000176092    1   26648350   26680621    132      23  272338        3.038    0.0011909
ENSG00000176083    1   26688125   26701023     70      16  272338       4.0914   2.1443e-05
ENSG00000131914    1   26737269   26756219     54      19  272338       7.5423   2.3093e-14
ENSG00000117682    1   26758773   26797797     95      30  272338        6.963   1.6651e-12
ENSG00000198830    1   26798902   26803133     14       8  272338       4.3055   8.3311e-06
ENSG00000117676    1   26856249   26901520    146      27  272338       6.5225   3.4569e-11
ENSG00000117713    1   27022522   27108601    195      24  272338        2.881    0.0019822
ENSG00000060642    1   27113739   27124894     26      11  272338       3.8659   5.5344e-05
ENSG00000204160    1   27153201   27184092     76      19  272338       5.4234   2.9231e-08
ENSG00000175793    1   27189633   27190947      2       1  272338     -0.92425      0.82232
ENSG00000142751    1   27205872   27216869     27      10  272338       4.9921   2.9863e-07
ENSG00000198746    1   27216979   27226962     21      11  272338        4.544   2.7593e-06
ENSG00000131910    1   27237975   27240567      8       5  272338       4.7822   8.6692e-07
ENSG00000090273    1   27248187   27273362     51      16  272338       2.8418    0.0022427
ENSG00000253368    1   27320189   27327377     12       6  272338       1.8891     0.029442
ENSG00000158246    1   27331511   27339333     18       8  272338       1.4054     0.079945
ENSG00000090020    1   27425300   27481621    104      20  272338       1.2355      0.10833
ENSG00000142784    1   27561007   27635124    171      28  272338      0.36741      0.35666
ENSG00000186501    1   27648636   27662891     54      19  272338       0.2298      0.40912
ENSG00000142765    1   27668483   27680423     38      14  272338     -0.18074      0.57171
ENSG00000142733    1   27681670   27693558     35      12  272338      0.20669      0.41813
ENSG00000142748    1   27695601   27701315     17      11  272338       0.6423      0.26034
ENSG00000174950    1   27705596   27709823      4       2  272338      0.29339      0.38461
ENSG00000181773    1   27719148   27722318      7       5  272338      0.34729      0.36419
ENSG00000158195    1   27730734   27816678    212      25  272338      0.88323      0.18855
ENSG00000126705    1   27860756   27930463    131      32  272338      0.43395      0.33216
ENSG00000000938    1   27938800   27961727     57      13  272338      0.26248      0.39647
ENSG00000126709    1   27992572   27998724     17       4  272338       1.9051     0.028382
ENSG00000009780    1   28052490   28089426    109      12  272338      -0.8601      0.80513
ENSG00000117758    1   28099694   28150963     98      15  272338     -0.98435      0.83753
ENSG00000117751    1   28157252   28178183     57      19  272338     -0.39876      0.65496
ENSG00000130775    1   28199055   28213196     65      14  272338       1.2899     0.098549
ENSG00000117748    1   28218035   28241255     89      13  272338      0.48325      0.31446
ENSG00000130768    1   28261456   28285663    108      21  272338      -0.1129      0.54495
ENSG00000158156    1   28286504   28294604     29      13  272338      0.44077      0.32969
ENSG00000158161    1   28296855   28415173    462      41  272338     -0.18672      0.57406
ENSG00000169403    1   28473677   28520447    118      41  272338     -0.11698      0.54656
ENSG00000126698    1   28526789   28559542    131      22  272338     -0.28849      0.61351
ENSG00000130770    1   28562602   28564616      9       4  272338     -0.97943      0.83632
ENSG00000130766    1   28585963   28609002     93      27  272338      -1.0261      0.84757
ENSG00000130772    1   28655513   28662478     17      11  272338      0.16049      0.43625
ENSG00000204138    1   28696093   28826881    543      19  272338      -1.5334      0.93741
ENSG00000180198    1   28832455   28865708    123      24  272338      -1.6293      0.94837
ENSG00000180098    1   28879529   28905057     71      19  272338      -2.3193      0.98981
ENSG00000188060    1   28918712   28921098      9       5  272338      -1.0203      0.84621
ENSG00000120656    1   28929608   28975416    112      32  272338     -0.93068      0.82399
ENSG00000162419    1   28995234   29042115    122      23  272338       0.9144      0.18025
ENSG00000198492    1   29063133   29096287    104      25  272338      0.88499      0.18808
ENSG00000116329    1   29138654   29190208    231      34  272338      0.95948      0.16866
ENSG00000159023    1   29213603   29446558    671      44  272338        3.123    0.0008951
ENSG00000253304    1   29445937   29450421     15       6  272338       2.5517    0.0053598
ENSG00000116350    1   29474250   29508637     97      26  272338       3.2586   0.00055987
ENSG00000116353    1   29519385   29557460    131      27  272338       3.3113   0.00046439
ENSG00000060656    1   29563028   29653325    332      55  272338       1.9458     0.025842
ENSG00000162510    1   31184124   31196432     43       6  272338       1.7382      0.04109
ENSG00000162511    1   31205315   31230683     74      24  272338        1.225      0.11029
ENSG00000162512    1   31342313   31381480    142      47  272338       1.5383     0.061986
ENSG00000134644    1   31404353   31538838    476      40  272338       3.0555    0.0011235
