GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000204488    1   13495254   13498260      1       1  361187      0.54112      0.29421
ENSG00000162494    1   13801445   13840242    185      41  361187       1.9881     0.023401
ENSG00000162493    1   13910252   13944452    155      39  361187      0.91619      0.17978
ENSG00000116731    1   14026714   14151574    511      43  361187    -0.015624      0.50623
ENSG00000189337    1   14219646   15444544   6070     428  361187       1.9618     0.024892
ENSG00000171729    1   15479028   15546974    414      31  361187        1.528     0.063257
ENSG00000204464    1   15490692   15498120     35      10  361187       1.5009     0.066685
ENSG00000142621    1   15573730   15724767    634      80  361187     -0.88252      0.81125
ENSG00000142634    1   15736391   15756839     91      31  361187      -1.5139      0.93498
ENSG00000162438    1   15764938   15773153     32      14  361187      0.34745      0.36413
ENSG00000142615    1   15783223   15798586     78      15  361187      0.36575      0.35728
ENSG00000215704    1   15802596   15817895     67      16  361187     -0.10395      0.54139
ENSG00000132906    1   15817896   15851407    167      16  361187      0.27165      0.39294
ENSG00000116138    1   15853343   15898228    159      21  361187      0.52565      0.29957
ENSG00000116771    1   15898194   15911605     81      12  361187      0.32375      0.37306
ENSG00000197312    1   15943953   15995539    173      16  361187       1.0234      0.15307
ENSG00000215695    1   15986364   15988217      8       5  361187        2.275     0.011454
ENSG00000116786    1   16010632   16061264    220      27  361187       0.7533      0.22564
ENSG00000162461    1   16062721   16067884     12       7  361187      0.82804      0.20382
ENSG00000162460    1   16068987   16074292     32      10  361187       1.0861      0.13871
ENSG00000162458    1   16083107   16113089    128      26  361187      0.47379      0.31782
ENSG00000065526    1   16174359   16266951    283      35  361187      0.85644      0.19588
ENSG00000116809    1   16268364   16302627     96      30  361187       1.3459     0.089171
ENSG00000183888    1   16330731   16333184     19       8  361187      0.81344      0.20798
ENSG00000173641    1   16340523   16346084     49       6  361187       2.3009     0.010698
ENSG00000186510    1   16348486   16360548     97      19  361187       1.0951      0.13674
ENSG00000184908    1   16370231   16383821    160      21  361187       1.4072     0.079678
ENSG00000185519    1   16384264   16400127    110      18  361187      0.62509      0.26595
ENSG00000142627    1   16450832   16482582     94      30  361187     0.091159      0.46368
ENSG00000142632    1   16524599   16539104     76      12  361187      0.38259      0.35101
ENSG00000132881    1   16558182   16563659     20       9  361187       1.5198     0.064277
ENSG00000037637    1   16573339   16678965    330      23  361187       2.5265    0.0057606
ENSG00000055070    1   16693525   16724643     89      17  361187       1.5889      0.05604
ENSG00000187144    1   16722101   16763919    175      39  361187        2.662    0.0038834
ENSG00000157191    1   16767167   16786585     68      22  361187     -0.47774      0.68358
ENSG00000268674    1   16865561   16866198      2       1  361187    -0.053439      0.52131
ENSG00000219481    1   16888922   16940100      1       1  361187       1.5506     0.060502
ENSG00000058453    1   17248445   17299474    152      29  361187       1.6241     0.052174
ENSG00000117122    1   17300997   17308081     24       7  361187      0.91965      0.17888
ENSG00000159363    1   17312453   17338467     74      18  361187       1.4043     0.080121
ENSG00000117118    1   17345217   17380665    140      17  361187      0.39953      0.34475
ENSG00000117115    1   17393256   17445948    334      26  361187       0.1805      0.42838
ENSG00000142623    1   17531621   17572501    220      64  361187     0.081157      0.46766
ENSG00000142619    1   17575593   17610728    227      40  361187     -0.31858      0.62498
ENSG00000159339    1   17634690   17690495    366      32  361187      0.76589      0.22187
ENSG00000179051    1   17733251   17766250    131      30  361187       1.4499     0.073548
ENSG00000074964    1   17846693   18024370    635      85  361187       2.2208     0.013182
ENSG00000117148    1   18081808   18153558    289      34  361187       1.9801     0.023847
ENSG00000117154    1   18434240   18704977   1266     153  361187       2.5912    0.0047825
ENSG00000179023    1   18807424   18812540     33       9  361187       1.1258      0.13012
ENSG00000009709    1   18957500   19075360    499      90  361187      0.62569      0.26576
ENSG00000179002    1   19166093   19186155    143      28  361187      0.48923      0.31234
ENSG00000159423    1   19197924   19229293    205      38  361187      0.01269      0.49494
ENSG00000169991    1   19230774   19282826    282      48  361187      0.83476      0.20193
ENSG00000127481    1   19401000   19536812    418      36  361187     0.086791      0.46542
ENSG00000127463    1   19542158   19578053    149      23  361187      0.52378      0.30022
ENSG00000053372    1   19578075   19586622     62      11  361187       1.2664      0.10269
ENSG00000162482    1   19609057   19615280     34       8  361187       1.6543     0.049032
ENSG00000053371    1   19629202   19638640     42      19  361187       1.7963     0.036227
ENSG00000040487    1   19638740   19658925    126      21  361187        1.598     0.055018
ENSG00000077549    1   19665267   19812066    741      39  361187       1.4013     0.080564
ENSG00000173436    1   19923471   19956315    100      21  361187      0.31308      0.37711
ENSG00000158747    1   19969723   19984949     79      26  361187      0.29197      0.38515
ENSG00000158748    1   19991780   20006055     65      16  361187       1.0216      0.15348
ENSG00000162542    1   20008706   20126424    483      69  361187       2.5523    0.0053507
ENSG00000178828    1   20140522   20141771      8       5  361187      -1.6668      0.95222
ENSG00000169914    1   20208356   20239438    103      22  361187       2.0601     0.019693
ENSG00000188784    1   20246800   20250110     22       8  361187        1.994     0.023076
ENSG00000188257    1   20301924   20306932     23      12  361187       2.1722     0.014922
ENSG00000127472    1   20386157   20418394    145      27  361187       1.3602     0.086878
ENSG00000117215    1   20439143   20446059     31      14  361187       1.5503     0.060535
ENSG00000158786    1   20465823   20476879     32      17  361187      0.50772      0.30583
ENSG00000187980    1   20490484   20501687     51      13  361187     0.013901      0.49445
ENSG00000162543    1   20512578   20522540     24      14  361187      0.62599      0.26566
ENSG00000158816    1   20617412   20681662    345      42  361187     -0.22968      0.59083
ENSG00000162545    1   20808884   20812728      8       5  361187     0.066695      0.47341
ENSG00000090432    1   20825941   20834674     37      14  361187       1.1236      0.13059
ENSG00000183114    1   20878932   20881513      8       4  361187       2.4064    0.0080561
ENSG00000158825    1   20915444   20945401    157      27  361187      0.41312      0.33976
ENSG00000158828    1   20959948   20978004     88      14  361187     -0.16028      0.56367
ENSG00000244038    1   20978260   20988037     43      11  361187      0.43524      0.33169
ENSG00000117245    1   20990475   21044317    265      60  361187      0.68242      0.24749
ENSG00000189410    1   21046225   21059133     53      17  361187     -0.20189         0.58
ENSG00000127483    1   21069170   21113808    129      24  361187       1.0179      0.15437
ENSG00000075151    1   21132785   21503381   1099      40  361187      0.85375      0.19662
ENSG00000117298    1   21543740   21672034    485      59  361187     -0.61325      0.73014
ENSG00000142794    1   21766583   21811393    234      24  361187      -0.4976      0.69062
ENSG00000162551    1   21835475   21904905    384      40  361187      -1.5563      0.94018
ENSG00000076864    1   21922708   21996010    351      53  361187      0.18311      0.42736
ENSG00000090686    1   22004791   22109688    465      47  361187        2.136     0.016339
ENSG00000187942    1   22138758   22151714     63      30  361187       2.5859    0.0048559
ENSG00000142798    1   22148737   22263750    532      56  361187       1.4867     0.068548
ENSG00000219073    1   22303418   22315847    214      24  361187      0.90656      0.18232
ENSG00000142789    1   22328149   22339035     39      10  361187       1.3605      0.08684
ENSG00000070831    1   22379120   22419439    159      31  361187     -0.13182      0.55244
ENSG00000162552    1   22443798   22470474    132      31  361187     -0.18973      0.57524
ENSG00000184677    1   22778344   22857650    236      39  361187      0.14874      0.44088
ENSG00000070886    1   22890004   22930087    218      38  361187      0.57359      0.28312
ENSG00000173372    1   22963118   22966175      7       4  361187     -0.24783      0.59787
ENSG00000159189    1   22969969   22974603     25       5  361187      0.62451      0.26615
ENSG00000173369    1   22979682   22988130     39      12  361187      0.40898      0.34128
ENSG00000133216    1   23037263   23241823    690      95  361187       1.3213     0.093205
ENSG00000215906    1   23279536   23299524     72      21  361187       1.2903     0.098474
ENSG00000227868    1   23337327   23342343     13       5  361187      0.60218      0.27353
ENSG00000004487    1   23345937   23410184    119      22  361187      0.49094      0.31174
ENSG00000169641    1   23410516   23504301    248      39  361187       1.1641      0.12218
ENSG00000179546    1   23518388   23521222      9       5  361187       1.6924     0.045281
ENSG00000125944    1   23635953   23671143     79      25  361187       1.0057      0.15727
ENSG00000125945    1   23685941   23696357     37       9  361187     -0.77707      0.78144
ENSG00000204219    1   23707555   23751269    158      29  361187     0.046017      0.48165
ENSG00000088280    1   23755056   23810750    185      31  361187       1.1457      0.12595
ENSG00000007968    1   23832920   23857712     72      14  361187      0.69829       0.2425
ENSG00000117318    1   23884421   23886285     15       8  361187     -0.39208       0.6525
ENSG00000142676    1   24018269   24022915     13       4  361187       1.0457      0.14784
ENSG00000011007    1   24069856   24088549     32      16  361187       2.8052    0.0025141
ENSG00000057757    1   24104876   24114722     15       9  361187       3.1865   0.00072001
ENSG00000011009    1   24117275   24122029      8       5  361187       3.0011    0.0013451
ENSG00000117308    1   24122089   24127294      4       2  361187       3.2872   0.00050587
ENSG00000117305    1   24128367   24165110     71      11  361187       1.6887     0.045636
ENSG00000179163    1   24171567   24194859     71      12  361187        3.306   0.00047311
ENSG00000188822    1   24197005   24285549    285      17  361187       3.5936   0.00016307
ENSG00000189266    1   24286301   24289952      2       1  361187       4.5666    2.478e-06
ENSG00000188529    1   24292935   24306953      9       4  361187       5.1803   1.1077e-07
ENSG00000142661    1   24382531   24438665    251      34  361187       2.9578    0.0015493
ENSG00000142677    1   24446261   24469783     92      23  361187       1.1066      0.13422
ENSG00000185436    1   24480647   24513765    163      27  361187       1.9568     0.025183
ENSG00000158055    1   24645812   24690972    154      40  361187     -0.31146      0.62227
ENSG00000001460    1   24683489   24741587    214      30  361187      0.57695      0.28199
ENSG00000001461    1   24742245   24799473    250      34  361187      0.53853       0.2951
ENSG00000117602    1   24828841   24863510    136      23  361187     -0.52025      0.69855
ENSG00000184454    1   24882567   24935819    294      36  361187        1.369     0.085506
ENSG00000133226    1   24969594   24999772     63      25  361187       1.0995      0.13577
ENSG00000169504    1   25071760   25170815    202      40  361187      0.99479      0.15992
ENSG00000020633    1   25226002   25291648    209      50  361187      0.99438      0.16002
ENSG00000117614    1   25548767   25559013     20      13  361187     -0.52077      0.69873
ENSG00000187010    1   25598884   25656936     71      17  361187         1.09      0.13786
ENSG00000183726    1   25664789   25688852     69      17  361187     -0.55146      0.70934
ENSG00000188672    1   25687853   25747363    160      16  361187     -0.53251      0.70282
ENSG00000204178    1   25757388   25826700    165      15  361187     -0.79328      0.78619
ENSG00000157978    1   25870071   25895377     92      16  361187       0.5466      0.29233
ENSG00000117643    1   25943959   26111258    470      46  361187    -0.057403      0.52289
ENSG00000162430    1   26126667   26144713     62       9  361187    -0.061105      0.52436
ENSG00000117640    1   26146397   26159433     42       6  361187    -0.025458      0.51016
ENSG00000127423    1   26158414   26185939     90       7  361187     0.072097      0.47126
ENSG00000182749    1   26187975   26202461     24      11  361187       1.2275      0.10981
ENSG00000117632    1   26210670   26233368     43      12  361187       0.9295      0.17632
ENSG00000158006    1   26286258   26326366    133      16  361187      0.59767      0.27503
ENSG00000158008    1   26348266   26362955     35      15  361187       0.9852      0.16226
ENSG00000158014    1   26364513   26373439     26       7  361187     -0.67508      0.75019
ENSG00000158022    1   26377792   26394142     63      13  361187      0.86084      0.19466
ENSG00000175087    1   26437656   26452039     39       4  361187      0.92187       0.1783
ENSG00000197245    1   26485511   26489119     15       8  361187      0.33943      0.36714
ENSG00000142684    1   26496388   26497364      6       3  361187     -0.45151      0.67419
ENSG00000142675    1   26503981   26516375     44      17  361187      0.61755      0.26844
ENSG00000188782    1   26517119   26529033     77      14  361187      0.33865      0.36744
ENSG00000130695    1   26560644   26605529    179      20  361187      0.72324      0.23477
ENSG00000142669    1   26606213   26608013      5       2  361187      0.77813      0.21825
ENSG00000158062    1   26608773   26644756    173      20  361187      0.24798      0.40207
ENSG00000169442    1   26644411   26647014     16       5  361187       0.2396      0.40532
ENSG00000176092    1   26648350   26680621    132      23  361187      0.31807      0.37522
ENSG00000176083    1   26688125   26701023     70      16  361187     -0.88405      0.81166
ENSG00000131914    1   26737269   26756219     54      19  361187     -0.58136       0.7195
ENSG00000117682    1   26758773   26797797     95      30  361187      0.74221      0.22898
ENSG00000198830    1   26798902   26803133     14       8  361187     -0.76382      0.77751
ENSG00000117676    1   26856249   26901520    146      27  361187     -0.45482      0.67538
ENSG00000117713    1   27022522   27108601    195      24  361187       1.2931      0.09799
ENSG00000060642    1   27113739   27124894     26      11  361187      0.29879      0.38255
ENSG00000204160    1   27153201   27184092     76      19  361187      0.33508      0.36878
ENSG00000175793    1   27189633   27190947      2       1  361187     0.066268      0.47358
ENSG00000142751    1   27205872   27216869     27      10  361187      0.23357      0.40766
ENSG00000198746    1   27216979   27226962     21      11  361187      0.90222      0.18347
ENSG00000131910    1   27237975   27240567      8       5  361187       1.5394     0.061859
ENSG00000090273    1   27248187   27273362     51      16  361187       1.3412      0.08993
ENSG00000253368    1   27320189   27327377     12       6  361187        1.008      0.15672
ENSG00000158246    1   27331511   27339333     18       8  361187     0.027214      0.48914
ENSG00000090020    1   27425300   27481621    104      20  361187       1.0708      0.14213
ENSG00000142784    1   27561007   27635124    171      28  361187      0.62352      0.26647
ENSG00000186501    1   27648636   27662891     54      19  361187      0.60513      0.27255
ENSG00000142765    1   27668483   27680423     38      14  361187      0.11904      0.45262
ENSG00000142733    1   27681670   27693558     35      12  361187       1.2268      0.10995
ENSG00000142748    1   27695601   27701315     17      11  361187       1.1066      0.13424
ENSG00000174950    1   27705596   27709823      4       2  361187       2.0703     0.019212
ENSG00000181773    1   27719148   27722318      7       5  361187       1.3636     0.086346
ENSG00000158195    1   27730734   27816678    212      25  361187       2.3027     0.010648
ENSG00000126705    1   27860756   27930463    131      32  361187      0.98792       0.1616
ENSG00000000938    1   27938800   27961727     57      13  361187     -0.38301      0.64914
ENSG00000126709    1   27992572   27998724     17       4  361187      -1.2566      0.89554
ENSG00000009780    1   28052490   28089426    109      12  361187      0.30666      0.37955
ENSG00000117758    1   28099694   28150963     98      15  361187      0.43768      0.33081
ENSG00000117751    1   28157252   28178183     57      19  361187       1.6088     0.053832
ENSG00000130775    1   28199055   28213196     65      14  361187       1.5961     0.055234
ENSG00000117748    1   28218035   28241255     89      13  361187       1.2414      0.10723
ENSG00000130768    1   28261456   28285663    108      21  361187      0.59222      0.27685
ENSG00000158156    1   28286504   28294604     29      13  361187      0.44022      0.32989
ENSG00000158161    1   28296855   28415173    462      41  361187      0.59347      0.27643
ENSG00000169403    1   28473677   28520447    118      41  361187       1.0825      0.13951
ENSG00000126698    1   28526789   28559542    131      22  361187      0.49971      0.30864
ENSG00000130770    1   28562602   28564616      9       4  361187     -0.67903      0.75144
ENSG00000130766    1   28585963   28609002     93      27  361187       1.4697     0.070823
ENSG00000130772    1   28655513   28662478     17      11  361187       1.3557     0.087603
ENSG00000204138    1   28696093   28826881    543      19  361187     -0.14085        0.556
ENSG00000180198    1   28832455   28865708    123      24  361187     -0.35446       0.6385
ENSG00000180098    1   28879529   28905057     71      19  361187    -0.040656      0.51622
ENSG00000188060    1   28918712   28921098      9       5  361187       1.4608     0.072033
ENSG00000120656    1   28929608   28975416    112      32  361187      0.76049      0.22348
ENSG00000162419    1   28995234   29042115    122      23  361187     0.087836        0.465
ENSG00000198492    1   29063133   29096287    104      25  361187      -0.4284      0.66582
ENSG00000116329    1   29138654   29190208    231      34  361187     -0.11292      0.54495
ENSG00000159023    1   29213603   29446558    671      44  361187      0.70072      0.24174
ENSG00000253304    1   29445937   29450421     15       6  361187      0.96745      0.16666
ENSG00000116350    1   29474250   29508637     97      26  361187      0.44421      0.32845
ENSG00000116353    1   29519385   29557460    131      27  361187      0.14892      0.44081
ENSG00000060656    1   29563028   29653325    332      55  361187     -0.71252      0.76193
ENSG00000162510    1   31184124   31196432     43       6  361187       2.9486     0.001596
ENSG00000162511    1   31205315   31230683     74      24  361187      0.77335      0.21966
ENSG00000162512    1   31342313   31381480    142      47  361187      0.14616       0.4419
ENSG00000134644    1   31404353   31538838    476      40  361187      0.13455      0.44649
ENSG00000084628    1   31652592   31712734    310      19  361187       1.6726     0.047202
ENSG00000060688    1   31732415   31769644    139      15  361187      0.95465      0.16988
ENSG00000121766    1   31769832   31838569    218      20  361187      0.69812      0.24255
ENSG00000121769    1   31838100   31845923     23      13  361187      -1.0202      0.84618
