GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000078900    1    3569129    3652765    384      71  358695     -0.07578       0.5302
ENSG00000162592    1    3668965    3688209     84      20  358695      -1.4988      0.93304
ENSG00000235169    1    3689352    3692546     13       5  358695       -2.091      0.98173
ENSG00000130764    1    3696784    3713068     97      20  358695      -1.1573      0.87642
ENSG00000116198    1    3728645    3773797    335      20  358695      -1.4222      0.92251
ENSG00000169598    1    3773845    3801993    194      28  358695     -0.68087      0.75202
ENSG00000198912    1    3805697    3816857     57      13  358695      0.38877      0.34872
ENSG00000196581    1    4715105    4843851    846     107  358695       2.4948    0.0063018
ENSG00000131697    1    5922870    6052618    597      36  358695     -0.34078      0.63337
ENSG00000069424    1    6052358    6161253    467      72  358695       2.1379     0.016263
ENSG00000116254    1    6161847    6240194    390      51  358695    -0.072137      0.52875
ENSG00000116251    1    6245080    6259679     44      10  358695     -0.77861       0.7819
ENSG00000158286    1    6266189    6281359     60      12  358695     -0.89617      0.81492
ENSG00000116237    1    6281253    6296044     53      12  358695     -0.59198      0.72307
ENSG00000173673    1    6304252    6305638      6       3  358695     -0.50228      0.69226
ENSG00000158292    1    6307406    6321035     50       6  358695     -0.69129      0.75531
ENSG00000097021    1    6324332    6453826    613      33  358695      -0.6548       0.7437
ENSG00000069812    1    6475292    6484724     35       8  358695      0.57956      0.28111
ENSG00000187017    1    6484836    6521004    143      20  358695      0.82299      0.20526
ENSG00000215788    1    6520787    6527432     34      13  358695       1.1898      0.11706
ENSG00000171680    1    6526152    6580121    230      47  358695       1.4864     0.068586
ENSG00000162408    1    6581407    6614658    166      10  358695       1.6987     0.044691
ENSG00000173662    1    6614987    6639817     97      21  358695      0.65433      0.25645
ENSG00000204859    1    6640051    6649340     20      11  358695      -1.0207       0.8463
ENSG00000162413    1    6650784    6662958     56      22  358695      -1.2498      0.89432
ENSG00000116273    1    6673756    6684093     30       8  358695      -1.7254      0.95777
ENSG00000041988    1    6684925    6695646     47      13  358695        1.038      0.14964
ENSG00000007923    1    6694228    6761966    237      39  358695       1.1229      0.13075
ENSG00000171735    1    6845384    7829766   3850     277  358695       4.3807    5.916e-06
ENSG00000049245    1    7831329    7841492     44      13  358695      0.66953      0.25158
ENSG00000049246    1    7844413    7905241    302      33  358695       1.9006     0.028677
ENSG00000049247    1    7907672    7913551     28      11  358695      0.96755      0.16663
ENSG00000049249    1    7975931    8003225     83      15  358695     -0.96102      0.83173
ENSG00000116288    1    8021714    8045342     81      18  358695      0.35023      0.36308
ENSG00000116285    1    8071779    8086393     34      10  358695      0.44765       0.3272
ENSG00000162426    1    8378171    8404227    109      20  358695       2.7339    0.0031294
ENSG00000142599    1    8412464    8877699   1131      49  358695       3.9879   3.3326e-05
ENSG00000074800    1    8921059    8939151     45      13  358695       2.6317    0.0042484
ENSG00000131686    1    9005893    9035151    164      37  358695      -1.1694      0.87888
ENSG00000197241    1    9063359    9086404    100      29  358695      0.14319      0.44307
ENSG00000142583    1    9097005    9131763    162      25  358695       1.1868      0.11765
ENSG00000180758    1    9163472    9189229     98      21  358695      -1.9941      0.97693
ENSG00000049239    1    9294822    9331396    157      36  358695       1.2038      0.11434
ENSG00000171621    1    9335202    9429591    597      96  358695       1.9748     0.024144
ENSG00000171612    1    9599528    9642831    104      23  358695      0.75417      0.22537
ENSG00000188807    1    9648932    9674935     72      20  358695      0.15496      0.43843
ENSG00000171608    1    9711789    9789172    264      48  358695       1.6693     0.047528
ENSG00000171603    1    9789079    9884550    272      38  358695       1.2397      0.10754
ENSG00000178585    1    9908334    9970316    192      44  358695       2.4107    0.0079604
ENSG00000162441    1    9982168   10003460     74      19  358695       1.8191      0.03445
ENSG00000173614    1   10003486   10045556    131      27  358695       1.2013      0.11481
ENSG00000162444    1   10057255   10076078     61      11  358695     -0.33176      0.62997
ENSG00000130939    1   10093041   10241297    520      33  358695      0.63281      0.26343
ENSG00000054523    1   10270606   10441664    721      29  358695       1.0013      0.15834
ENSG00000142657    1   10458884   10480565     71      14  358695       1.5131     0.065123
ENSG00000175279    1   10489944   10510239     83      14  358695      0.94022      0.17355
ENSG00000241563    1   10509776   10512060      5       2  358695       1.6093     0.053773
ENSG00000160049    1   10520588   10532613     44      17  358695      0.41612      0.33866
ENSG00000142655    1   10535003   10690815    550      49  358695       3.2186   0.00064418
ENSG00000130940    1   10696661   10856733    570      97  358695     -0.40143      0.65595
ENSG00000175262    1   11006530   11042094    143      21  358695     -0.83181      0.79724
ENSG00000120948    1   11072462   11085549     33       7  358695      0.67342      0.25034
ENSG00000009724    1   11086580   11107296     84      15  358695      0.34026      0.36683
ENSG00000116649    1   11114649   11120091     12       5  358695       1.4455     0.074159
ENSG00000171824    1   11126675   11159961    123      10  358695      0.73813      0.23022
ENSG00000198793    1   11166588   11322614    442      18  358695       1.2633      0.10323
ENSG00000171819    1   11249346   11256038     20       5  358695       1.0403       0.1491
ENSG00000120942    1   11333255   11348491     30       6  358695      0.62509      0.26596
ENSG00000204624    1   11539295   11597640    206      27  358695     -0.26512      0.60454
ENSG00000116661    1   11707924   11714888     25      14  358695       -1.245      0.89344
ENSG00000132879    1   11714432   11723384     31      11  358695     -0.61115      0.72945
ENSG00000116663    1   11724150   11734411     50      14  358695     -0.35306      0.63798
ENSG00000116670    1   11734537   11751678     77      17  358695      0.41869      0.33772
ENSG00000162490    1   11751781   11780336    109      21  358695     -0.13243      0.55268
ENSG00000177674    1   11796142   11810828     49      11  358695       0.7521        0.226
ENSG00000215910    1   11823827   11849642    168      13  358695      0.32778      0.37154
ENSG00000177000    1   11845787   11866160     89      13  358695      0.57725      0.28189
ENSG00000011021    1   11866153   11903201    224      19  358695      0.45709       0.3238
ENSG00000175206    1   11905766   11907840     19       5  358695       1.0813      0.13978
ENSG00000120937    1   11917521   11918992      4       2  358695      0.39861      0.34509
ENSG00000116685    1   11979645   11986485     31      11  358695      0.24171       0.4045
ENSG00000083444    1   11994724   12035599    159      21  358695      0.51501      0.30327
ENSG00000116688    1   12040238   12073572    115      15  358695     -0.37641       0.6467
ENSG00000116691    1   12079299   12092106     31       9  358695    -0.098502      0.53923
ENSG00000120949    1   12123434   12204264    250      51  358695     -0.47979      0.68431
ENSG00000028137    1   12227044   12269279    164      24  358695      0.05345      0.47869
ENSG00000048707    1   12290101   12572099    796      35  358695      0.22259      0.41193
ENSG00000162496    1   12627939   12677820    209      44  358695        1.638      0.05071
ENSG00000204518    1   12704566   12727097     78      11  358695      0.27959       0.3899
ENSG00000188984    1   12776118   12788726     51       9  358695      0.83139      0.20288
ENSG00000157330    1   12806163   12821102     45      10  358695      0.78981      0.21482
ENSG00000116726    1   12834984   12838049     10       3  358695     -0.80526      0.78966
ENSG00000116721    1   12851546   12856777     17       9  358695     -0.26274      0.60363
ENSG00000204513    1   12884468   12891264      2       1  358695     -0.12484      0.54968
ENSG00000179172    1   12907261   12908578      7       3  358695      -1.0779      0.85946
ENSG00000120952    1   12916941   12921764     32       7  358695     -0.20744      0.58217
ENSG00000243073    1   12939033   12946025      6       1  358695      0.65432      0.25645
ENSG00000187545    1   12952727   12958094      2       1  358695     -0.29014      0.61414
ENSG00000204488    1   13495254   13498260      1       1  358695     -0.38284      0.64908
ENSG00000162494    1   13801445   13840242    185      41  358695       1.0108      0.15605
ENSG00000162493    1   13910252   13944452    155      39  358695      0.29741      0.38308
ENSG00000116731    1   14026714   14151574    511      43  358695      0.36702       0.3568
ENSG00000189337    1   14219646   15444544   6070     428  358695      0.33369      0.36931
ENSG00000171729    1   15479028   15546974    414      31  358695      0.43998      0.32998
ENSG00000204464    1   15490692   15498120     35      10  358695      0.95782      0.16908
ENSG00000142621    1   15573730   15724767    634      80  358695       1.6566     0.048798
ENSG00000142634    1   15736391   15756839     91      31  358695       1.7981     0.036082
ENSG00000162438    1   15764938   15773153     32      14  358695     -0.56642      0.71445
ENSG00000142615    1   15783223   15798586     78      15  358695      -0.1078      0.54292
ENSG00000215704    1   15802596   15817895     67      16  358695      -1.5135      0.93493
ENSG00000132906    1   15817896   15851407    167      16  358695     -0.93455      0.82499
ENSG00000116138    1   15853343   15898228    159      21  358695      -1.2405       0.8926
ENSG00000116771    1   15898194   15911605     81      12  358695     -0.45766       0.6764
ENSG00000197312    1   15943953   15995539    173      16  358695     -0.21042      0.58333
ENSG00000215695    1   15986364   15988217      8       5  358695     -0.51382      0.69631
ENSG00000116786    1   16010632   16061264    220      27  358695     0.021528      0.49141
ENSG00000162461    1   16062721   16067884     12       7  358695      0.80245      0.21115
ENSG00000162460    1   16068987   16074292     32      10  358695       1.5882     0.056118
ENSG00000162458    1   16083107   16113089    128      26  358695      0.62295      0.26666
ENSG00000065526    1   16174359   16266951    283      35  358695       1.0338      0.15062
ENSG00000116809    1   16268364   16302627     96      30  358695      0.29054       0.3857
ENSG00000183888    1   16330731   16333184     19       8  358695       1.4572     0.072524
ENSG00000173641    1   16340523   16346084     49       6  358695     -0.43098      0.66676
ENSG00000186510    1   16348486   16360548     97      19  358695     -0.76978      0.77928
ENSG00000184908    1   16370231   16383821    160      21  358695     -0.21251      0.58414
ENSG00000185519    1   16384264   16400127    110      18  358695      0.47933      0.31585
ENSG00000142627    1   16450832   16482582     94      30  358695    -0.030569      0.51219
ENSG00000142632    1   16524599   16539104     76      12  358695      0.32215      0.37367
ENSG00000132881    1   16558182   16563659     20       9  358695      -0.4491      0.67332
ENSG00000037637    1   16573339   16678965    330      23  358695    -0.030248      0.51207
ENSG00000055070    1   16693525   16724643     89      17  358695     0.042429      0.48308
ENSG00000187144    1   16722101   16763919    175      39  358695      0.43617      0.33136
ENSG00000157191    1   16767167   16786585     68      22  358695      0.14822      0.44108
ENSG00000268674    1   16865561   16866198      2       1  358695     -0.13968      0.55554
ENSG00000219481    1   16888922   16940100      1       1  358695      0.53594        0.296
ENSG00000058453    1   17248445   17299474    152      29  358695      0.11895      0.45266
ENSG00000117122    1   17300997   17308081     24       7  358695     -0.50255      0.69236
ENSG00000159363    1   17312453   17338467     74      18  358695    0.0090567      0.49639
ENSG00000117118    1   17345217   17380665    140      17  358695       1.2874     0.098976
ENSG00000117115    1   17393256   17445948    334      26  358695     -0.43392      0.66783
ENSG00000142623    1   17531621   17572501    220      64  358695        1.297     0.097324
ENSG00000142619    1   17575593   17610728    227      40  358695      0.65995      0.25464
ENSG00000159339    1   17634690   17690495    366      32  358695       1.2035      0.11438
ENSG00000179051    1   17733251   17766250    131      30  358695     -0.34645       0.6355
ENSG00000074964    1   17846693   18024370    635      85  358695      0.55404      0.28977
ENSG00000117148    1   18081808   18153558    289      34  358695      0.44859      0.32686
ENSG00000117154    1   18434240   18704977   1266     153  358695    -0.020932      0.50835
ENSG00000179023    1   18807424   18812540     33       9  358695     -0.73686       0.7694
ENSG00000009709    1   18957500   19075360    499      90  358695      0.17692      0.42978
ENSG00000179002    1   19166093   19186155    143      28  358695      0.75433      0.22532
ENSG00000159423    1   19197924   19229293    205      38  358695      -2.2472      0.98769
ENSG00000169991    1   19230774   19282826    282      48  358695      -1.4854      0.93128
ENSG00000127481    1   19401000   19536812    418      36  358695      -1.2705      0.89805
ENSG00000127463    1   19542158   19578053    149      23  358695      -0.6681      0.74797
ENSG00000053372    1   19578075   19586622     62      11  358695      -2.0581      0.98021
ENSG00000162482    1   19609057   19615280     34       8  358695    -0.067603      0.52695
ENSG00000053371    1   19629202   19638640     42      19  358695      0.45668      0.32395
ENSG00000040487    1   19638740   19658925    126      21  358695       1.8028     0.035709
ENSG00000077549    1   19665267   19812066    741      39  358695       1.7513     0.039948
ENSG00000173436    1   19923471   19956315    100      21  358695      -1.1159      0.86778
ENSG00000158747    1   19969723   19984949     79      26  358695     -0.46585      0.67934
ENSG00000158748    1   19991780   20006055     65      16  358695       0.6455       0.2593
ENSG00000162542    1   20008706   20126424    483      69  358695      0.92765      0.17679
ENSG00000178828    1   20140522   20141771      8       5  358695      -1.3161      0.90592
ENSG00000169914    1   20208356   20239438    103      22  358695      0.36255      0.35847
ENSG00000188784    1   20246800   20250110     22       8  358695    -0.034331      0.51369
ENSG00000188257    1   20301924   20306932     23      12  358695       1.7262     0.042158
ENSG00000127472    1   20386157   20418394    145      27  358695         1.05      0.14687
ENSG00000117215    1   20439143   20446059     31      14  358695       1.1394      0.12726
ENSG00000158786    1   20465823   20476879     32      17  358695      0.82348      0.20512
ENSG00000187980    1   20490484   20501687     51      13  358695     -0.57004      0.71568
ENSG00000162543    1   20512578   20522540     24      14  358695      0.26445      0.39572
ENSG00000158816    1   20617412   20681662    345      42  358695       2.7807    0.0027124
ENSG00000162545    1   20808884   20812728      8       5  358695       1.6882     0.045683
ENSG00000090432    1   20825941   20834674     37      14  358695       2.0922     0.018209
ENSG00000183114    1   20878932   20881513      8       4  358695       1.4417     0.074692
ENSG00000158825    1   20915444   20945401    157      27  358695       1.0851      0.13894
ENSG00000158828    1   20959948   20978004     88      14  358695       1.4709      0.07066
ENSG00000244038    1   20978260   20988037     43      11  358695       2.1022     0.017767
ENSG00000117245    1   20990475   21044317    265      60  358695       1.2132      0.11253
ENSG00000189410    1   21046225   21059133     53      17  358695     -0.41716      0.66172
ENSG00000127483    1   21069170   21113808    129      24  358695      -0.3145      0.62343
ENSG00000075151    1   21132785   21503381   1099      40  358695     -0.10432      0.54154
ENSG00000117298    1   21543740   21672034    485      59  358695       1.4186     0.078014
ENSG00000142794    1   21766583   21811393    234      24  358695      0.21521       0.4148
ENSG00000162551    1   21835475   21904905    384      40  358695      0.55768      0.28853
ENSG00000076864    1   21922708   21996010    351      53  358695        1.962     0.024881
ENSG00000090686    1   22004791   22109688    465      47  358695       0.7922      0.21412
ENSG00000187942    1   22138758   22151714     63      30  358695      0.95436      0.16995
ENSG00000142798    1   22148737   22263750    532      56  358695      0.59375      0.27634
ENSG00000219073    1   22303418   22315847    214      24  358695      0.16456      0.43465
ENSG00000142789    1   22328149   22339035     39      10  358695     -0.50367      0.69275
ENSG00000070831    1   22379120   22419439    159      31  358695       2.4091    0.0079962
ENSG00000162552    1   22443798   22470474    132      31  358695       1.5996     0.054844
ENSG00000184677    1   22778344   22857650    236      39  358695      0.46526      0.32087
ENSG00000070886    1   22890004   22930087    218      38  358695       1.7538     0.039733
ENSG00000173372    1   22963118   22966175      7       4  358695     -0.63105        0.736
ENSG00000159189    1   22969969   22974603     25       5  358695       1.5417     0.061572
ENSG00000173369    1   22979682   22988130     39      12  358695      0.46773      0.31999
ENSG00000133216    1   23037263   23241823    690      95  358695      0.88111      0.18913
ENSG00000215906    1   23279536   23299524     72      21  358695      0.45231      0.32552
ENSG00000227868    1   23337327   23342343     13       5  358695      0.77543      0.21904
ENSG00000004487    1   23345937   23410184    119      22  358695      0.96225      0.16796
ENSG00000169641    1   23410516   23504301    248      39  358695       1.2891      0.09869
ENSG00000179546    1   23518388   23521222      9       5  358695      0.72843      0.23317
ENSG00000125944    1   23635953   23671143     79      25  358695       2.2072      0.01365
ENSG00000125945    1   23685941   23696357     37       9  358695       1.9813      0.02378
ENSG00000204219    1   23707555   23751269    158      29  358695      0.82223      0.20547
ENSG00000088280    1   23755056   23810750    185      31  358695      0.81661      0.20708
ENSG00000007968    1   23832920   23857712     72      14  358695      0.50495       0.3068
ENSG00000117318    1   23884421   23886285     15       8  358695      0.80567      0.21022
ENSG00000142676    1   24018269   24022915     13       4  358695      -2.1858      0.98559
ENSG00000011007    1   24069856   24088549     32      16  358695       1.9028     0.028535
ENSG00000057757    1   24104876   24114722     15       9  358695      0.11918      0.45257
ENSG00000011009    1   24117275   24122029      8       5  358695     -0.60703      0.72809
ENSG00000117308    1   24122089   24127294      4       2  358695      0.89632      0.18504
ENSG00000117305    1   24128367   24165110     71      11  358695        1.454     0.072973
ENSG00000179163    1   24171567   24194859     71      12  358695      0.85888       0.1952
ENSG00000188822    1   24197005   24285549    285      17  358695      0.40583      0.34243
ENSG00000189266    1   24286301   24289952      2       1  358695      -1.4069      0.92027
ENSG00000188529    1   24292935   24306953      9       4  358695      -2.3217      0.98987
ENSG00000142661    1   24382531   24438665    251      34  358695      0.44287      0.32893
ENSG00000142677    1   24446261   24469783     92      23  358695     -0.83157      0.79717
ENSG00000185436    1   24480647   24513765    163      27  358695     -0.68715        0.754
ENSG00000158055    1   24645812   24690972    154      40  358695      -1.6353      0.94901
ENSG00000001460    1   24683489   24741587    214      30  358695      -1.5095      0.93441
ENSG00000001461    1   24742245   24799473    250      34  358695     -0.91533      0.81999
ENSG00000117602    1   24828841   24863510    136      23  358695      -0.6333      0.73673
ENSG00000184454    1   24882567   24935819    294      36  358695       -1.136      0.87203
ENSG00000133226    1   24969594   24999772     63      25  358695     -0.24515      0.59683
ENSG00000169504    1   25071760   25170815    202      40  358695      0.90469      0.18282
ENSG00000020633    1   25226002   25291648    209      50  358695     -0.59404      0.72376
ENSG00000117614    1   25548767   25559013     20      13  358695       0.8078       0.2096
ENSG00000187010    1   25598884   25656936     71      17  358695     -0.35377      0.63825
ENSG00000183726    1   25664789   25688852     69      17  358695       1.0911      0.13762
ENSG00000188672    1   25687853   25747363    160      16  358695      0.99317      0.16031
ENSG00000204178    1   25757388   25826700    165      15  358695      0.60097      0.27393
ENSG00000157978    1   25870071   25895377     92      16  358695       1.3769     0.084265
ENSG00000117643    1   25943959   26111258    470      46  358695       1.6363     0.050888
ENSG00000162430    1   26126667   26144713     62       9  358695      0.53156      0.29751
ENSG00000117640    1   26146397   26159433     42       6  358695       0.2737      0.39216
ENSG00000127423    1   26158414   26185939     90       7  358695      0.32061      0.37425
ENSG00000182749    1   26187975   26202461     24      11  358695       1.1943      0.11618
ENSG00000117632    1   26210670   26233368     43      12  358695       1.1383       0.1275
ENSG00000158006    1   26286258   26326366    133      16  358695       1.1762      0.11976
ENSG00000158008    1   26348266   26362955     35      15  358695     -0.22589      0.58936
ENSG00000158014    1   26364513   26373439     26       7  358695    -0.069004      0.52751
ENSG00000158022    1   26377792   26394142     63      13  358695      0.57094      0.28402
ENSG00000175087    1   26437656   26452039     39       4  358695      0.66854      0.25189
ENSG00000197245    1   26485511   26489119     15       8  358695     -0.72406      0.76549
ENSG00000142684    1   26496388   26497364      6       3  358695     -0.81695      0.79302
ENSG00000142675    1   26503981   26516375     44      17  358695     -0.13696      0.55447
ENSG00000188782    1   26517119   26529033     77      14  358695     -0.89988      0.81591
ENSG00000130695    1   26560644   26605529    179      20  358695       1.9173     0.027602
ENSG00000142669    1   26606213   26608013      5       2  358695       1.9492     0.025634
ENSG00000158062    1   26608773   26644756    173      20  358695       1.9703     0.024403
ENSG00000169442    1   26644411   26647014     16       5  358695       2.3295    0.0099171
ENSG00000176092    1   26648350   26680621    132      23  358695     -0.86894      0.80756
ENSG00000176083    1   26688125   26701023     70      16  358695       1.2954     0.097595
ENSG00000131914    1   26737269   26756219     54      19  358695      0.58976      0.27768
ENSG00000117682    1   26758773   26797797     95      30  358695      0.20452      0.41897
ENSG00000198830    1   26798902   26803133     14       8  358695    -0.077025       0.5307
ENSG00000117676    1   26856249   26901520    146      27  358695      0.68349      0.24715
ENSG00000117713    1   27022522   27108601    195      24  358695        2.319     0.010198
ENSG00000060642    1   27113739   27124894     26      11  358695       2.0259     0.021389
ENSG00000204160    1   27153201   27184092     76      19  358695       2.4955    0.0062882
ENSG00000175793    1   27189633   27190947      2       1  358695     -0.47048      0.68099
ENSG00000142751    1   27205872   27216869     27      10  358695       2.2631     0.011813
ENSG00000198746    1   27216979   27226962     21      11  358695       1.7555     0.039588
ENSG00000131910    1   27237975   27240567      8       5  358695       1.1292      0.12941
ENSG00000090273    1   27248187   27273362     51      16  358695       1.6919     0.045335
ENSG00000253368    1   27320189   27327377     12       6  358695       1.1618      0.12267
ENSG00000158246    1   27331511   27339333     18       8  358695     -0.47355      0.68209
ENSG00000090020    1   27425300   27481621    104      20  358695       1.2997     0.096845
ENSG00000142784    1   27561007   27635124    171      28  358695     -0.60708       0.7281
ENSG00000186501    1   27648636   27662891     54      19  358695      0.32832      0.37133
ENSG00000142765    1   27668483   27680423     38      14  358695      -0.5361      0.70406
ENSG00000142733    1   27681670   27693558     35      12  358695     -0.58901      0.72207
ENSG00000142748    1   27695601   27701315     17      11  358695     -0.91681      0.82038
ENSG00000174950    1   27705596   27709823      4       2  358695       2.7644     0.002851
ENSG00000181773    1   27719148   27722318      7       5  358695      0.45673      0.32393
ENSG00000158195    1   27730734   27816678    212      25  358695       2.9141    0.0017833
ENSG00000126705    1   27860756   27930463    131      32  358695       1.9063     0.028306
ENSG00000000938    1   27938800   27961727     57      13  358695       0.1797      0.42869
ENSG00000126709    1   27992572   27998724     17       4  358695      -0.2918      0.61478
ENSG00000009780    1   28052490   28089426    109      12  358695      -1.7633      0.96107
ENSG00000117758    1   28099694   28150963     98      15  358695      -1.1286      0.87046
ENSG00000117751    1   28157252   28178183     57      19  358695     -0.91061      0.81875
ENSG00000130775    1   28199055   28213196     65      14  358695    -0.023242      0.50927
ENSG00000117748    1   28218035   28241255     89      13  358695      0.10538      0.45804
ENSG00000130768    1   28261456   28285663    108      21  358695    -0.016173      0.50645
ENSG00000158156    1   28286504   28294604     29      13  358695       1.2462      0.10635
ENSG00000158161    1   28296855   28415173    462      41  358695        1.991     0.023243
ENSG00000169403    1   28473677   28520447    118      41  358695     -0.48835      0.68735
ENSG00000126698    1   28526789   28559542    131      22  358695    -0.063824      0.52544
ENSG00000130770    1   28562602   28564616      9       4  358695     -0.74742       0.7726
ENSG00000130766    1   28585963   28609002     93      27  358695      -0.4354      0.66836
ENSG00000130772    1   28655513   28662478     17      11  358695     -0.64463      0.74042
ENSG00000204138    1   28696093   28826881    543      19  358695      0.89034      0.18664
ENSG00000180198    1   28832455   28865708    123      24  358695      0.96152      0.16815
ENSG00000180098    1   28879529   28905057     71      19  358695      0.81774      0.20675
ENSG00000188060    1   28918712   28921098      9       5  358695      0.53428      0.29657
ENSG00000120656    1   28929608   28975416    112      32  358695      0.64631      0.25904
ENSG00000162419    1   28995234   29042115    122      23  358695     -0.12028      0.54787
ENSG00000198492    1   29063133   29096287    104      25  358695     -0.79658      0.78715
ENSG00000116329    1   29138654   29190208    231      34  358695      0.54221      0.29384
ENSG00000159023    1   29213603   29446558    671      44  358695      -1.1079      0.86604
ENSG00000253304    1   29445937   29450421     15       6  358695      -1.1525      0.87544
ENSG00000116350    1   29474250   29508637     97      26  358695     -0.80593      0.78986
ENSG00000116353    1   29519385   29557460    131      27  358695     -0.26213      0.60339
ENSG00000060656    1   29563028   29653325    332      55  358695      0.43892      0.33036
ENSG00000162510    1   31184124   31196432     43       6  358695      0.34702      0.36429
ENSG00000162511    1   31205315   31230683     74      24  358695       1.3173     0.093875
ENSG00000162512    1   31342313   31381480    142      47  358695      0.35362      0.36181
ENSG00000134644    1   31404353   31538838    476      40  358695       1.9615     0.024911
ENSG00000084628    1   31652592   31712734    310      19  358695      0.83964      0.20056
ENSG00000060688    1   31732415   31769644    139      15  358695       1.5402     0.061755
ENSG00000121766    1   31769832   31838569    218      20  358695       1.6477     0.049704
