ID	TRAIT	ANNOT	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z.score	BIN	tau	tau_se	tau_p
Glucose_Pancreas_intensity_GROUP2	Glucose	Pancreas_intensity_GROUP2	L2_6	0.0148813343177057	0.182578214895981	0.0516293274230138	12.2689411445283	3.46940175664125	0.00071756109433724	2.16569446231239e-07	4.96945810096459e-08	4.35800930063587	intensity_GROUP2	2.54596138762819	0.584199781622077	1.31237152757386e-05
Glucose_Pancreas_intensity_GROUP3	Glucose	Pancreas_intensity_GROUP3	L2_7	0.0137954716524085	0.105796758975288	0.0438590798595783	7.6689483071655	3.17923743128572	0.0373590846589728	1.14945754590117e-07	4.68419445807003e-08	2.45390654933392	intensity_GROUP3	1.29762254309575	0.528796188690429	0.0141309157826274
Glucose_Pancreas_intensity_GROUP4	Glucose	Pancreas_intensity_GROUP4	L2_8	0.00976286658349492	-0.010354900341503	0.0249411864926416	-1.06064138569803	2.55469910188132	0.424998008395417	-1.01206591346966e-08	4.00917535383502e-08	-0.252437427687358	intensity_GROUP4	-0.0962740191404942	0.381356505877228	0.80069210327196
Glucose_Pancreas_specificity_GROUP1	Glucose	Pancreas_specificity_GROUP1	L2_0	0.00710549743766271	0.147096897645538	0.0397304201883202	20.7018437394475	5.59150440020272	0.000292719728591166	1.37716760547135e-07	5.52651611732248e-08	2.49192723993822	1-2	1.11527929799662	0.447541476942913	0.0127021292793059
Glucose_Pancreas_specificity_GROUP2	Glucose	Pancreas_specificity_GROUP2	L2_1	0.0127869429418004	0.145158339610988	0.0399836416072489	11.3520753374496	3.12691170901707	0.000801542096332961	8.07063187229586e-09	4.19503590915526e-08	0.192385286969356	3-8	0.0880638753888273	0.457675424196098	0.847416700999839
Glucose_Pancreas_specificity_GROUP3	Glucose	Pancreas_specificity_GROUP3	L2_2	0.0157672358680585	0.0903542040418177	0.0424819560960367	5.73050373558871	2.69431855091971	0.0783508267663093	-7.92914285128084e-08	3.92528904650833e-08	-2.02001502496589	9-15	-0.955113689839194	0.472825075189301	0.0433818435895757
Glucose_Pancreas_specificity_GROUP4	Glucose	Pancreas_specificity_GROUP4	L2_3	0.0136463395792664	0.00608914200387515	0.0400202566244293	0.446210646342607	2.93267336577453	0.849433687514108	-2.15458886945247e-07	5.51089459271449e-08	-3.90968985743417	16-18	-2.43104863300415	0.621798398321253	9.24087035442282e-05
Glucose_Pancreas_specificity_GROUP5	Glucose	Pancreas_specificity_GROUP5	L2_4	0.0129182932379425	0.00571145266217602	0.0346480357846406	0.442121304802158	2.68209082627691	0.83541000458192	-3.29350750825735e-07	8.95990029065423e-08	-3.67583053540528	19	-3.68100136951438	1.00139959387366	0.000237052599866423
Heel_BMD_Bone_intensity_GROUP1	Heel_BMD	Bone_intensity_GROUP1	L2_5	0.0145067427324116	0.0882378320033413	0.0220912123786103	6.08253924612563	1.52282375072753	0.000524944279631683	4.26701498027877e-07	1.48554137346383e-07	2.8723636086482	intensity_GROUP1	1.14964591143514	0.400238338863387	0.00407362772942644
Heel_BMD_Bone_intensity_GROUP2	Heel_BMD	Bone_intensity_GROUP2	L2_6	0.0230406536715427	0.145281944483054	0.0319148737194421	6.3054610582724	1.38515487339927	0.000282723389433838	2.48180289046276e-07	1.1969034079307e-07	2.07351977947285	intensity_GROUP2	0.82313988652966	0.396973483111389	0.0381221718679591
Heel_BMD_Bone_intensity_GROUP3	Heel_BMD	Bone_intensity_GROUP3	L2_7	0.0197678001878494	0.151312422649201	0.0263389543731125	7.65448968581785	1.33241706830395	1.59588862275971e-06	2.07813319318873e-07	9.66854211013629e-08	2.1493759550471	intensity_GROUP3	0.637099185061951	0.296411096570649	0.0316045294076244
Heel_BMD_Bone_intensity_GROUP4	Heel_BMD	Bone_intensity_GROUP4	L2_8	0.00984724614793868	0.0784653566492178	0.0280609692208352	7.96825381130977	2.84962605780999	0.0155322310367211	1.83222477328918e-07	1.2798999153471e-07	1.43153753767715	intensity_GROUP4	0.398363514310561	0.278273197911003	0.152271085784225
Heel_BMD_Bone_specificity_GROUP1	Heel_BMD	Bone_specificity_GROUP1	L2_0	0.00699830351782263	0.0843335738718783	0.0146541141682774	12.0505739222521	2.09395236016238	7.50226488700218e-07	3.11889334941688e-07	1.19962366092547e-07	2.59989315900185	1-2	0.571814754651966	0.2199367451007	0.00932494336950502
Heel_BMD_Bone_specificity_GROUP2	Heel_BMD	Bone_specificity_GROUP2	L2_1	0.0189396055364401	0.132446073057157	0.023893121325367	6.99307452852322	1.26154271161542	4.11493329322482e-06	2.57628544842891e-08	8.14482897981052e-08	0.31630933624451	3-8	0.0773198962084143	0.244421293219296	0.751745495524249
Heel_BMD_Bone_specificity_GROUP3	Heel_BMD	Bone_specificity_GROUP3	L2_2	0.0223828956751531	0.15579564578424	0.0361328038871997	6.96047768105297	1.6143042621295	0.000273776362668669	-3.50867467109967e-08	1.18146347669555e-07	-0.296976990005069	9-15	-0.114391121751005	0.385189028804086	0.766486368837224
Heel_BMD_Bone_specificity_GROUP4	Heel_BMD	Bone_specificity_GROUP4	L2_3	0.0139984523143905	0.0945634674434756	0.0254641367274741	6.75528017809965	1.81906800520346	0.00160800726885163	-1.33497178583989e-07	1.30953468373747e-07	-1.01942453485067	16-18	-0.347741891449075	0.341115945044962	0.308001563576765
Heel_BMD_Bone_specificity_GROUP5	Heel_BMD	Bone_specificity_GROUP5	L2_4	0.0129182932379425	0.0309616831566985	0.0183924400824736	2.39673171884352	1.42375155476831	0.32578455268204	-4.23277700398475e-07	1.81506149685946e-07	-2.33202952699321	19	-1.07857412763885	0.462504958838557	0.0196992621678572
Height_Bone_intensity_GROUP1	Height	Bone_intensity_GROUP1	L2_5	0.0145067427324116	0.137588735518917	0.0172576994290467	9.48446788206358	1.18963296912193	3.59367024582425e-11	8.96683018227922e-07	1.6127529840307e-07	5.55995262204922	intensity_GROUP1	1.4667079990077	0.263796985759217	2.69793646655236e-08
Height_Bone_intensity_GROUP2	Height	Bone_intensity_GROUP2	L2_6	0.0230406536715427	0.135089263337937	0.0194373367104579	5.86308293435202	0.84361047162758	3.9301005633063e-08	6.32101550827424e-07	1.40503401651034e-07	4.49883450079994	intensity_GROUP2	1.27278922534447	0.282915845631114	6.83296819497139e-06
Height_Bone_intensity_GROUP3	Height	Bone_intensity_GROUP3	L2_7	0.0197678001878494	0.104043222318294	0.0198425894229346	5.26326760335458	1.00378338683994	4.79333659985405e-05	3.98453929146197e-07	1.2017171984728e-07	3.31570464043096	intensity_GROUP3	0.741616763394131	0.223667962034079	0.0009141258508788
Height_Bone_intensity_GROUP4	Height	Bone_intensity_GROUP4	L2_8	0.00984724614793868	0.0579312498878306	0.0126456112320831	5.88298992606753	1.28417742809549	0.00020110741487867	3.42586869343733e-07	1.38373319258253e-07	2.47581593894084	intensity_GROUP4	0.452200555069124	0.182648355548706	0.0132938520524318
Height_Bone_specificity_GROUP1	Height	Bone_specificity_GROUP1	L2_0	0.00699830351782263	0.0704650233675312	0.0103235710941833	10.0688721470964	1.47515338080039	5.26522109668394e-09	3.61338191125438e-07	1.08719244331037e-07	3.32358998030934	1-2	0.402203799290891	0.121011664502286	0.000888387281012221
Height_Bone_specificity_GROUP2	Height	Bone_specificity_GROUP2	L2_1	0.0189396055364401	0.123730248347633	0.0211846013696089	6.53288412525664	1.11853445568596	2.11676770380146e-06	2.73311879696112e-09	9.50151828763217e-08	0.0287650743199509	3-8	0.00497579087795147	0.173108389326228	0.97706893285037
Height_Bone_specificity_GROUP3	Height	Bone_specificity_GROUP3	L2_2	0.0223828956751531	0.0832799322500072	0.0177370967627917	3.72069518880235	0.79243977277173	0.000814351496790193	-3.64543568968335e-07	1.22888494016575e-07	-2.9664581040367	9-15	-0.721555678804592	0.243238809581201	0.00301259695157821
Height_Bone_specificity_GROUP4	Height	Bone_specificity_GROUP4	L2_3	0.0139984523143905	0.0588239363346544	0.0146607215149075	4.20217428423732	1.04731017298506	0.00245466399364436	-5.63163027064718e-07	1.58976556258631e-07	-3.54242814360965	16-18	-0.890617708271076	0.251412078866102	0.000396410696110995
Height_Bone_specificity_GROUP5	Height	Bone_specificity_GROUP5	L2_4	0.0129182932379425	0.113352568234801	0.0168205540274364	8.77457773615724	1.30207247332276	2.00247175645232e-08	-4.935182704932e-07	1.65608036894567e-07	-2.98003816570445	19	-0.76349187119404	0.256197269902769	0.00288160220467943
Lymph_count_Tcell_intensity_GROUP1	Lymph_count	Tcell_intensity_GROUP1	L2_5	0.00777751440617504	0.131962392824959	0.0241248292611307	16.9671679065211	3.10186879782267	8.93303491747198e-07	5.13345325072015e-07	1.58617394519412e-07	3.23637471556873	intensity_GROUP1	1.43788832044594	0.444284873160625	0.00121043089670124
Lymph_count_Tcell_intensity_GROUP2	Lymph_count	Tcell_intensity_GROUP2	L2_6	0.0055435528560805	0.120810449148127	0.0189206138101358	21.7929642387399	3.41308440657918	1.89946888585133e-07	5.43021061066883e-07	1.48285421588289e-07	3.66199896962607	intensity_GROUP2	1.25667422534922	0.343165561812637	0.000250248341654282
Lymph_count_Tcell_intensity_GROUP3	Lymph_count	Tcell_intensity_GROUP3	L2_7	0.00402304316996074	0.036681791736631	0.0157569278303414	9.11792148056641	3.91666884113878	0.0347586198699732	8.41840284534414e-08	1.36388224273828e-07	0.617238246935631	intensity_GROUP3	0.16522565791516	0.267666612949048	0.537049043489167
Lymph_count_Tcell_intensity_GROUP4	Lymph_count	Tcell_intensity_GROUP4	L2_8	0.00410960351837621	0.0443515746490797	0.0181607261708898	10.7921784792038	4.41909446730897	0.0345166065664798	9.8915066630154e-08	1.58407720997636e-07	0.624433367308089	intensity_GROUP4	0.19700721351186	0.315507927242023	0.532356468520162
Lymph_count_Tcell_specificity_GROUP1	Lymph_count	Tcell_specificity_GROUP1	L2_0	0.00382090127104477	0.0996632774977445	0.013306908156074	26.0837091638573	3.4826621291985	2.53935439958443e-10	6.48877024446917e-07	1.24347196945063e-07	5.21826820699135	1-2	1.23984324987825	0.237598010293175	1.80632097922931e-07
Lymph_count_Tcell_specificity_GROUP2	Lymph_count	Tcell_specificity_GROUP2	L2_1	0.0045273075252648	0.0953301877644961	0.0158835124149368	21.0567069350828	3.50837939024426	1.0425876680502e-07	4.03941296946711e-07	1.20686815155764e-07	3.34702093534714	3-8	0.842116606880276	0.251603294696402	0.00081690765849805
Lymph_count_Tcell_specificity_GROUP3	Lymph_count	Tcell_specificity_GROUP3	L2_2	0.00417217524310289	0.0633905228333042	0.0167933112566594	15.1936386032913	4.02507331982777	0.000811834504443127	2.14205201602239e-07	1.40839713031418e-07	1.52091478313688	9-15	0.426780337848739	0.280610117960613	0.12828456775349
Lymph_count_Tcell_specificity_GROUP4	Lymph_count	Tcell_specificity_GROUP4	L2_3	0.00493645614887977	0.0424991759623986	0.0156239528347345	8.60924814900723	3.16501400266262	0.0221582348483351	-4.15139593930079e-08	1.00904675296807e-07	-0.411417600531358	16-18	-0.090625149655621	0.220254692796541	0.68073808270029
Lymph_count_Tcell_specificity_GROUP5	Lymph_count	Tcell_specificity_GROUP5	L2_4	0.0129182932379425	0.118659138007692	0.0284908190566471	9.1853572157022	2.20546310041688	0.000233528784419458	-3.54548997006919e-07	1.14867525517368e-07	-3.0865903605916	19	-1.26499663466578	0.409839997064761	0.00202485592305363
MCV_Erythroid_intensity_GROUP1	MCV	Erythroid_intensity_GROUP1	L2_5	0.00667403771649104	0.281644585026298	0.0399937518769843	42.2000289765183	5.99243719857362	4.0552267073079e-10	1.42701708902144e-06	2.81393895538517e-07	5.07124394539723	intensity_GROUP1	3.70280157635867	0.730157754660454	3.95242302525679e-07
MCV_Erythroid_intensity_GROUP2	MCV	Erythroid_intensity_GROUP2	L2_6	0.00445534165419845	0.137474063808122	0.0298428706968653	30.8560093654265	6.69822272075209	1.59161925589367e-05	8.9189045418007e-07	2.6089818159687e-07	3.41853840728635	intensity_GROUP2	1.85866352409603	0.543696401020064	0.000629514131026479
MCV_Erythroid_intensity_GROUP3	MCV	Erythroid_intensity_GROUP3	L2_7	0.00353723160210959	0.0651908661067856	0.0230424495650478	18.429911704935	6.51426091277296	0.00755748144017631	3.846928420372e-07	2.80004337149302e-07	1.37388172609654	intensity_GROUP3	0.707328680477724	0.514843692704248	0.169481817650816
MCV_Erythroid_intensity_GROUP4	MCV	Erythroid_intensity_GROUP4	L2_8	0.00475410905832238	0.0840958738636035	0.0235984969615953	17.689092284576	4.9638106051195	0.000772136814327054	2.45905934353622e-07	1.93726252002209e-07	1.26934750356301	intensity_GROUP4	0.523753612088833	0.412602510238779	0.20430190457196
MCV_Erythroid_specificity_GROUP1	MCV	Erythroid_specificity_GROUP1	L2_0	0.00287846709004071	0.111767881530435	0.0185992530096371	38.828959315583	6.46151316928	6.79023731651944e-08	1.00652143014817e-06	2.10375789337764e-07	4.78439764060576	1-2	1.67158445553464	0.349388092186053	1.71567121861258e-06
MCV_Erythroid_specificity_GROUP2	MCV	Erythroid_specificity_GROUP2	L2_1	0.00360986848362877	0.132838349813812	0.0235089009427262	36.7986674351854	6.51239817997307	5.80625964896916e-07	8.9848158921586e-07	2.22978783827834e-07	4.02944878338557	3-8	1.66307753263622	0.412735463234927	5.5918672717687e-05
MCV_Erythroid_specificity_GROUP3	MCV	Erythroid_specificity_GROUP3	L2_2	0.00354729675890209	0.0912610742990687	0.0210641890770558	25.7269353261876	5.93809610774581	7.04710542240714e-05	5.52062508005951e-07	2.34487588313913e-07	2.35433573254587	9-15	1.01211298644641	0.429898197994597	0.0185572021839655
MCV_Erythroid_specificity_GROUP4	MCV	Erythroid_specificity_GROUP4	L2_3	0.0055373460093918	0.0652898871764904	0.0227540814213505	11.7908267003278	4.10920346728517	0.00843650591462764	5.11594240536507e-08	1.49080847303991e-07	0.34316563783228	16-18	0.118345118978258	0.344856403467383	0.731468942858117
MCV_Erythroid_specificity_GROUP5	MCV	Erythroid_specificity_GROUP5	L2_4	0.0129182932379425	0.302203894836618	0.050789835872382	23.3934846709479	3.93162122401793	3.71455867682521e-08	-2.99041237471798e-07	2.00420363528309e-07	-1.49207012804145	19	-1.06476594175714	0.713614930948745	0.135679872905606
Reticulo_percentage_Erythroid_intensity_GROUP1	Reticulo_percentage	Erythroid_intensity_GROUP1	L2_5	0.00667403771649104	0.135733702290007	0.0308347435289001	20.3375689583863	4.62010327761706	3.73460546868684e-05	7.62029121274009e-07	2.28757537754994e-07	3.33116507876634	intensity_GROUP1	2.10055877925369	0.630574695305551	0.000864781879497268
Reticulo_percentage_Erythroid_intensity_GROUP2	Reticulo_percentage	Erythroid_intensity_GROUP2	L2_6	0.00445534165419845	0.121314806490517	0.0242448494621713	27.2290692625552	5.44174865676674	7.13806066407716e-06	8.26779244682294e-07	2.3157986072192e-07	3.57016902119605	intensity_GROUP2	1.83033974631074	0.512678717894006	0.00035677734204849
Reticulo_percentage_Erythroid_intensity_GROUP3	Reticulo_percentage	Erythroid_intensity_GROUP3	L2_7	0.00353723160210959	0.0374487141851687	0.0145732267445567	10.5870122167953	4.11995265898485	0.0191119119922317	2.31061572897444e-07	1.60541184110712e-07	1.43926665408235	intensity_GROUP3	0.451312607732408	0.313585660466182	0.150093752331185
Reticulo_percentage_Erythroid_intensity_GROUP4	Reticulo_percentage	Erythroid_intensity_GROUP4	L2_8	0.00475410905832238	0.0739591501595533	0.0221252241449592	15.5568896826384	4.65391598584125	0.00259445279582261	2.88187838811734e-07	1.83285819798357e-07	1.57234116162824	intensity_GROUP4	0.652030257435023	0.414697436800551	0.115880167136469
Reticulo_percentage_Erythroid_specificity_GROUP1	Reticulo_percentage	Erythroid_specificity_GROUP1	L2_0	0.00287846709004071	0.123236708388649	0.0243611222504768	42.8133115765121	8.46322764459059	3.79616519185394e-06	1.08326934861576e-06	2.61080624819633e-07	4.14917556354145	1-2	1.91118537128602	0.460623487693647	3.33745554433009e-05
Reticulo_percentage_Erythroid_specificity_GROUP2	Reticulo_percentage	Erythroid_specificity_GROUP2	L2_1	0.00360986848362877	0.0776893811013235	0.0199442750662875	21.5213882316364	5.52493121473468	0.000377306438163815	3.98307579866301e-07	1.78295154563042e-07	2.23397871267145	3-8	0.783213082479373	0.350595937613994	0.0254864968386471
Reticulo_percentage_Erythroid_specificity_GROUP3	Reticulo_percentage	Erythroid_specificity_GROUP3	L2_2	0.00354729675890209	0.0555418610762206	0.0124434435198347	15.6575174988774	3.5078665151449	4.69607309475755e-05	2.28952736716717e-07	1.2721143727891e-07	1.79978107011511	9-15	0.445919882162624	0.247759901273078	0.0718911963582847
Reticulo_percentage_Erythroid_specificity_GROUP4	Reticulo_percentage	Erythroid_specificity_GROUP4	L2_3	0.0055373460093918	0.0500987456332587	0.0224804328045665	9.04742913812629	4.05978473558231	0.0485294347420716	-9.5731939911934e-09	1.07854221868672e-07	-0.08876049379736	16-18	-0.0235250160670905	0.265040771589719	0.929272655999222
Reticulo_percentage_Erythroid_specificity_GROUP5	Reticulo_percentage	Erythroid_specificity_GROUP5	L2_4	0.0129182932379425	0.154438151957228	0.0310851485157096	11.9549966170164	2.40628912373726	5.48421589877e-06	-3.33682737175144e-07	1.52257690231905e-07	-2.19156573744754	19	-1.26212061268803	0.575917685206458	0.028416005587094
