s_het,trait,h2_mean,h2_se
0.015728551197038813,trait_0,7.28312130050138,3.2980249759126927
0.016821780897369437,trait_0,2.269437193166871,1.787348874731463
0.01791487656118962,trait_0,4.618871423228423,1.7886538647723764
0.01923288121740115,trait_0,10.469713562290105,4.866500157089057
0.020554876003753587,trait_0,6.706775299167503,3.0870631286408465
0.021974797272656194,trait_0,2.13262019985248,2.12683456017668
0.023483130404071163,trait_0,2.334037815526149,0.9499194898879336
0.02513824357470839,trait_0,6.630250798436832,3.7817902842680073
0.026831828711314006,trait_0,2.7540126415390747,1.0656268615876294
0.02854345414403966,trait_0,2.818018422892172,2.1268935926773103
0.03042365167377321,trait_0,4.185819885652503,2.652551578281911
0.03259303277185348,trait_0,3.110331871953475,2.7244107529214148
0.034696581831184535,trait_0,3.059110342280701,1.0806668323290722
0.03718177705268123,trait_0,1.9247272345482127,0.9267369206098828
0.03987063872238935,trait_0,6.306874872313511,3.25213657304058
0.04275352530238028,trait_0,2.7470803007780358,0.9315380255697812
0.04579986514220467,trait_0,0.8392585791524104,2.06064957609148
0.04895336207969619,trait_0,5.254092336163851,2.7661478767525485
0.05232499112196417,trait_0,2.9861608889989704,1.213158519829484
0.0555444789689538,trait_0,3.830379699245941,1.1604370197280884
0.05909747787752931,trait_0,3.5346457304300207,1.832235964744557
0.06320473505182052,trait_0,3.607536363366189,1.3957966956079404
0.06713113201764222,trait_0,3.1821884305635986,3.313419746507748
0.07217435720094216,trait_0,3.699145810392325,1.3293531290021765
0.07745158597792613,trait_0,3.1476270623731946,1.9897525151728
0.08285462375016509,trait_0,2.934060671832973,3.220621437650292
0.08868568267182965,trait_0,2.260867598946057,0.7012252450697675
0.09491979353808683,trait_0,5.632114102501244,2.289061056942308
0.10154335415542508,trait_0,2.298082841757452,0.8579574290247833
0.1084964164619053,trait_0,2.942719827811982,0.9187057246423554
0.1176485761071036,trait_0,3.1933460103652176,0.8013372020253579
0.1265507950382996,trait_0,8.204487601518863,3.6118215879905486
0.13627793391299828,trait_0,11.509152771522745,4.184169938785533
0.14814654598456947,trait_0,3.896671504786737,0.8478811601105325
0.16207664999229415,trait_0,8.936854144373287,2.383336913848779
0.17652731863755114,trait_0,4.71093989623489,1.0599336297782882
0.19327161849653599,trait_0,3.239830882675975,0.9149423491966948
0.21410662368338973,trait_0,4.3018564237409045,1.3209043252079606
0.2396005124717016,trait_0,4.036366085000331,0.8514716407505132
0.27098793507321106,trait_0,3.5737251571881257,0.9534195033311296
0.31555140076876287,trait_0,6.716453325576575,1.5244890356696512
0.3894170665239327,trait_0,10.2973745057188,3.036224562649591
0.5493683378005245,trait_0,5.843867452443901,1.2354251259711355
0.00043768897714566407,trait_1,1.540670722124747,2.048750613854266
0.0005938844349140941,trait_1,5.645930589166883,2.763821692840128
0.0006727167870823674,trait_1,3.7416394923881753,2.5356485835847007
0.0007417216646625896,trait_1,5.458083416884247,3.558184403433683
0.000803726423045055,trait_1,2.0119228469191013,1.340239896184262
0.0008593240990834952,trait_1,3.379781275152735,2.3184226456802803
0.0009196474343734133,trait_1,1.2657445032445,0.9920386974602052
0.0009803443162992164,trait_1,2.5876728547536016,2.807800572114412
0.0010369841429356927,trait_1,5.545331576565493,6.65971790269323
0.0010954767709720338,trait_1,9.137046059065623,5.228714299866437
0.001156078705128668,trait_1,4.15827167076995,2.4990464663419445
0.0012181543897627533,trait_1,3.871813578563407,4.533136288308119
0.0012754969552963324,trait_1,3.809689429241128,1.7498021228849487
0.0013380527833879224,trait_1,4.446272914426379,2.3839454634729003
0.0014034476999998128,trait_1,6.769765445274622,4.1835407853002815
0.0014703472179824584,trait_1,5.690027583673014,3.649424909956565
0.0015438949583376777,trait_1,2.12727803927216,2.5944079958817907
0.001610168191272166,trait_1,8.892313250159606,3.7131396327301736
0.0016861952754249915,trait_1,3.104147402129534,2.274976008899178
0.0017770648678699734,trait_1,3.332870604096365,2.1817740165756447
0.001865708018703894,trait_1,5.290316453995558,2.810794033112164
0.001956644786823176,trait_1,5.153333696515167,3.768682123941464
0.002060900029180725,trait_1,3.722124941401453,2.620204859008083
0.002152626233460531,trait_1,6.785738573129007,3.741043988387265
0.002251664719600263,trait_1,2.2331172919740627,1.1230095449251414
0.00235923089204533,trait_1,6.328565623754294,4.762591485810097
0.0024615778201488425,trait_1,9.315946324176902,5.49498321949372
0.002570494385979661,trait_1,5.563239710538494,3.8625978688237415
0.0026880143938347876,trait_1,3.370311175410701,3.2261312712580894
0.002821417809368385,trait_1,2.7446822260367525,3.348844993142868
0.002961987759897698,trait_1,5.72477599054112,3.89034009400522
0.0030878711205727287,trait_1,3.020093422943124,2.191310947089341
0.00323394431034005,trait_1,4.94545805477918,2.8624006558103234
0.003401703850235672,trait_1,10.163761771132863,5.14310972672122
0.0035722217715791734,trait_1,4.365336146562692,3.121541667821677
0.003750173533721424,trait_1,4.384251646219885,2.0325314066923905
0.003928426257257509,trait_1,3.576411624788152,2.491875045435227
0.00412089727885868,trait_1,0.5467784929494858,1.861332856832579
0.004344903161525389,trait_1,2.865116684509312,2.365766031835333
0.004591951239482306,trait_1,2.6195631115542097,1.7986461276405534
0.0048707550860475676,trait_1,1.8862777424414796,2.0498782544729384
0.005129984983482793,trait_1,3.3395485016931503,2.005618082963961
0.005430611560829618,trait_1,2.649265600707856,3.2908691111359785
0.005775242493700895,trait_1,3.769598476241121,2.26451059078871
0.006192369906657724,trait_1,2.640637789073296,1.3668405192633106
0.006650655252018835,trait_1,3.751050130600978,2.453768372072405
0.007102890833197305,trait_1,6.593623528059839,3.278624358186732
0.007621838078982732,trait_1,4.326229303469939,2.2116620168836296
0.008145398230721584,trait_1,2.7773238155943467,1.8541379354579224
0.008690106252756746,trait_1,4.231612401203005,2.706310394757089
0.00935701419314413,trait_1,13.990003639649506,6.145175907881658
0.010082352642653428,trait_1,4.115826645131326,2.799128383077885
0.010864857196144929,trait_1,4.5474959471718615,2.6409855284199697
0.011697148211958244,trait_1,3.8239623348514216,2.311853021272637
0.012636912733902422,trait_1,2.736698642320186,2.557491189488912
0.013584475177961842,trait_1,2.8647361049516644,1.6842513517936355
0.014642109719183349,trait_1,3.139799293763731,2.0348548980384096
0.015728551197038813,trait_1,4.701488447070546,2.0473812789408483
0.016821780897369437,trait_1,2.46279898148862,3.7252345153152446
0.01791487656118962,trait_1,5.97220438906985,2.6544506487876234
0.01923288121740115,trait_1,4.95624479219656,2.578795909998875
0.020554876003753587,trait_1,2.157701446325082,1.1478178280504696
0.021974797272656194,trait_1,0.9490329744211868,1.0973251555656804
0.023483130404071163,trait_1,6.965534885950421,4.425194925219964
0.02513824357470839,trait_1,3.669704468337209,2.783903772514136
0.026831828711314006,trait_1,3.526163516516296,1.8409196094169389
0.02854345414403966,trait_1,2.334124719376507,1.858939768504168
0.03042365167377321,trait_1,2.498367989366256,1.4042098517393593
0.03259303277185348,trait_1,1.4659623038784992,0.990459811074093
0.034696581831184535,trait_1,2.3371094877022887,1.1488138353978044
0.03718177705268123,trait_1,3.42182437682595,2.76723726748772
0.03987063872238935,trait_1,5.120753121516918,3.0717461298769817
0.04275352530238028,trait_1,3.621736865876037,2.0316772210321914
0.04579986514220467,trait_1,0.7602362036783361,2.5472110936734604
0.04895336207969619,trait_1,4.558071566981012,2.4205452830956684
0.05232499112196417,trait_1,2.268664553317622,0.9796527822314446
0.0555444789689538,trait_1,2.762212939405747,0.9364163027830243
0.05909747787752931,trait_1,2.1794872997917163,0.8886902496420396
0.06320473505182052,trait_1,5.245794411654386,2.2735700118727538
0.06713113201764222,trait_1,1.5000680478879678,0.96033776824823
0.07217435720094216,trait_1,3.924005152245345,1.823119568530112
0.07745158597792613,trait_1,2.190495049125036,1.1933922089651918
0.08285462375016509,trait_1,2.433547564561031,3.0970696778012714
0.08868568267182965,trait_1,1.9862194455271995,0.6585841986574484
0.09491979353808683,trait_1,3.145547153245296,1.1758544373521866
0.10154335415542508,trait_1,2.1734401600297293,0.82991897851345
0.1084964164619053,trait_1,2.774085932380909,0.9388676530300856
0.1176485761071036,trait_1,4.263520016306021,1.3877491639571216
0.1265507950382996,trait_1,2.765889807902058,0.931441195558087
0.13627793391299828,trait_1,5.601943908652931,2.260482231924978
0.14814654598456947,trait_1,5.0760554152192245,1.3104487848157518
0.16207664999229415,trait_1,3.193655016515683,0.9217575859790276
0.17652731863755114,trait_1,3.404349872309307,0.8195048479394462
0.19327161849653599,trait_1,3.6499411676457134,1.4740739046486762
0.21410662368338973,trait_1,3.4862539180616188,1.1725754354445506
0.2396005124717016,trait_1,4.850300658193165,1.2270542040637713
0.27098793507321106,trait_1,5.722020737024341,2.122207768251511
0.31555140076876287,trait_1,7.7721277948793155,2.359853409607621
0.3894170665239327,trait_1,8.544506526789217,2.597600471388496
0.5493683378005245,trait_1,5.076971056793244,1.1991479095377506
0.00043768897714566407,trait_2,1.6257845840824467,2.621592309433366
0.0005938844349140941,trait_2,3.632769508149599,2.22306597714072
0.0006727167870823674,trait_2,4.054877776175827,4.152621066779593
0.0007417216646625896,trait_2,6.891523266439226,5.1540580477126285
0.000803726423045055,trait_2,3.1744940330324347,3.1830074641021646
0.0008593240990834952,trait_2,3.6090567043658153,3.006787316933973
0.0009196474343734133,trait_2,1.1715489278437583,1.5512278101574069
0.0009803443162992164,trait_2,1.9210911149763812,2.89761584408842
0.0010369841429356927,trait_2,2.516839112299015,2.318413746880447
0.0010954767709720338,trait_2,6.811918705791994,4.341069486111495
0.001156078705128668,trait_2,4.0391910272800295,2.572584916978557
0.0012181543897627533,trait_2,2.102792646636884,1.959283734507374
0.0012754969552963324,trait_2,4.46776083255445,2.6804662723009853
0.0013380527833879224,trait_2,4.125982058573004,2.3970864714285423
0.0014034476999998128,trait_2,4.074798691172256,2.932784982597153
0.0014703472179824584,trait_2,7.4061879790210785,5.461989260880455
0.0015438949583376777,trait_2,0.5001846024591085,2.208764076219451
0.001610168191272166,trait_2,8.510840022506823,4.223897398065903
0.0016861952754249915,trait_2,4.069337979395342,3.591825570382224
0.0017770648678699734,trait_2,2.3952055407760517,1.6147246515787734
0.001865708018703894,trait_2,4.906597764715232,2.984905996284692
0.001956644786823176,trait_2,3.793467909476631,2.641786968263181
0.002060900029180725,trait_2,8.155589783483045,7.287497970754703
0.002152626233460531,trait_2,4.367937125588017,2.294050939081237
0.002251664719600263,trait_2,5.15312616163203,3.993869667973178
0.00235923089204533,trait_2,5.814286769537209,4.361478419171769
0.0024615778201488425,trait_2,6.266239408539628,3.5816777733841016
0.002570494385979661,trait_2,3.0719788437191893,2.658154091992209
0.0026880143938347876,trait_2,3.4510328912964177,3.4229251933764555
0.002821417809368385,trait_2,2.2483054745568305,2.715136059948791
0.002961987759897698,trait_2,3.74061578689852,3.2419799908601536
0.0030878711205727287,trait_2,2.284804314205255,2.551916221183117
0.00323394431034005,trait_2,5.784637584635201,3.7719939236978175
0.003401703850235672,trait_2,12.094602860461434,7.270499137472333
0.0035722217715791734,trait_2,5.374429656212817,4.200654319374928
0.003750173533721424,trait_2,5.694827093694917,2.8428640862207075
0.003928426257257509,trait_2,2.617752336195762,2.4092608981437187
0.00412089727885868,trait_2,0.3670204997662107,2.197609073931788
0.004344903161525389,trait_2,2.3363696384920094,2.109158320574032
0.004591951239482306,trait_2,2.989906132782201,2.2219069948920875
0.0048707550860475676,trait_2,1.741086765367741,2.1601469473660107
0.005129984983482793,trait_2,3.944862879326695,2.8196159723420258
0.005430611560829618,trait_2,1.9700246366197165,2.088299101651512
0.005775242493700895,trait_2,2.134596004742271,1.0662532022665312
0.006192369906657724,trait_2,2.040098412227751,1.062095266692821
0.006650655252018835,trait_2,2.826312949322041,1.66889997251468
0.007102890833197305,trait_2,4.413454765576237,2.252961876807561
0.007621838078982732,trait_2,2.792592619785071,1.3132095783457558
0.008145398230721584,trait_2,2.3357327877479515,1.4562479683376437
0.008690106252756746,trait_2,4.107365610138971,2.6564156007172723
0.00935701419314413,trait_2,5.179856005127581,2.291181010014342
0.010082352642653428,trait_2,4.027428469821853,2.95300298909338
0.010864857196144929,trait_2,2.88942563104403,1.655725332152076
0.011697148211958244,trait_2,4.8187621138531735,3.4669121030235157
0.012636912733902422,trait_2,2.4763851347619137,2.620474747598456
0.013584475177961842,trait_2,4.402251381649617,3.148126145639836
0.014642109719183349,trait_2,4.249626899907994,3.674612367042264
0.015728551197038813,trait_2,7.853106969309456,3.803008153972238
0.016821780897369437,trait_2,1.3264075293622144,1.7091284066193684
0.01791487656118962,trait_2,10.281363234032456,4.989327180939091
0.01923288121740115,trait_2,3.2364314081380576,1.5676621308421397
0.020554876003753587,trait_2,3.0704734623342667,2.06686272691649
0.021974797272656194,trait_2,0.7346893858862549,1.0755792708847902
0.023483130404071163,trait_2,6.810290361468321,4.60053808159171
0.02513824357470839,trait_2,2.8239867282222706,2.724748635886785
0.026831828711314006,trait_2,2.6032337656581546,1.3152086241764724
0.02854345414403966,trait_2,1.3266703154613344,2.111567720564793
0.03042365167377321,trait_2,3.167826180802558,2.435957965715253
0.03259303277185348,trait_2,2.1670322683464978,2.5249491523212506
0.034696581831184535,trait_2,2.240567830249117,1.1079080329896025
0.03718177705268123,trait_2,1.6645172471917578,1.0791160590864308
0.03987063872238935,trait_2,2.1029778382303816,0.968532079880948
0.04275352530238028,trait_2,1.8490049219501636,0.9428943263357856
0.04579986514220467,trait_2,0.6389992432509265,2.084442566639632
0.04895336207969619,trait_2,4.534193549385108,2.479014864751837
0.05232499112196417,trait_2,2.0154488461813678,0.9146908415121388
0.0555444789689538,trait_2,4.776792779278861,2.095007522923989
0.05909747787752931,trait_2,2.068989041584918,0.8773408910019205
0.06320473505182052,trait_2,3.773580878946951,1.7574069556539622
0.06713113201764222,trait_2,1.0097392889384726,0.4802468008576446
0.07217435720094216,trait_2,2.6378105895236272,1.2688595809964098
0.07745158597792613,trait_2,2.2335452815724888,1.4096676401871993
0.08285462375016509,trait_2,1.5793661797774303,1.2920026091267844
0.08868568267182965,trait_2,2.76895535586813,2.00724121844331
0.09491979353808683,trait_2,2.9616150336736577,1.114141308592628
0.10154335415542508,trait_2,1.9148731149295457,0.7180260328635398
0.1084964164619053,trait_2,5.876473318927469,3.5087612130648425
0.1176485761071036,trait_2,2.967600279882929,1.071517927035076
0.1265507950382996,trait_2,3.5871231827356542,1.5335419530829617
0.13627793391299828,trait_2,3.756864926888205,1.4349006266322486
0.14814654598456947,trait_2,3.809028627422834,0.9217968910652604
0.16207664999229415,trait_2,7.257437515612139,2.9050627992912834
0.17652731863755114,trait_2,3.3756350220502807,1.228925133986483
0.19327161849653599,trait_2,5.996900346493854,2.8539723073982888
0.21410662368338973,trait_2,3.695156517924409,1.2737053217057626
0.2396005124717016,trait_2,6.28204107126131,2.2369265940745264
0.27098793507321106,trait_2,8.16714238961149,3.230987384244414
0.31555140076876287,trait_2,7.276028362669227,2.231482411718144
0.3894170665239327,trait_2,10.1067633224571,3.1831599296096247
0.5493683378005245,trait_2,6.253421300277815,1.594957247380875
0.00043768897714566407,trait_3,1.263780649100018,1.4024079088317334
0.0005938844349140941,trait_3,3.843685601489899,2.4366656848445944
0.0006727167870823674,trait_3,3.748782431019423,3.795836092140372
0.0007417216646625896,trait_3,5.519881110588094,3.981655460582532
0.000803726423045055,trait_3,2.37468239140617,2.42647818323995
0.0008593240990834952,trait_3,2.703110724246829,2.3059050317371548
0.0009196474343734133,trait_3,1.0680867676774914,1.9401764931082215
0.0009803443162992164,trait_3,1.5839671400041553,2.2396057490708987
0.0010369841429356927,trait_3,1.7136999465303386,2.9102312110109607
0.0010954767709720338,trait_3,4.042699451232282,2.316528029324633
0.001156078705128668,trait_3,4.474240355554346,2.9417981341276893
0.0012181543897627533,trait_3,0.93605447315206,2.8363783508993308
0.0012754969552963324,trait_3,5.020707903645691,3.23620510158633
0.0013380527833879224,trait_3,3.4594226478684766,3.042588685764783
0.0014034476999998128,trait_3,3.662883734075724,3.000384169004623
0.0014703472179824584,trait_3,7.364264192135693,6.101956639290515
0.0015438949583376777,trait_3,0.4923422528234664,2.1152041422613133
0.001610168191272166,trait_3,8.453142104553343,4.573407142458401
0.0016861952754249915,trait_3,2.493423158082726,1.9719525975184968
0.0017770648678699734,trait_3,4.2845452014563286,4.104355596306875
0.001865708018703894,trait_3,3.4454675042732266,1.8991230813718445
0.001956644786823176,trait_3,3.50091739225784,3.102424450150415
0.002060900029180725,trait_3,4.26037326839045,4.636776751203502
0.002152626233460531,trait_3,5.634520559568932,3.1968641626654564
0.002251664719600263,trait_3,2.910711369732303,2.0987423044236406
0.00235923089204533,trait_3,2.941706920831677,2.044957153019691
0.0024615778201488425,trait_3,4.746044548258528,3.1265963452768384
0.002570494385979661,trait_3,2.462461732123969,2.566883871151215
0.0026880143938347876,trait_3,2.4015816155996728,2.215122989351475
0.002821417809368385,trait_3,2.265440470216958,2.868186751487392
0.002961987759897698,trait_3,2.1505459107986904,1.6243522887588246
0.0030878711205727287,trait_3,2.136845219790997,2.327245339284448
0.00323394431034005,trait_3,2.886661597213224,1.68888742605518
0.003401703850235672,trait_3,3.057409132366063,1.360964684495673
0.0035722217715791734,trait_3,3.390531004867773,2.4327500427550386
0.003750173533721424,trait_3,10.997127656794213,6.060991631477046
0.003928426257257509,trait_3,2.2787646850367937,2.4889238550426587
0.00412089727885868,trait_3,0.6737234865995303,1.0011109290834788
0.004344903161525389,trait_3,2.5228430203432546,2.4129507906826912
0.004591951239482306,trait_3,2.141860687602289,2.0439499793009426
0.0048707550860475676,trait_3,0.862818472936701,1.7170239798718012
0.005129984983482793,trait_3,4.779749429054808,4.474160423725402
0.005430611560829618,trait_3,1.3798405459143424,1.9481989549116727
0.005775242493700895,trait_3,3.3728007038023544,2.2377493223242158
0.006192369906657724,trait_3,3.1717433501922505,2.6742880524007235
0.006650655252018835,trait_3,5.638690516153738,4.3988236252043
0.007102890833197305,trait_3,5.562270106047638,3.59567961145374
0.007621838078982732,trait_3,3.1006642891146816,2.1564391647019403
0.008145398230721584,trait_3,2.605619181919565,2.112693964152319
0.008690106252756746,trait_3,2.394504182353413,1.3337079900322724
0.00935701419314413,trait_3,5.132521587832165,2.3722000513836234
0.010082352642653428,trait_3,3.953512101419843,2.9758579316402685
0.010864857196144929,trait_3,2.122698772834151,1.049362128083786
0.011697148211958244,trait_3,2.501590820367318,1.715963740061834
0.012636912733902422,trait_3,2.45132824751922,3.695234305332376
0.013584475177961842,trait_3,3.4622403319393324,2.9891953481751736
0.014642109719183349,trait_3,3.7933266901865297,3.607676225033899
0.015728551197038813,trait_3,7.189590249248379,3.490387492799223
0.016821780897369437,trait_3,1.0350763161290737,2.211423848174217
0.01791487656118962,trait_3,5.428855261983813,2.7683531696019945
0.01923288121740115,trait_3,3.4865765935138087,1.9516785125940916
0.020554876003753587,trait_3,3.9549976339600255,3.017331103503852
0.021974797272656194,trait_3,0.2919057784954325,2.240520995325636
0.023483130404071163,trait_3,2.761521853943699,1.9292304729502536
0.02513824357470839,trait_3,1.8391604931558656,1.4990355364544952
0.026831828711314006,trait_3,4.8405077290531935,3.488488096451176
0.02854345414403966,trait_3,1.5229114453127697,3.48319976912005
0.03042365167377321,trait_3,1.8243808445615213,1.0448433351292974
0.03259303277185348,trait_3,1.873340694643676,1.9605684230171083
0.034696581831184535,trait_3,2.501488937667933,3.6604656330698497
0.03718177705268123,trait_3,1.2300177587288637,0.6830944512982384
0.03987063872238935,trait_3,4.200338810006531,2.975150693725762
0.04275352530238028,trait_3,2.134578484260207,1.627534898354824
0.04579986514220467,trait_3,0.795617968600252,0.8222467413030836
0.04895336207969619,trait_3,3.736941771297501,2.062566817970215
0.05232499112196417,trait_3,3.68766399107958,2.855389524769089
0.0555444789689538,trait_3,3.306005628895079,1.3594075969317243
0.05909747787752931,trait_3,3.0769377381878127,1.7240175932801591
0.06320473505182052,trait_3,3.439975947390676,1.5484443710071991
0.06713113201764222,trait_3,1.01749873686931,2.637972882537691
0.07217435720094216,trait_3,4.138282948825207,2.476837488594188
0.07745158597792613,trait_3,2.103815859595231,1.481951462834702
0.08285462375016509,trait_3,1.9147367672737208,2.88843164646878
0.08868568267182965,trait_3,1.216510939590779,0.9836406314417444
0.09491979353808683,trait_3,5.222467936860087,2.604686299428372
0.10154335415542508,trait_3,2.990248623884878,2.328733847223256
0.1084964164619053,trait_3,2.9467078592567795,1.4411405638387522
0.1176485761071036,trait_3,4.521213632794382,2.69269679519277
0.1265507950382996,trait_3,2.644197223940936,0.9957074559625232
0.13627793391299828,trait_3,7.639480206710226,3.613126738436919
0.14814654598456947,trait_3,4.647679912845411,1.736400497928324
0.16207664999229415,trait_3,4.123933371844185,1.4595082447922576
0.17652731863755114,trait_3,2.899316336005486,1.0202377156139055
0.19327161849653599,trait_3,3.385486071973188,1.420862290850294
0.21410662368338973,trait_3,5.032994565122098,1.989265646939575
0.2396005124717016,trait_3,3.3697876945405585,1.0813851233851026
0.27098793507321106,trait_3,3.09232677045803,1.009152835499626
0.31555140076876287,trait_3,5.958382064450718,1.7934174571455974
0.3894170665239327,trait_3,4.850728163463903,1.6355608796559309
0.5493683378005245,trait_3,7.302849247537215,1.950074296228811
0.00043768897714566407,trait_4,1.098197429321312,1.371893007921252
0.0005938844349140941,trait_4,3.3587999888872457,2.0247460907827195
0.0006727167870823674,trait_4,2.2817960371872124,2.3215127466057446
0.0007417216646625896,trait_4,6.603472585324272,5.455296420769581
0.000803726423045055,trait_4,1.8385310117681348,2.509339239072225
0.0008593240990834952,trait_4,2.9885480917801,3.059683674379698
0.0009196474343734133,trait_4,1.0016192851922352,2.3651335827159228
0.0009803443162992164,trait_4,1.7084473591047888,2.78299420685556
0.0010369841429356927,trait_4,1.349976738210391,1.552256667084114
0.0010954767709720338,trait_4,3.9493561676066022,2.7167107894657474
0.001156078705128668,trait_4,5.549027286810245,4.041348976633199
0.0012181543897627533,trait_4,0.8061960524369209,2.3536830563908686
0.0012754969552963324,trait_4,5.059811289878083,3.374270664444486
0.0013380527833879224,trait_4,2.544883194368609,2.2353105288722386
0.0014034476999998128,trait_4,4.099160206742898,3.7020775601230738
0.0014703472179824584,trait_4,4.540925187318401,4.03085434091072
0.0015438949583376777,trait_4,0.0539467989959721,3.9204306078150655
0.001610168191272166,trait_4,8.699622452726887,5.090369648891949
0.0016861952754249915,trait_4,1.74597199331675,1.0850621705850618
0.0017770648678699734,trait_4,2.748574633239392,2.4426313825436297
0.001865708018703894,trait_4,3.167293605911788,2.086808252599917
0.001956644786823176,trait_4,2.1227139001627418,1.9165564356713851
0.002060900029180725,trait_4,3.03564271615307,2.983823191224768
0.002152626233460531,trait_4,4.152222378799311,2.259607381825109
0.002251664719600263,trait_4,3.644301737777872,2.9609153427005728
0.00235923089204533,trait_4,2.4706559217116686,2.248117334239217
0.0024615778201488425,trait_4,2.3266449953562782,1.1989186687912572
0.002570494385979661,trait_4,2.0427038010896883,2.148090351205485
0.0026880143938347876,trait_4,1.4514660561171755,0.959619331352701
0.002821417809368385,trait_4,1.4067220999198065,1.9334797698872597
0.002961987759897698,trait_4,1.7375475755028444,1.1595941342963758
0.0030878711205727287,trait_4,2.036305645782507,4.211233329468316
0.00323394431034005,trait_4,6.71124205437636,5.4712130639354335
0.003401703850235672,trait_4,2.3468138104271383,1.169648920546287
0.0035722217715791734,trait_4,3.4042069566252167,2.50121651270762
0.003750173533721424,trait_4,10.355253440759483,5.792781609887862
0.003928426257257509,trait_4,1.661313061010974,3.514567893035923
0.00412089727885868,trait_4,0.5298884270403842,1.3514577247125117
0.004344903161525389,trait_4,3.2113275267538315,3.62947916394907
0.004591951239482306,trait_4,2.722640332407505,3.13186427684795
0.0048707550860475676,trait_4,0.6806844922209854,1.7584687745978718
0.005129984983482793,trait_4,5.173917229436801,5.45038012057336
0.005430611560829618,trait_4,1.0340170895730068,0.8953746217313346
0.005775242493700895,trait_4,2.0856926386397987,1.1415446868451349
0.006192369906657724,trait_4,1.238730000021946,1.0003442519798322
0.006650655252018835,trait_4,2.178310999847593,1.2170125930845548
0.007102890833197305,trait_4,5.723638938041717,4.0460372538350775
0.007621838078982732,trait_4,3.2722706080275223,2.9639654728957754
0.008145398230721584,trait_4,1.567164596531458,1.0579554495802697
